Feature;Filter Size;Filter Bit;PCA;SVM Kernel;SVM C;Acc
MTCD-BSIF;13x13;5;0,2;linear;100;92,396 ± 1,506
MTCD-BSIF;13x13;5;0,2;linear;10;92,396 ± 1,506
MTCD-BSIF;9x9;7;N/A;linear;10;92,396 ± 1,549
MTCD-BSIF;9x9;7;N/A;linear;100;92,344 ± 1,236
MTCD-BSIF;11x11;10;0,4;linear;1;92,344 ± 1,236
MTCD-BSIF;9x9;7;0,8;linear;10;92,344 ± 3,823
MTCD-BSIF;9x9;7;0,8;linear;100;92,344 ± 2,354
MTCD-BSIF;15x15;6;0,2;linear;1;92,344 ± 2,354
MTCD-BSIF;15x15;9;0,2;rbf;1;92,344 ± 1,476
MTCD-BSIF;15x15;7;0,2;rbf;1;92,292 ± 3,375
MTCD-BSIF;11x11;7;N/A;linear;1;92,292 ± 1,122
MTCD-BSIF;11x11;7;0,8;linear;1;92,292 ± 0,92
MTCD-BSIF;15x15;12;0,2;rbf;10;92,292 ± 2,047
MTCD-BSIF;15x15;12;0,2;rbf;100;92,24 ± 2,279
MTCD-BSIF;11x11;8;0,6;linear;1;92,24 ± 1,408
MTCD-BSIF;17x17;7;0,6;sigmoid;10;92,24 ± 1,135
MTCD-BSIF;15x15;6;0,2;linear;10;92,24 ± 1,714
MTCD-BSIF;15x15;6;0,2;linear;100;92,188 ± 2,294
MTCD-BSIF;9x9;7;0,6;linear;100;92,188 ± 1,889
MTCD-BSIF;9x9;7;0,6;linear;10;92,188 ± 1,889
MTCD-BSIF;9x9;8;N/A;rbf;10;92,188 ± 1,889
MTCD-BSIF;9x9;8;N/A;rbf;100;92,188 ± 1,491
MTCD-BSIF;11x11;8;N/A;linear;1;92,135 ± 4,003
MTCD-BSIF;11x11;8;0,8;linear;1;92,083 ± 3,563
MTCD-BSIF;11x11;9;0,4;linear;1;92,083 ± 3,423
MTCD-BSIF;9x9;10;0,4;linear;10;92,083 ± 2,398
MTCD-BSIF;9x9;10;0,4;linear;100;92,083 ± 2,398
MTCD-BSIF;11x11;7;0,6;linear;1;92,083 ± 3,258
MTCD-BSIF;17x17;7;0,8;sigmoid;1;92,083 ± 1,965
MTCD-BSIF;17x17;12;0,2;rbf;1;92,083 ± 1,358
MTCD-BSIF;9x9;10;0,8;linear;100;92,083 ± 1,774
MTCD-BSIF;9x9;10;0,8;linear;10;92,031 ± 2,255
MTCD-BSIF;9x9;9;N/A;rbf;100;92,031 ± 1,353
MTCD-BSIF;13x13;5;0,4;rbf;10;92,031 ± 1,296
MTCD-BSIF;13x13;5;0,4;rbf;100;92,031 ± 1,967
MTCD-BSIF;9x9;10;0,6;linear;10;92,031 ± 1,842
MTCD-BSIF;9x9;10;0,6;linear;100;92,031 ± 2,427
MTCD-BSIF;7x7;5;N/A;rbf;10;91,979 ± 3,377
MTCD-BSIF;9x9;9;N/A;rbf;10;91,979 ± 3,377
MTCD-BSIF;9x9;10;N/A;rbf;100;91,979 ± 3,586
MTCD-BSIF;9x9;10;N/A;rbf;10;91,979 ± 3,289
MTCD-BSIF;13x13;6;0,4;rbf;10;91,979 ± 3,289
MTCD-BSIF;13x13;6;0,4;rbf;100;91,979 ± 1,263
MTCD-BSIF;11x11;6;N/A;rbf;100;91,979 ± 1,889
MTCD-BSIF;11x11;11;N/A;linear;1;91,927 ± 3,377
MTCD-BSIF;11x11;11;0,6;linear;1;91,927 ± 3,377
MTCD-BSIF;11x11;11;0,8;linear;1;91,927 ± 3,582
MTCD-BSIF;9x9;7;N/A;poly;1;91,927 ± 0,596
MTCD-BSIF;11x11;11;N/A;rbf;10;91,927 ± 0,631
MTCD-BSIF;13x13;7;0,6;rbf;1;91,927 ± 1,86
MTCD-BSIF;17x17;7;N/A;rbf;1;91,875 ± 2,047
MTCD-BSIF;13x13;7;0,2;linear;10;91,875 ± 2,047
MTCD-BSIF;13x13;7;0,2;linear;100;91,875 ± 2,92
MTCD-BSIF;9x9;7;N/A;poly;10;91,875 ± 1,869
MTCD-BSIF;9x9;7;N/A;poly;100;91,823 ± 2,718
MTCD-BSIF;11x11;11;0,4;linear;100;91,823 ± 1,973
MTCD-BSIF;11x11;11;0,4;linear;10;91,823 ± 1,72
MTCD-BSIF;7x7;5;N/A;poly;1;91,771 ± 1,005
MTCD-BSIF;11x11;10;0,2;linear;10;91,771 ± 1,005
MTCD-BSIF;11x11;10;0,2;linear;100;91,771 ± 1,005
MTCD-BSIF;9x9;10;0,8;linear;1;91,771 ± 1,901
MTCD-BSIF;9x9;10;N/A;linear;100;91,719 ± 0,901
MTCD-BSIF;9x9;10;N/A;linear;10;91,719 ± 1,312
MTCD-BSIF;13x13;8;0,4;linear;10;91,719 ± 1,312
MTCD-BSIF;13x13;8;0,4;linear;100;91,719 ± 2,26
MTCD-BSIF;9x9;10;0,6;linear;1;91,719 ± 2,26
MTCD-BSIF;7x7;5;0,8;linear;100;91,719 ± 1,727
MTCD-BSIF;7x7;5;N/A;linear;100;91,667 ± 1,112
MTCD-BSIF;7x7;5;0,8;linear;10;91,615 ± 1,934
MTCD-BSIF;7x7;5;N/A;linear;10;91,615 ± 2,678
MTCD-BSIF;9x9;8;N/A;poly;100;91,562 ± 3,731
MTCD-BSIF;9x9;8;N/A;poly;10;91,562 ± 2,758
MTCD-BSIF;9x9;8;N/A;poly;1;91,562 ± 1,721
MTCD-BSIF;15x15;12;0,4;rbf;1;91,562 ± 2,207
MTCD-BSIF;11x11;10;0,4;rbf;10;91,51 ± 2,096
MTCD-BSIF;11x11;10;0,4;rbf;100;91,51 ± 1,191
MTCD-BSIF;17x17;8;N/A;rbf;1;91,51 ± 1,377
MTCD-BSIF;13x13;7;0,8;rbf;1;91,51 ± 2,212
MTCD-BSIF;11x11;11;0,4;linear;1;91,458 ± 3,211
MTCD-BSIF;17x17;7;0,4;sigmoid;1;91,458 ± 3,211
MTCD-BSIF;13x13;8;0,4;linear;1;91,458 ± 3,211
MTCD-BSIF;17x17;7;0,6;sigmoid;1;91,458 ± 1,276
MTCD-BSIF;7x7;5;0,6;linear;100;91,458 ± 1,718
MTCD-BSIF;7x7;5;0,6;linear;10;91,458 ± 2,014
MTCD-BSIF;11x11;6;N/A;linear;10;91,458 ± 2,014
MTCD-BSIF;11x11;6;N/A;linear;100;91,458 ± 1,241
MTCD-BSIF;7x7;5;N/A;poly;100;91,458 ± 0,943
MTCD-BSIF;7x7;5;N/A;poly;10;91,458 ± 2,61
MTCD-BSIF;13x13;9;0,2;rbf;100;91,406 ± 2,925
MTCD-BSIF;13x13;9;0,2;rbf;10;91,354 ± 1,417
MTCD-BSIF;9x9;10;N/A;linear;1;91,354 ± 4,351
MTCD-BSIF;11x11;10;0,2;rbf;100;91,354 ± 0,937
MTCD-BSIF;11x11;10;0,2;rbf;10;91,354 ± 1,935
MTCD-BSIF;11x11;6;N/A;rbf;10;91,354 ± 1,708
MTCD-BSIF;9x9;8;0,8;linear;1;91,302 ± 2,583
MTCD-BSIF;9x9;8;N/A;linear;1;91,302 ± 1,066
MTCD-BSIF;11x11;9;0,2;linear;100;91,302 ± 2,484
MTCD-BSIF;11x11;9;0,2;linear;10;91,302 ± 1,923
MTCD-BSIF;7x7;5;0,8;linear;1;91,302 ± 2,147
MTCD-BSIF;7x7;5;N/A;linear;1;91,25 ± 3,177
MTCD-BSIF;13x13;5;0,2;rbf;10;91,25 ± 1,81
MTCD-BSIF;13x13;5;0,2;rbf;100;91,25 ± 2,343
MTCD-BSIF;11x11;11;N/A;poly;100;91,198 ± 3,157
MTCD-BSIF;11x11;11;N/A;poly;10;91,198 ± 3,219
MTCD-BSIF;11x11;7;0,4;linear;1;91,198 ± 3,219
MTCD-BSIF;9x9;8;0,6;linear;1;91,198 ± 3,292
MTCD-BSIF;11x11;8;N/A;rbf;100;91,198 ± 2,368
MTCD-BSIF;11x11;8;N/A;rbf;10;91,198 ± 2,937
MTCD-BSIF;13x13;7;0,4;rbf;1;91,146 ± 3,053
MTCD-BSIF;7x7;5;0,4;linear;100;91,146 ± 3,141
MTCD-BSIF;7x7;5;0,4;linear;10;91,146 ± 0,683
MTCD-BSIF;9x9;10;N/A;poly;10;91,146 ± 0,376
MTCD-BSIF;9x9;10;N/A;poly;1;91,094 ± 2,884
MTCD-BSIF;9x9;10;N/A;poly;100;91,094 ± 2,377
MTCD-BSIF;11x11;6;0,6;linear;100;91,094 ± 1,636
MTCD-BSIF;11x11;6;0,6;linear;10;91,094 ± 1,934
MTCD-BSIF;11x11;6;0,8;linear;100;91,042 ± 3,163
MTCD-BSIF;11x11;6;0,8;linear;10;91,042 ± 3,163
MTCD-BSIF;9x9;7;0,4;linear;10;91,042 ± 3,539
MTCD-BSIF;9x9;7;0,4;linear;100;91,042 ± 1,724
MTCD-BSIF;13x13;9;0,2;linear;1;91,042 ± 1,724
MTCD-BSIF;11x11;9;0,2;rbf;10;91,042 ± 0,295
MTCD-BSIF;11x11;9;0,2;rbf;100;91,042 ± 1,869
MTCD-BSIF;11x11;8;0,4;linear;100;90,99 ± 3,564
MTCD-BSIF;11x11;8;0,4;linear;10;90,99 ± 0,308
MTCD-BSIF;11x11;8;0,4;linear;1;90,99 ± 0,742
MTCD-BSIF;7x7;5;0,6;linear;1;90,99 ± 1,883
MTCD-BSIF;9x9;10;0,4;linear;1;90,99 ± 2,187
MTCD-BSIF;11x11;11;N/A;poly;1;90,938 ± 2,476
MTCD-BSIF;15x15;6;0,2;rbf;100;90,938 ± 0,758
MTCD-BSIF;9x9;7;0,8;linear;1;90,938 ± 1,683
MTCD-BSIF;17x17;6;N/A;rbf;1;90,938 ± 2,054
MTCD-BSIF;17x17;7;0,4;sigmoid;10;90,885 ± 2,386
MTCD-BSIF;9x9;8;0,8;linear;10;90,885 ± 2,298
MTCD-BSIF;9x9;8;N/A;linear;10;90,885 ± 0,812
MTCD-BSIF;9x9;8;0,8;linear;100;90,833 ± 1,6
MTCD-BSIF;9x9;8;N/A;linear;100;90,833 ± 1,881
MTCD-BSIF;13x13;8;0,6;rbf;1;90,833 ± 1,58
MTCD-BSIF;13x13;11;0,2;linear;1;90,781 ± 1,424
MTCD-BSIF;11x11;10;0,4;rbf;1;90,781 ± 1,424
MTCD-BSIF;11x11;10;0,6;rbf;1;90,781 ± 0,518
MTCD-BSIF;13x13;9;0,2;linear;100;90,781 ± 2,34
MTCD-BSIF;13x13;9;0,2;linear;10;90,781 ± 1,63
MTCD-BSIF;13x13;11;0,2;linear;10;90,781 ± 2,137
MTCD-BSIF;13x13;11;0,2;linear;100;90,781 ± 1,758
MTCD-BSIF;11x11;8;0,8;rbf;10;90,729 ± 3,367
MTCD-BSIF;11x11;8;0,6;rbf;10;90,729 ± 3,367
MTCD-BSIF;11x11;8;0,8;rbf;100;90,729 ± 1,65
MTCD-BSIF;11x11;8;0,6;rbf;100;90,729 ± 1,831
MTCD-BSIF;7x7;5;0,4;linear;1;90,677 ± 3,335
MTCD-BSIF;13x13;11;0,2;rbf;100;90,677 ± 3,335
MTCD-BSIF;13x13;11;0,2;rbf;10;90,677 ± 3,428
MTCD-BSIF;11x11;6;N/A;linear;1;90,677 ± 3,428
MTCD-BSIF;7x7;5;0,8;rbf;100;90,677 ± 2,391
MTCD-BSIF;7x7;5;0,6;rbf;100;90,625 ± 2,564
MTCD-BSIF;7x7;5;0,8;rbf;10;90,625 ± 2,564
MTCD-BSIF;7x7;5;0,6;rbf;10;90,625 ± 2,564
MTCD-BSIF;9x9;9;0,6;rbf;10;90,625 ± 2,004
MTCD-BSIF;9x9;9;0,6;rbf;100;90,521 ± 3,341
MTCD-BSIF;15x15;6;0,2;rbf;1;90,521 ± 3,341
MTCD-BSIF;9x9;8;0,6;linear;10;90,469 ± 0,09
MTCD-BSIF;9x9;8;0,6;linear;100;90,365 ± 0,697
MTCD-BSIF;15x15;6;0,2;rbf;10;90,312 ± 2,227
MTCD-BSIF;13x13;8;0,8;rbf;1;90,312 ± 1,297
MTCD-BSIF;11x11;5;N/A;rbf;10;90,312 ± 2,405
MTCD-BSIF;11x11;5;N/A;rbf;100;90,26 ± 4,033
MTCD-BSIF;9x9;7;0,6;linear;1;90,26 ± 4,091
MTCD-BSIF;11x11;10;0,8;rbf;1;90,26 ± 1,337
MTCD-BSIF;13x13;6;0,8;rbf;1;90,26 ± 2,413
MTCD-BSIF;13x13;5;0,2;linear;1;90,208 ± 3,281
MTCD-BSIF;13x13;7;0,2;rbf;10;90,208 ± 2,672
MTCD-BSIF;13x13;7;0,2;rbf;100;90,156 ± 2,591
MTCD-BSIF;9x9;8;0,6;rbf;100;90,156 ± 1,2
MTCD-BSIF;9x9;8;0,6;rbf;10;90,104 ± 3,374
MTCD-BSIF;13x13;7;0,2;linear;1;90,104 ± 2,816
MTCD-BSIF;9x9;7;N/A;linear;1;90,104 ± 2,562
MTCD-BSIF;11x11;9;0,8;rbf;1;90,104 ± 2,502
MTCD-BSIF;11x11;6;0,8;linear;1;90,052 ± 3,242
MTCD-BSIF;7x7;5;0,4;rbf;10;90,052 ± 2,858
MTCD-BSIF;7x7;5;0,4;rbf;100;90,052 ± 2,064
MTCD-BSIF;9x9;8;0,4;linear;1;90,052 ± 2,236
MTCD-BSIF;11x11;5;N/A;linear;10;90 ± 2,7
MTCD-BSIF;11x11;5;N/A;linear;100;90 ± 2,7
MTCD-BSIF;9x9;10;0,8;rbf;100;90 ± 3,953
MTCD-BSIF;9x9;10;0,8;rbf;10;90 ± 2,078
MTCD-BSIF;11x11;8;0,4;rbf;10;89,948 ± 2,977
MTCD-BSIF;11x11;8;0,4;rbf;100;89,948 ± 3,119
MTCD-BSIF;9x9;10;0,6;rbf;10;89,896 ± 3,412
MTCD-BSIF;9x9;10;0,6;rbf;100;89,896 ± 3,099
MTCD-BSIF;13x13;6;0,4;rbf;1;89,896 ± 3,099
MTCD-BSIF;11x11;6;0,6;rbf;100;89,896 ± 2,197
MTCD-BSIF;11x11;6;0,6;rbf;10;89,844 ± 2,038
MTCD-BSIF;9x9;8;0,8;rbf;10;89,844 ± 2,363
MTCD-BSIF;9x9;8;0,8;rbf;100;89,844 ± 1,596
MTCD-BSIF;15x15;9;N/A;rbf;1;89,844 ± 0,992
MTCD-BSIF;11x11;5;0,6;rbf;10;89,792 ± 1,932
MTCD-BSIF;11x11;5;0,6;rbf;100;89,792 ± 0,846
MTCD-BSIF;11x11;11;0,6;rbf;10;89,792 ± 3,149
MTCD-BSIF;11x11;11;0,6;rbf;100;89,792 ± 0,846
MTCD-BSIF;9x9;9;0,8;rbf;100;89,74 ± 3,212
MTCD-BSIF;9x9;9;0,8;rbf;10;89,74 ± 3,212
MTCD-BSIF;15x15;8;0,2;rbf;1;89,74 ± 3,202
MTCD-BSIF;7x7;6;0,6;linear;100;89,688 ± 1,477
MTCD-BSIF;7x7;6;0,6;linear;10;89,688 ± 3,276
MTCD-BSIF;13x13;5;0,8;rbf;1;89,688 ± 3,147
MTCD-BSIF;11x11;5;0,8;linear;100;89,635 ± 0,785
MTCD-BSIF;11x11;5;0,8;linear;10;89,583 ± 1,96
MTCD-BSIF;9x9;9;0,8;linear;100;89,583 ± 2,487
MTCD-BSIF;9x9;9;N/A;linear;100;89,583 ± 2,487
MTCD-BSIF;9x9;9;N/A;linear;10;89,583 ± 2,513
MTCD-BSIF;9x9;9;0,8;linear;10;89,583 ± 2,513
MTCD-BSIF;13x13;6;0,6;rbf;1;89,583 ± 3,665
MTCD-BSIF;11x11;6;0,8;rbf;10;89,583 ± 3,665
MTCD-BSIF;11x11;6;0,8;rbf;100;89,583 ± 3,665
MTCD-BSIF;13x13;12;0,8;rbf;100;89,583 ± 2,656
MTCD-BSIF;13x13;12;0,6;rbf;100;89,583 ± 0,977
MTCD-BSIF;13x13;12;0,6;rbf;10;89,531 ± 2,216
MTCD-BSIF;13x13;12;0,8;rbf;10;89,479 ± 3,494
MTCD-BSIF;13x13;6;0,2;linear;100;89,479 ± 3,494
MTCD-BSIF;13x13;6;0,2;linear;10;89,479 ± 1,708
MTCD-BSIF;15x15;11;0,2;rbf;1;89,427 ± 3,178
MTCD-BSIF;9x9;8;0,4;rbf;10;89,427 ± 3,178
MTCD-BSIF;9x9;8;0,4;rbf;100;89,427 ± 2,722
MTCD-BSIF;11x11;6;N/A;poly;100;89,427 ± 2,583
MTCD-BSIF;11x11;6;N/A;poly;10;89,427 ± 3,192
MTCD-BSIF;15x15;10;N/A;rbf;1;89,427 ± 2,678
MTCD-BSIF;11x11;6;0,6;linear;1;89,375 ± 4,609
MTCD-BSIF;9x9;9;0,4;rbf;10;89,375 ± 2,872
MTCD-BSIF;9x9;9;0,4;rbf;100;89,323 ± 2,888
MTCD-BSIF;11x11;11;0,8;rbf;10;89,323 ± 1,236
MTCD-BSIF;11x11;11;0,8;rbf;100;89,271 ± 4,401
MTCD-BSIF;11x11;10;0,2;linear;1;89,271 ± 2,858
MTCD-BSIF;11x11;11;0,4;rbf;100;89,271 ± 2,907
MTCD-BSIF;11x11;11;0,4;rbf;10;89,271 ± 0,616
MTCD-BSIF;11x11;9;0,6;rbf;1;89,219 ± 2,493
MTCD-BSIF;7x7;6;N/A;rbf;10;89,219 ± 2,493
MTCD-BSIF;9x9;9;0,6;linear;10;89,219 ± 2,653
MTCD-BSIF;9x9;9;0,6;linear;100;89,219 ± 3,737
MTCD-BSIF;7x7;6;N/A;rbf;100;89,219 ± 3,737
MTCD-BSIF;13x13;6;0,2;rbf;10;89,219 ± 3,757
MTCD-BSIF;13x13;6;0,2;rbf;100;89,219 ± 3,757
MTCD-BSIF;11x11;6;N/A;poly;1;89,219 ± 2,69
MTCD-BSIF;11x11;7;0,2;linear;10;89,219 ± 3,364
MTCD-BSIF;11x11;7;0,2;linear;100;89,219 ± 3,364
MTCD-BSIF;9x9;8;0,4;linear;10;89,167 ± 2,712
MTCD-BSIF;9x9;8;0,4;linear;100;89,115 ± 3,424
MTCD-BSIF;9x9;10;0,4;rbf;10;89,115 ± 3,424
MTCD-BSIF;9x9;10;0,4;rbf;100;89,115 ± 1,424
MTCD-BSIF;9x9;9;N/A;poly;10;89,115 ± 2,373
MTCD-BSIF;9x9;9;N/A;poly;1;89,115 ± 2,331
MTCD-BSIF;9x9;9;N/A;poly;100;89,062 ± 3,374
MTCD-BSIF;7x7;6;0,8;linear;100;89,062 ± 3,374
MTCD-BSIF;7x7;6;0,8;linear;10;89,01 ± 3,312
MTCD-BSIF;7x7;6;N/A;linear;100;89,01 ± 2,694
MTCD-BSIF;7x7;6;N/A;linear;10;89,01 ± 1,046
MTCD-BSIF;7x7;6;N/A;poly;100;89,01 ± 2,34
MTCD-BSIF;7x7;6;N/A;poly;10;88,958 ± 4,751
MTCD-BSIF;13x13;12;0,4;rbf;100;88,958 ± 2,704
MTCD-BSIF;13x13;12;0,4;rbf;10;88,958 ± 2,522
MTCD-BSIF;9x9;7;0,4;linear;1;88,958 ± 2,656
MTCD-BSIF;11x11;12;N/A;rbf;100;88,958 ± 2,656
MTCD-BSIF;11x11;12;N/A;rbf;10;88,958 ± 3,782
MTCD-BSIF;11x11;6;0,4;linear;100;88,958 ± 3,782
MTCD-BSIF;11x11;6;0,4;linear;10;88,906 ± 3,318
MTCD-BSIF;13x13;5;0,4;rbf;1;88,854 ± 3,987
MTCD-BSIF;17x17;5;0,8;sigmoid;1;88,854 ± 3,987
MTCD-BSIF;13x13;5;0,6;rbf;1;88,802 ± 2,197
MTCD-BSIF;11x11;5;0,8;rbf;10;88,802 ± 4,273
MTCD-BSIF;11x11;5;0,8;rbf;100;88,802 ± 4,273
MTCD-BSIF;9x9;9;N/A;linear;1;88,802 ± 4,273
MTCD-BSIF;9x9;9;0,8;linear;1;88,802 ± 3,318
MTCD-BSIF;13x13;10;0,2;rbf;1;88,802 ± 2,006
MTCD-BSIF;9x9;6;0,8;linear;1;88,802 ± 1,934
MTCD-BSIF;11x11;12;0,8;linear;10;88,802 ± 0,681
MTCD-BSIF;11x11;12;0,8;linear;100;88,75 ± 0,607
MTCD-BSIF;11x11;6;0,4;rbf;100;88,698 ± 2,226
MTCD-BSIF;11x11;6;0,4;rbf;10;88,698 ± 2,557
MTCD-BSIF;11x11;5;0,6;linear;100;88,698 ± 3,421
MTCD-BSIF;11x11;5;0,6;linear;10;88,646 ± 4,452
MTCD-BSIF;9x9;6;N/A;linear;1;88,646 ± 2,738
MTCD-BSIF;11x11;12;0,6;linear;1;88,646 ± 3,512
MTCD-BSIF;9x9;7;0,8;rbf;10;88,646 ± 3,322
MTCD-BSIF;9x9;7;0,8;rbf;100;88,646 ± 2,579
MTCD-BSIF;9x9;5;N/A;rbf;10;88,646 ± 1,484
MTCD-BSIF;11x11;5;0,4;rbf;10;88,594 ± 3,751
MTCD-BSIF;11x11;5;0,4;rbf;100;88,594 ± 1,056
MTCD-BSIF;11x11;5;N/A;linear;1;88,594 ± 0,518
MTCD-BSIF;11x11;5;0,8;linear;1;88,542 ± 2,668
MTCD-BSIF;9x9;9;0,6;linear;1;88,49 ± 1,377
MTCD-BSIF;9x9;6;N/A;rbf;100;88,49 ± 1,562
MTCD-BSIF;11x11;7;0,4;rbf;1;88,49 ± 2,449
MTCD-BSIF;9x9;6;0,6;linear;1;88,438 ± 3,246
MTCD-BSIF;9x9;5;N/A;linear;1;88,438 ± 3,246
MTCD-BSIF;9x9;5;0,8;linear;1;88,438 ± 3,246
MTCD-BSIF;9x9;7;0,6;rbf;10;88,438 ± 3,763
MTCD-BSIF;9x9;7;0,6;rbf;100;88,385 ± 2,754
MTCD-BSIF;11x11;12;0,8;linear;1;88,385 ± 2,422
MTCD-BSIF;11x11;12;N/A;linear;100;88,385 ± 2,377
MTCD-BSIF;11x11;12;N/A;linear;10;88,333 ± 2,394
MTCD-BSIF;11x11;12;0,6;linear;100;88,333 ± 2,656
MTCD-BSIF;11x11;12;0,6;linear;10;88,333 ± 3,03
MTCD-BSIF;17x17;5;0,6;sigmoid;1;88,281 ± 3,598
MTCD-BSIF;15x15;5;0,2;rbf;1;88,281 ± 3,598
MTCD-BSIF;9x9;9;0,4;linear;10;88,281 ± 2,595
MTCD-BSIF;9x9;9;0,4;linear;100;88,281 ± 2,436
MTCD-BSIF;9x9;6;N/A;rbf;10;88,281 ± 0,727
MTCD-BSIF;13x13;8;0,4;rbf;1;88,229 ± 2,432
MTCD-BSIF;17x17;5;0,4;sigmoid;1;88,229 ± 4,222
MTCD-BSIF;9x9;7;0,4;rbf;100;88,229 ± 4,222
MTCD-BSIF;9x9;7;0,4;rbf;10;88,229 ± 4,25
MTCD-BSIF;11x11;12;N/A;linear;1;88,229 ± 4,25
MTCD-BSIF;17x17;6;0,6;sigmoid;10;88,229 ± 2,217
MTCD-BSIF;17x17;8;0,8;sigmoid;1;88,229 ± 1,759
MTCD-BSIF;9x9;6;N/A;linear;100;88,177 ± 2,911
MTCD-BSIF;9x9;6;0,8;linear;10;88,125 ± 2,688
MTCD-BSIF;9x9;6;N/A;linear;10;88,125 ± 1,112
MTCD-BSIF;9x9;6;0,8;linear;100;88,125 ± 2,371
MTCD-BSIF;11x11;9;0,2;linear;1;88,125 ± 2,883
MTCD-BSIF;11x11;5;0,6;linear;1;88,125 ± 3,204
MTCD-BSIF;15x15;8;N/A;rbf;1;88,073 ± 0,97
MTCD-BSIF;9x9;6;N/A;poly;1;88,073 ± 3,837
MTCD-BSIF;11x11;9;0,4;rbf;1;88,073 ± 1,505
MTCD-BSIF;17x17;6;0,8;sigmoid;10;88,021 ± 3,475
MTCD-BSIF;9x9;9;0,4;linear;1;88,021 ± 0,541
MTCD-BSIF;9x9;10;0,2;linear;100;88,021 ± 2,207
MTCD-BSIF;9x9;10;0,2;linear;10;87,969 ± 0,451
MTCD-BSIF;9x9;5;N/A;rbf;100;87,917 ± 2,606
MTCD-BSIF;9x9;5;0,8;rbf;100;87,917 ± 3,231
MTCD-BSIF;9x9;5;0,8;rbf;10;87,917 ± 3,17
MTCD-BSIF;11x11;6;0,4;linear;1;87,917 ± 1,524
MTCD-BSIF;17x17;6;0,8;sigmoid;1;87,917 ± 3,385
MTCD-BSIF;17x17;8;0,6;sigmoid;1;87,865 ± 4,364
MTCD-BSIF;11x11;7;0,8;rbf;1;87,865 ± 3,89
MTCD-BSIF;9x9;6;0,6;linear;10;87,865 ± 2,8
MTCD-BSIF;9x9;6;0,6;linear;100;87,865 ± 2,8
MTCD-BSIF;9x9;5;N/A;linear;100;87,865 ± 4,209
MTCD-BSIF;9x9;5;N/A;linear;10;87,865 ± 4,209
MTCD-BSIF;9x9;10;0,2;linear;1;87,865 ± 3,222
MTCD-BSIF;15x15;12;0,2;rbf;1;87,865 ± 2,027
MTCD-BSIF;7x7;6;0,4;linear;100;87,812 ± 4,374
MTCD-BSIF;7x7;6;0,4;linear;10;87,812 ± 3,832
MTCD-BSIF;9x9;5;0,6;linear;1;87,812 ± 1,597
MTCD-BSIF;11x11;12;0,4;linear;1;87,708 ± 3,523
MTCD-BSIF;11x11;7;0,6;rbf;1;87,656 ± 3,475
MTCD-BSIF;17x17;6;0,6;sigmoid;1;87,656 ± 3,619
MTCD-BSIF;11x11;12;N/A;poly;100;87,656 ± 2,835
MTCD-BSIF;11x11;12;N/A;poly;1;87,656 ± 2,382
MTCD-BSIF;11x11;12;N/A;poly;10;87,604 ± 3,249
MTCD-BSIF;9x9;5;0,6;rbf;100;87,604 ± 2,467
MTCD-BSIF;9x9;5;0,6;rbf;10;87,604 ± 2,812
MTCD-BSIF;11x11;6;0,2;rbf;100;87,604 ± 2,812
MTCD-BSIF;11x11;5;N/A;poly;10;87,604 ± 2,629
MTCD-BSIF;11x11;5;N/A;poly;100;87,552 ± 2,523
MTCD-BSIF;9x9;5;0,8;linear;10;87,552 ± 2,812
MTCD-BSIF;9x9;5;0,8;linear;100;87,552 ± 3,929
MTCD-BSIF;11x11;7;0,2;rbf;10;87,552 ± 3,751
MTCD-BSIF;9x9;5;0,6;linear;100;87,552 ± 3,751
MTCD-BSIF;9x9;5;0,6;linear;10;87,552 ± 2,682
MTCD-BSIF;11x11;11;0,2;linear;10;87,5 ± 1,374
MTCD-BSIF;11x11;11;0,2;linear;100;87,5 ± 3,844
MTCD-BSIF;11x11;5;0,4;linear;1;87,5 ± 2,263
MTCD-BSIF;9x9;11;0,6;linear;1;87,5 ± 2,474
MTCD-BSIF;13x13;8;0,2;rbf;10;87,448 ± 2,172
MTCD-BSIF;13x13;8;0,2;rbf;100;87,448 ± 2,152
MTCD-BSIF;17x17;7;0,2;sigmoid;1;87,448 ± 1,145
MTCD-BSIF;7x7;6;N/A;poly;1;87,396 ± 3,246
MTCD-BSIF;11x11;5;0,4;linear;100;87,396 ± 2,028
MTCD-BSIF;11x11;5;0,4;linear;10;87,396 ± 2,694
MTCD-BSIF;17x17;5;N/A;rbf;1;87,396 ± 1,576
MTCD-BSIF;11x11;6;0,2;rbf;10;87,396 ± 2,096
MTCD-BSIF;11x11;7;0,2;rbf;100;87,344 ± 4,217
MTCD-BSIF;11x11;12;0,4;linear;10;87,344 ± 1,154
MTCD-BSIF;11x11;12;0,4;linear;100;87,292 ± 3,756
MTCD-BSIF;7x7;7;N/A;linear;100;87,292 ± 2,728
MTCD-BSIF;7x7;7;N/A;linear;10;87,24 ± 4,165
MTCD-BSIF;11x11;8;0,8;rbf;1;87,188 ± 4,202
MTCD-BSIF;9x9;6;0,4;linear;10;87,188 ± 2,086
MTCD-BSIF;9x9;6;0,4;linear;100;87,188 ± 2,805
MTCD-BSIF;9x9;10;0,8;rbf;1;87,188 ± 2,678
MTCD-BSIF;9x9;10;0,6;rbf;1;87,188 ± 2,322
MTCD-BSIF;7x7;5;0,2;linear;1;87,135 ± 5,593
MTCD-BSIF;15x15;7;N/A;rbf;1;87,135 ± 5,593
