Feature;Filter Size;Filter Bit;PCA;SVM Kernel;SVM C;Acc
MTCD-BSIF;5x5;6;N/A;rbf;1;83,594 ± 3,282
MTCD-BSIF;15x15;6;0,6;poly;1;79,792 ± 3,156
MTCD-BSIF;5x5;9;0,4;poly;10;81,771 ± 1,783
MTCD-BSIF;11x11;6;0,4;sigmoid;100;80,729 ± 1,807
MTCD-BSIF;3x3;5;0,8;poly;100;82,396 ± 2,637
MTCD-BSIF;5x5;6;0,8;poly;10;81,25 ± 1,647
MTCD-BSIF;13x13;10;0,2;poly;1;80,417 ± 4,67
MTCD-BSIF;3x3;5;0,6;poly;100;82,344 ± 2,718
MTCD-BSIF;15x15;5;0,4;poly;1;80,208 ± 3,709
MTCD-BSIF;15x15;11;0,4;poly;1;80,469 ± 1,962
MTCD-BSIF;13x13;10;0,8;poly;1;80,26 ± 4,035
MTCD-BSIF;11x11;7;0,2;sigmoid;1;80,729 ± 2,308
MTCD-BSIF;15x15;8;0,8;poly;1;78,854 ± 1,513
MTCD-BSIF;15x15;6;0,8;poly;1;79,583 ± 3,284
MTCD-BSIF;5x5;6;0,4;poly;10;81,094 ± 1,848
MTCD-BSIF;13x13;8;0,2;sigmoid;1;80,521 ± 1,549
MTCD-BSIF;13x13;8;0,2;sigmoid;100;80,417 ± 1,421
MTCD-BSIF;5x5;9;0,6;poly;10;81,615 ± 1,83
MTCD-BSIF;5x5;6;0,6;poly;10;81,094 ± 1,752
MTCD-BSIF;9x9;12;0,8;poly;10;81,302 ± 3,269
MTCD-BSIF;5x5;9;0,8;poly;10;81,615 ± 1,733
MTCD-BSIF;5x5;10;0,4;poly;10;81,406 ± 1,945
MTCD-BSIF;13x13;11;0,2;sigmoid;100;80,052 ± 1,758
MTCD-BSIF;5x5;10;0,2;poly;10;81,51 ± 2,255
MTCD-BSIF;3x3;5;0,4;poly;100;82,083 ± 2,99
MTCD-BSIF;9x9;12;0,6;poly;10;81,146 ± 3,229
MTCD-BSIF;11x11;9;0,4;sigmoid;100;79,948 ± 1,758
MTCD-BSIF;11x11;9;0,8;sigmoid;1;80 ± 1,206
MTCD-BSIF;9x9;12;0,4;poly;10;81,146 ± 2,758
MTCD-BSIF;15x15;5;0,8;poly;1;79,74 ± 3,582
MTCD-BSIF;5x5;10;0,6;poly;10;81,198 ± 2,049
MTCD-BSIF;15x15;5;0,6;poly;1;79,688 ± 3,664
MTCD-BSIF;13x13;9;N/A;sigmoid;100;81,354 ± 2,458
MTCD-BSIF;5x5;10;0,8;poly;10;81,146 ± 2,256
MTCD-BSIF;15x15;11;0,6;poly;1;79,948 ± 2,26
MTCD-BSIF;5x5;9;0,2;poly;10;81,354 ± 1,683
MTCD-BSIF;15x15;11;0,8;poly;1;79,792 ± 2,287
MTCD-BSIF;3x3;5;0,2;poly;100;81,562 ± 2,702
MTCD-BSIF;5x5;6;0,2;poly;10;80,677 ± 1,806
MTCD-BSIF;15x15;12;0,4;poly;1;78,698 ± 2,293
MTCD-BSIF;11x11;9;0,6;sigmoid;1;79,688 ± 1,288
MTCD-BSIF;11x11;5;0,2;sigmoid;10;79,896 ± 1,362
MTCD-BSIF;17x17;7;N/A;sigmoid;100;79,479 ± 2,485
MTCD-BSIF;13x13;9;0,6;poly;1;79,583 ± 2,469
MTCD-BSIF;11x11;8;0,8;sigmoid;10;79,062 ± 1,542
MTCD-BSIF;13x13;9;0,4;poly;1;79,583 ± 2,539
MTCD-BSIF;3x3;5;0,4;poly;10;80,99 ± 3,954
MTCD-BSIF;11x11;8;0,6;sigmoid;10;78,906 ± 1,145
MTCD-BSIF;13x13;8;N/A;sigmoid;100;81,146 ± 2,441
MTCD-BSIF;15x15;11;0,2;poly;1;78,854 ± 2,405
MTCD-BSIF;3x3;6;0,2;rbf;1;82,083 ± 2,776
MTCD-BSIF;17x17;8;N/A;sigmoid;10;80,573 ± 2,221
MTCD-BSIF;11x11;5;N/A;sigmoid;100;80,521 ± 1,746
MTCD-BSIF;7x7;12;0,4;poly;10;79,74 ± 1,701
MTCD-BSIF;13x13;9;0,8;poly;1;79,323 ± 2,645
MTCD-BSIF;15x15;10;N/A;sigmoid;10;81,823 ± 2,111
MTCD-BSIF;3x3;5;0,6;poly;10;80,833 ± 3,988
MTCD-BSIF;3x3;5;0,8;poly;10;80,833 ± 3,988
MTCD-BSIF;5x5;8;N/A;rbf;1;81,979 ± 2,414
MTCD-BSIF;11x11;9;0,4;sigmoid;1;79,219 ± 1,424
MTCD-BSIF;9x9;12;0,2;poly;10;80,365 ± 3,487
MTCD-BSIF;13x13;12;0,2;sigmoid;10;78,958 ± 1,693
MTCD-BSIF;15x15;10;N/A;sigmoid;1;81,562 ± 2,322
MTCD-BSIF;7x7;12;0,6;poly;10;79,323 ± 1,446
MTCD-BSIF;15x15;9;N/A;sigmoid;1;81,042 ± 2,577
MTCD-BSIF;11x11;8;0,4;sigmoid;10;78,594 ± 1,182
MTCD-BSIF;15x15;12;0,6;poly;1;78,073 ± 2,395
MTCD-BSIF;15x15;9;N/A;sigmoid;10;80,938 ± 2,308
MTCD-BSIF;7x7;12;0,8;poly;10;79,167 ± 1,634
MTCD-BSIF;15x15;12;0,8;poly;1;77,865 ± 2,363
MTCD-BSIF;13x13;9;0,2;poly;1;78,542 ± 2,74
MTCD-BSIF;3x3;5;0,2;poly;10;80,365 ± 4,131
MTCD-BSIF;7x7;12;0,2;poly;10;79,219 ± 1,848
MTCD-BSIF;13x13;12;0,2;sigmoid;1;78,802 ± 0,648
MTCD-BSIF;11x11;7;0,2;sigmoid;100;78,438 ± 2,054
MTCD-BSIF;13x13;6;0,2;poly;1;78,281 ± 2,359
MTCD-BSIF;7x7;11;0,4;poly;10;79,167 ± 2,425
MTCD-BSIF;13x13;7;N/A;sigmoid;100;78,594 ± 1,519
MTCD-BSIF;5x5;8;0,8;poly;10;80,052 ± 1,4
MTCD-BSIF;5x5;8;0,6;poly;10;80,052 ± 1,4
MTCD-BSIF;13x13;6;N/A;sigmoid;100;78,698 ± 1,191
MTCD-BSIF;7x7;11;0,8;poly;10;79,062 ± 2,458
MTCD-BSIF;7x7;11;0,6;poly;10;79,115 ± 2,26
MTCD-BSIF;5x5;8;0,4;poly;10;80 ± 1,342
MTCD-BSIF;11x11;5;0,2;sigmoid;1;79,167 ± 1,188
MTCD-BSIF;5x5;11;0,4;poly;100;80,104 ± 2,702
MTCD-BSIF;11x11;9;0,2;sigmoid;10;78,281 ± 0,981
MTCD-BSIF;5x5;11;0,8;poly;100;80,052 ± 2,595
MTCD-BSIF;5x5;11;0,6;poly;100;80,052 ± 2,595
MTCD-BSIF;13x13;5;0,2;poly;1;77,76 ± 4,622
MTCD-BSIF;17x17;8;N/A;sigmoid;1;79,688 ± 2,596
MTCD-BSIF;13x13;7;0,2;poly;1;77,656 ± 2,785
MTCD-BSIF;5x5;10;N/A;rbf;1;81,042 ± 4,466
MTCD-BSIF;11x11;8;0,8;sigmoid;1;78,021 ± 0,233
MTCD-BSIF;5x5;9;N/A;rbf;1;80,99 ± 3,625
MTCD-BSIF;5x5;11;0,2;poly;100;79,844 ± 3,229
MTCD-BSIF;11x11;8;0,6;sigmoid;1;77,917 ± 0,208
MTCD-BSIF;5x5;8;0,2;poly;10;79,583 ± 1,828
MTCD-BSIF;13x13;12;0,2;sigmoid;100;77,969 ± 2,216
MTCD-BSIF;7x7;11;0,2;poly;10;78,594 ± 1,934
MTCD-BSIF;13x13;6;0,4;poly;1;77,5 ± 2,891
MTCD-BSIF;3x3;7;0,6;rbf;1;81,146 ± 4,484
MTCD-BSIF;3x3;7;0,8;rbf;1;81,146 ± 4,484
MTCD-BSIF;3x3;8;0,4;rbf;1;80,833 ± 3,395
MTCD-BSIF;11x11;9;0,2;sigmoid;100;77,812 ± 1,65
MTCD-BSIF;3x3;8;0,8;rbf;1;80,833 ± 3,395
MTCD-BSIF;3x3;8;0,6;rbf;1;80,833 ± 3,395
MTCD-BSIF;11x11;6;0,2;sigmoid;100;78,125 ± 1,846
MTCD-BSIF;15x15;12;0,2;poly;1;76,302 ± 3,195
MTCD-BSIF;13x13;6;0,6;poly;1;77,396 ± 2,742
MTCD-BSIF;13x13;5;N/A;sigmoid;100;77,552 ± 1,842
MTCD-BSIF;11x11;8;0,8;sigmoid;100;77,188 ± 1,624
MTCD-BSIF;9x9;5;0,6;sigmoid;1;77,812 ± 1,362
MTCD-BSIF;9x9;5;0,8;sigmoid;1;77,812 ± 1,362
MTCD-BSIF;13x13;5;0,4;poly;1;77,292 ± 5,015
MTCD-BSIF;13x13;7;0,4;poly;1;76,771 ± 3,503
MTCD-BSIF;3x3;7;0,4;rbf;1;80,885 ± 4,532
MTCD-BSIF;3x3;6;0,6;poly;100;79,479 ± 2,587
MTCD-BSIF;13x13;6;0,8;poly;1;77,24 ± 2,831
MTCD-BSIF;3x3;6;0,8;poly;100;79,427 ± 2,502
MTCD-BSIF;11x11;10;0,6;sigmoid;10;77,5 ± 0,675
MTCD-BSIF;11x11;8;0,4;sigmoid;1;77,292 ± 0,208
MTCD-BSIF;13x13;7;0,6;poly;1;76,562 ± 3,628
MTCD-BSIF;11x11;10;0,8;sigmoid;10;77,5 ± 0,706
MTCD-BSIF;11x11;6;N/A;sigmoid;100;79,167 ± 1,926
MTCD-BSIF;3x3;6;0,4;poly;100;79,323 ± 2,4
MTCD-BSIF;13x13;7;0,8;poly;1;76,354 ± 3,809
MTCD-BSIF;15x15;7;N/A;sigmoid;100;76,25 ± 1,834
MTCD-BSIF;3x3;8;0,2;rbf;1;80,365 ± 3,377
MTCD-BSIF;11x11;8;0,6;sigmoid;100;76,719 ± 1,454
MTCD-BSIF;9x9;5;0,4;sigmoid;1;77,292 ± 1,524
MTCD-BSIF;11x11;5;0,2;sigmoid;100;77,604 ± 1,297
MTCD-BSIF;13x13;5;0,6;poly;1;76,979 ± 5,193
MTCD-BSIF;9x9;6;0,8;sigmoid;10;76,458 ± 2,094
MTCD-BSIF;13x13;5;0,8;poly;1;76,927 ± 5,176
MTCD-BSIF;9x9;6;0,6;sigmoid;10;76,406 ± 1,962
MTCD-BSIF;3x3;6;0,2;poly;100;78,958 ± 2,814
MTCD-BSIF;3x3;6;0,6;poly;10;78,281 ± 4,196
MTCD-BSIF;3x3;6;0,8;poly;10;78,229 ± 4,173
MTCD-BSIF;3x3;6;0,4;poly;10;78,281 ± 4,11
MTCD-BSIF;11x11;9;0,2;sigmoid;1;77,24 ± 2,226
MTCD-BSIF;11x11;10;0,4;sigmoid;10;76,771 ± 0,561
MTCD-BSIF;11x11;8;0,4;sigmoid;100;76,146 ± 1,165
MTCD-BSIF;3x3;7;0,2;rbf;1;80,208 ± 4,417
MTCD-BSIF;13x13;11;0,2;poly;1;76,823 ± 3,077
MTCD-BSIF;11x11;8;0,2;sigmoid;10;75,833 ± 1,66
MTCD-BSIF;13x13;11;0,4;poly;1;76,094 ± 2,761
MTCD-BSIF;5x5;11;0,8;poly;10;77,552 ± 3,887
MTCD-BSIF;5x5;11;0,6;poly;10;77,552 ± 3,887
MTCD-BSIF;9x9;6;0,4;sigmoid;10;75,625 ± 1,904
MTCD-BSIF;11x11;10;0,8;sigmoid;100;75,938 ± 0,96
MTCD-BSIF;5x5;11;0,4;poly;10;77,448 ± 3,803
MTCD-BSIF;11x11;10;0,6;sigmoid;100;75,885 ± 1,025
MTCD-BSIF;9x9;5;0,8;sigmoid;10;76,615 ± 1,623
MTCD-BSIF;3x3;6;0,2;poly;10;77,708 ± 4,133
MTCD-BSIF;5x5;11;0,2;poly;10;77,448 ± 4,006
MTCD-BSIF;11x11;7;N/A;sigmoid;100;77,083 ± 2,22
MTCD-BSIF;11x11;10;0,8;sigmoid;1;76,094 ± 0,901
MTCD-BSIF;9x9;7;0,8;sigmoid;10;75,729 ± 1,462
MTCD-BSIF;9x9;5;0,6;sigmoid;10;76,458 ± 1,881
MTCD-BSIF;11x11;9;0,4;poly;1;75,729 ± 4,396
MTCD-BSIF;11x11;10;0,6;sigmoid;1;75,938 ± 1,036
MTCD-BSIF;13x13;8;0,4;poly;1;75,521 ± 3,113
MTCD-BSIF;11x11;10;0,4;sigmoid;100;75,469 ± 0,936
MTCD-BSIF;9x9;6;0,8;sigmoid;100;75,312 ± 2,033
MTCD-BSIF;9x9;5;0,4;sigmoid;10;76,198 ± 1,83
MTCD-BSIF;9x9;7;0,6;sigmoid;10;75,521 ± 1,506
MTCD-BSIF;13x13;8;0,2;poly;1;75,365 ± 3,109
MTCD-BSIF;9x9;5;0,8;sigmoid;100;76,094 ± 2,043
MTCD-BSIF;13x13;11;0,6;poly;1;75,469 ± 2,528
MTCD-BSIF;15x15;12;N/A;sigmoid;100;76,094 ± 2,317
MTCD-BSIF;9x9;7;0,8;sigmoid;1;75,469 ± 1,883
MTCD-BSIF;11x11;9;0,6;poly;1;75,417 ± 4,187
MTCD-BSIF;13x13;11;0,8;poly;1;75,365 ± 2,467
MTCD-BSIF;15x15;11;N/A;sigmoid;10;78,49 ± 2,25
MTCD-BSIF;9x9;6;0,6;sigmoid;100;75,052 ± 2,027
MTCD-BSIF;11x11;10;0,4;sigmoid;1;75,625 ± 1,112
MTCD-BSIF;11x11;9;0,8;poly;1;75,26 ± 4,349
MTCD-BSIF;15x15;11;N/A;sigmoid;1;78,385 ± 2,34
MTCD-BSIF;13x13;8;0,6;poly;1;75,156 ± 3,222
MTCD-BSIF;9x9;5;0,6;sigmoid;100;75,833 ± 2,135
MTCD-BSIF;11x11;9;0,2;poly;1;75,365 ± 3,915
MTCD-BSIF;9x9;7;0,6;sigmoid;1;75,26 ± 2,027
MTCD-BSIF;13x13;8;0,8;poly;1;75,104 ± 3,178
MTCD-BSIF;5x5;11;N/A;rbf;1;78,542 ± 4,857
MTCD-BSIF;11x11;8;0,2;sigmoid;100;74,583 ± 2,615
MTCD-BSIF;11x11;10;0,2;sigmoid;10;74,896 ± 1,484
MTCD-BSIF;9x9;7;0,4;sigmoid;10;74,74 ± 1,676
MTCD-BSIF;11x11;8;0,2;sigmoid;1;74,896 ± 0,561
MTCD-BSIF;9x9;7;0,8;sigmoid;100;74,479 ± 1,819
MTCD-BSIF;11x11;11;0,8;sigmoid;10;74,688 ± 2,575
MTCD-BSIF;5x5;12;0,4;poly;100;76,927 ± 1,154
MTCD-BSIF;9x9;7;0,6;sigmoid;100;74,323 ± 1,454
MTCD-BSIF;5x5;12;0,6;poly;100;76,979 ± 1,165
MTCD-BSIF;5x5;12;0,8;poly;100;76,927 ± 1,106
MTCD-BSIF;11x11;11;0,6;sigmoid;10;74,583 ± 2,807
MTCD-BSIF;9x9;7;0,4;sigmoid;1;74,479 ± 2,207
MTCD-BSIF;9x9;5;0,4;sigmoid;100;74,896 ± 2,207
MTCD-BSIF;11x11;8;0,4;poly;1;73,385 ± 5,628
MTCD-BSIF;5x5;12;0,2;poly;100;76,823 ± 0,948
MTCD-BSIF;9x9;6;0,8;sigmoid;1;74,115 ± 0,475
MTCD-BSIF;9x9;6;0,4;sigmoid;100;74,062 ± 1,957
MTCD-BSIF;11x11;10;0,2;sigmoid;100;74,062 ± 0,983
MTCD-BSIF;9x9;6;0,6;sigmoid;1;74,01 ± 0,372
MTCD-BSIF;9x9;6;0,2;sigmoid;10;73,802 ± 2,142
MTCD-BSIF;9x9;5;0,2;sigmoid;10;74,479 ± 2,621
MTCD-BSIF;3x3;8;0,2;poly;10;75,729 ± 5,771
MTCD-BSIF;11x11;8;0,6;poly;1;72,969 ± 5,593
MTCD-BSIF;11x11;8;0,2;poly;1;72,969 ± 4,933
MTCD-BSIF;11x11;8;0,8;poly;1;72,917 ± 5,569
MTCD-BSIF;11x11;11;0,4;sigmoid;10;74,01 ± 3,077
MTCD-BSIF;11x11;11;0,8;sigmoid;100;73,646 ± 2,432
MTCD-BSIF;9x9;6;0,4;sigmoid;1;73,594 ± 0,539
MTCD-BSIF;13x13;10;N/A;sigmoid;1;76,667 ± 1,01
MTCD-BSIF;13x13;10;N/A;sigmoid;10;76,667 ± 1,01
MTCD-BSIF;3x3;8;0,2;poly;100;76,094 ± 4,779
MTCD-BSIF;9x9;8;0,8;sigmoid;10;73,125 ± 1,869
MTCD-BSIF;3x3;8;0,4;poly;10;75,26 ± 5,54
MTCD-BSIF;3x3;8;0,6;poly;10;75,208 ± 5,837
MTCD-BSIF;9x9;5;0,2;sigmoid;1;74,01 ± 1,951
MTCD-BSIF;15x15;8;N/A;sigmoid;10;75,833 ± 2,724
MTCD-BSIF;11x11;11;0,6;sigmoid;100;73,229 ± 2,096
MTCD-BSIF;3x3;8;0,8;poly;10;75,156 ± 5,787
MTCD-BSIF;9x9;8;0,6;sigmoid;10;72,969 ± 1,758
MTCD-BSIF;11x11;11;0,4;sigmoid;100;73,229 ± 2,562
MTCD-BSIF;11x11;11;0,8;sigmoid;1;73,646 ± 1,549
MTCD-BSIF;9x9;7;0,4;sigmoid;100;72,969 ± 1,824
MTCD-BSIF;11x11;11;0,6;sigmoid;1;73,594 ± 1,63
MTCD-BSIF;3x3;8;0,8;poly;100;75,781 ± 4,462
MTCD-BSIF;17x17;7;N/A;sigmoid;10;74,948 ± 1,688
MTCD-BSIF;3x3;8;0,6;poly;100;75,729 ± 4,411
MTCD-BSIF;9x9;7;0,2;sigmoid;10;72,865 ± 1,912
MTCD-BSIF;15x15;8;N/A;sigmoid;1;75,573 ± 2,475
MTCD-BSIF;9x9;9;0,8;sigmoid;10;72,969 ± 2,497
MTCD-BSIF;11x11;10;0,4;poly;1;72,969 ± 4,118
MTCD-BSIF;3x3;8;0,4;poly;100;75,573 ± 4,749
MTCD-BSIF;3x3;5;N/A;rbf;1;76,354 ± 3,216
MTCD-BSIF;11x11;10;0,6;poly;1;72,812 ± 4,222
MTCD-BSIF;11x11;10;0,2;sigmoid;1;73,281 ± 1,446
MTCD-BSIF;9x9;9;0,6;sigmoid;10;72,812 ± 2,132
MTCD-BSIF;11x11;7;0,2;poly;1;72,604 ± 3,916
MTCD-BSIF;11x11;6;0,6;poly;1;72,188 ± 2,237
MTCD-BSIF;9x9;8;0,4;sigmoid;10;72,552 ± 2,059
MTCD-BSIF;11x11;6;0,4;poly;1;72,188 ± 2,147
MTCD-BSIF;11x11;6;0,8;poly;1;72,135 ± 2,303
MTCD-BSIF;11x11;6;0,2;poly;1;72,344 ± 3,219
MTCD-BSIF;9x9;9;0,8;sigmoid;1;73,125 ± 1,342
MTCD-BSIF;3x3;7;0,8;poly;100;74,688 ± 3,943
MTCD-BSIF;3x3;7;0,6;poly;100;74,688 ± 3,943
MTCD-BSIF;11x11;10;0,2;poly;1;72,812 ± 3,717
MTCD-BSIF;11x11;10;0,8;poly;1;72,552 ± 4,178
MTCD-BSIF;11x11;11;0,4;sigmoid;1;72,969 ± 2,096
MTCD-BSIF;3x3;7;0,2;poly;100;74,531 ± 3,82
MTCD-BSIF;9x9;9;0,4;sigmoid;10;72,448 ± 1,951
MTCD-BSIF;11x11;7;0,4;poly;1;71,562 ± 4,443
MTCD-BSIF;9x9;9;0,6;sigmoid;1;72,812 ± 1,549
MTCD-BSIF;3x3;7;0,4;poly;100;74,479 ± 4,178
MTCD-BSIF;11x11;7;0,8;poly;1;71,406 ± 4,311
MTCD-BSIF;9x9;9;0,8;sigmoid;100;72,031 ± 2,57
MTCD-BSIF;11x11;7;0,6;poly;1;71,354 ± 4,296
MTCD-BSIF;11x11;12;0,8;sigmoid;1;73,021 ± 2,086
MTCD-BSIF;9x9;5;N/A;sigmoid;100;73,75 ± 3,135
MTCD-BSIF;9x9;8;0,8;sigmoid;100;71,719 ± 2,111
MTCD-BSIF;9x9;9;0,6;sigmoid;100;71,927 ± 2,265
MTCD-BSIF;9x9;8;0,6;sigmoid;100;71,771 ± 1,924
MTCD-BSIF;11x11;12;0,6;sigmoid;1;72,865 ± 2,182
MTCD-BSIF;17x17;6;N/A;sigmoid;100;71,927 ± 1,287
MTCD-BSIF;3x3;7;0,8;poly;10;73,646 ± 4,914
MTCD-BSIF;13x13;6;N/A;sigmoid;10;73,594 ± 2,528
MTCD-BSIF;3x3;7;0,6;poly;10;73,594 ± 4,878
MTCD-BSIF;3x3;7;0,2;poly;10;73,49 ± 4,685
MTCD-BSIF;7x7;5;0,2;poly;1;71,458 ± 4,218
MTCD-BSIF;3x3;7;0,4;poly;10;73,438 ± 4,756
MTCD-BSIF;11x11;11;0,2;poly;1;72,917 ± 3,647
MTCD-BSIF;9x9;5;0,4;poly;1;70,26 ± 4,577
MTCD-BSIF;9x9;5;0,2;poly;1;70,312 ± 4,599
MTCD-BSIF;11x11;12;0,4;sigmoid;1;72,5 ± 2,296
MTCD-BSIF;11x11;12;0,8;sigmoid;10;71,719 ± 2,587
MTCD-BSIF;7x7;5;0,6;poly;1;71,302 ± 4,025
MTCD-BSIF;9x9;9;0,4;sigmoid;1;72,188 ± 1,708
MTCD-BSIF;7x7;5;0,8;poly;1;71,25 ± 3,977
MTCD-BSIF;13x13;9;N/A;sigmoid;10;74,062 ± 2,107
MTCD-BSIF;7x7;5;0,4;poly;1;71,198 ± 4,115
MTCD-BSIF;5x5;9;N/A;sigmoid;100;73,906 ± 2,054
MTCD-BSIF;9x9;5;0,6;poly;1;70 ± 4,776
MTCD-BSIF;9x9;9;0,4;sigmoid;100;71,198 ± 2,011
MTCD-BSIF;11x11;11;0,4;poly;1;72,083 ± 4,18
MTCD-BSIF;13x13;9;N/A;sigmoid;1;73,906 ± 2
MTCD-BSIF;9x9;7;0,2;sigmoid;1;71,667 ± 2,165
MTCD-BSIF;9x9;6;0,2;sigmoid;100;71,25 ± 2,807
MTCD-BSIF;9x9;5;0,8;poly;1;69,948 ± 4,864
MTCD-BSIF;11x11;12;0,6;sigmoid;10;71,406 ± 2,661
MTCD-BSIF;11x11;9;N/A;sigmoid;100;71,146 ± 2,999
MTCD-BSIF;9x9;8;0,4;sigmoid;100;71,042 ± 1,737
MTCD-BSIF;11x11;5;0,2;poly;1;70,26 ± 6,896
MTCD-BSIF;11x11;11;0,6;poly;1;71,51 ± 4,366
MTCD-BSIF;9x9;8;0,8;sigmoid;1;71,25 ± 2,398
MTCD-BSIF;17x17;7;N/A;sigmoid;1;73,333 ± 2,366
MTCD-BSIF;9x9;7;0,2;sigmoid;100;70,677 ± 2,777
MTCD-BSIF;11x11;11;0,8;poly;1;71,354 ± 4,396
MTCD-BSIF;11x11;11;0,2;sigmoid;10;71,146 ± 3,399
MTCD-BSIF;9x9;5;0,2;sigmoid;100;71,25 ± 2,434
MTCD-BSIF;11x11;12;0,4;sigmoid;10;70,781 ± 2,933
MTCD-BSIF;11x11;11;0,2;sigmoid;100;71,042 ± 3,647
MTCD-BSIF;15x15;7;N/A;sigmoid;10;71,823 ± 2,536
MTCD-BSIF;11x11;5;0,4;poly;1;69,635 ± 6,863
MTCD-BSIF;13x13;12;0,2;poly;1;70,417 ± 3,599
MTCD-BSIF;11x11;5;0,6;poly;1;69,479 ± 6,879
MTCD-BSIF;13x13;5;N/A;sigmoid;10;72,24 ± 3,576
MTCD-BSIF;11x11;11;0,2;sigmoid;1;71,25 ± 2,868
MTCD-BSIF;9x9;8;0,6;sigmoid;1;70,833 ± 2,478
MTCD-BSIF;9x9;9;0,2;poly;1;70,312 ± 4,105
MTCD-BSIF;9x9;6;0,2;sigmoid;1;70,729 ± 0,758
MTCD-BSIF;11x11;5;0,8;poly;1;69,427 ± 6,962
MTCD-BSIF;11x11;12;0,8;sigmoid;100;70,365 ± 2,866
MTCD-BSIF;9x9;7;0,4;poly;1;70 ± 3,906
MTCD-BSIF;9x9;9;0,2;sigmoid;10;70,104 ± 3,289
MTCD-BSIF;9x9;9;0,4;poly;1;69,896 ± 4,669
MTCD-BSIF;9x9;7;0,2;poly;1;70 ± 3,764
MTCD-BSIF;9x9;8;0,2;sigmoid;10;69,948 ± 2,706
MTCD-BSIF;5x5;6;N/A;sigmoid;100;71,615 ± 2,566
MTCD-BSIF;5x5;12;0,4;poly;10;71,771 ± 2,537
MTCD-BSIF;9x9;7;0,6;poly;1;69,74 ± 3,984
MTCD-BSIF;11x11;12;0,6;sigmoid;100;69,948 ± 2,992
MTCD-BSIF;13x13;12;0,4;poly;1;69,271 ± 3,832
MTCD-BSIF;5x5;12;0,8;poly;10;71,562 ± 2,507
MTCD-BSIF;5x5;12;0,6;poly;10;71,562 ± 2,537
MTCD-BSIF;9x9;10;0,8;sigmoid;1;70,208 ± 2,099
MTCD-BSIF;9x9;7;0,8;poly;1;69,531 ± 3,995
MTCD-BSIF;9x9;9;0,2;sigmoid;100;69,635 ± 3,038
MTCD-BSIF;9x9;10;0,4;poly;1;69,427 ± 4,235
MTCD-BSIF;9x9;8;0,4;sigmoid;1;70,104 ± 2,571
MTCD-BSIF;9x9;10;0,2;poly;1;69,635 ± 4,455
MTCD-BSIF;7x7;5;0,8;sigmoid;10;69,844 ± 3,024
MTCD-BSIF;13x13;6;N/A;sigmoid;1;71,719 ± 3,412
MTCD-BSIF;3x3;6;N/A;rbf;1;73,646 ± 3,178
MTCD-BSIF;9x9;9;0,6;poly;1;69,427 ± 4,835
MTCD-BSIF;9x9;10;0,8;sigmoid;10;69,375 ± 2,483
MTCD-BSIF;7x7;5;0,6;sigmoid;10;69,792 ± 3,03
MTCD-BSIF;9x9;10;0,6;sigmoid;1;70 ± 2,296
MTCD-BSIF;9x9;10;0,6;poly;1;69,271 ± 4,314
MTCD-BSIF;9x9;10;0,6;sigmoid;10;69,375 ± 2,513
MTCD-BSIF;9x9;10;0,8;poly;1;69,219 ± 4,306
MTCD-BSIF;5x5;12;0,2;poly;10;71,25 ± 2,362
MTCD-BSIF;15x15;7;N/A;sigmoid;1;70,885 ± 2,682
MTCD-BSIF;11x11;12;0,4;sigmoid;100;69,531 ± 2,769
MTCD-BSIF;9x9;9;0,8;poly;1;69,219 ± 4,703
MTCD-BSIF;11x11;5;N/A;sigmoid;10;72,969 ± 2,804
MTCD-BSIF;13x13;12;0,6;poly;1;68,802 ± 3,978
MTCD-BSIF;15x15;12;N/A;sigmoid;10;70,677 ± 2,669
MTCD-BSIF;9x9;9;0,2;sigmoid;1;70,104 ± 1,946
MTCD-BSIF;15x15;12;N/A;sigmoid;1;70,625 ± 2,748
MTCD-BSIF;9x9;10;0,4;sigmoid;10;69,062 ± 2,232
MTCD-BSIF;9x9;10;0,4;sigmoid;1;69,635 ± 2,187
MTCD-BSIF;9x9;7;N/A;sigmoid;100;69,583 ± 2,2
MTCD-BSIF;13x13;12;0,8;poly;1;68,438 ± 4,204
MTCD-BSIF;9x9;10;0,8;sigmoid;100;68,49 ± 2,922
MTCD-BSIF;9x9;10;0,6;sigmoid;100;68,438 ± 2,985
MTCD-BSIF;7x7;5;0,8;sigmoid;1;69,688 ± 2,313
MTCD-BSIF;7x7;7;0,8;sigmoid;10;68,073 ± 2,317
MTCD-BSIF;7x7;5;0,6;sigmoid;1;69,583 ± 2,258
MTCD-BSIF;7x7;5;0,4;sigmoid;10;69,115 ± 3,038
MTCD-BSIF;7x7;7;0,6;sigmoid;10;68,073 ± 2,331
MTCD-BSIF;5x5;12;N/A;rbf;1;72,76 ± 4,086
MTCD-BSIF;11x11;12;0,2;sigmoid;1;69,427 ± 3,331
MTCD-BSIF;9x9;10;0,4;sigmoid;100;67,865 ± 3,305
MTCD-BSIF;11x11;12;0,2;sigmoid;10;68,49 ± 4,308
MTCD-BSIF;9x9;8;0,2;sigmoid;100;68,021 ± 3,312
MTCD-BSIF;7x7;7;0,4;sigmoid;10;67,656 ± 2,422
MTCD-BSIF;9x9;6;0,2;poly;1;67,656 ± 4,102
MTCD-BSIF;9x9;8;0,2;poly;1;68,438 ± 4,137
MTCD-BSIF;7x7;5;0,4;sigmoid;1;69,167 ± 2,389
