Feature;Filter Size;Filter Bit;PCA;SVM Kernel;SVM C;Acc
BSIF;13x13;6;0,4;rbf;10;91,042 ± 1,724
BSIF;17x17;6;0,2;poly;100;91,042 ± 0,295
BSIF;15x15;9;0,4;poly;10;91,042 ± 1,869
BSIF;9x9;10;0,4;linear;100;90,99 ± 3,564
BSIF;15x15;7;0,2;linear;100;90,99 ± 0,308
BSIF;15x15;7;0,2;linear;10;90,99 ± 0,742
BSIF;13x13;10;0,2;linear;10;90,99 ± 1,883
BSIF;17x17;6;0,6;poly;10;90,99 ± 2,187
BSIF;11x11;8;0,6;linear;100;90,938 ± 2,476
BSIF;17x17;8;0,6;sigmoid;1;90,938 ± 0,758
BSIF;17x17;11;0,2;poly;10;90,938 ± 1,683
BSIF;17x17;6;0,8;poly;10;90,938 ± 2,054
BSIF;11x11;8;0,6;linear;10;90,885 ± 2,386
BSIF;13x13;9;0,2;rbf;10;90,885 ± 2,298
BSIF;17x17;10;0,8;sigmoid;10;90,885 ± 0,812
BSIF;15x15;8;0,4;poly;100;90,833 ± 1,6
BSIF;13x13;10;0,2;linear;100;90,833 ± 1,881
BSIF;15x15;8;0,6;poly;100;90,833 ± 1,58
BSIF;15x15;5;0,4;rbf;10;90,781 ± 1,424
BSIF;15x15;5;0,4;rbf;100;90,781 ± 1,424
BSIF;15x15;7;0,6;sigmoid;1;90,781 ± 0,518
BSIF;13x13;9;0,2;rbf;100;90,781 ± 2,34
BSIF;15x15;8;0,8;poly;100;90,781 ± 1,63
BSIF;15x15;7;0,4;poly;100;90,781 ± 2,137
BSIF;17x17;6;0,4;poly;10;90,781 ± 1,758
BSIF;11x11;12;N/A;linear;10;90,729 ± 3,367
BSIF;11x11;12;N/A;linear;100;90,729 ± 3,367
BSIF;17x17;7;0,4;poly;10;90,729 ± 1,65
BSIF;17x17;7;0,6;poly;10;90,729 ± 1,831
BSIF;9x9;10;0,4;rbf;10;90,677 ± 3,335
BSIF;9x9;10;0,4;rbf;100;90,677 ± 3,335
BSIF;11x11;12;0,8;linear;10;90,677 ± 3,428
BSIF;11x11;12;0,8;linear;100;90,677 ± 3,428
BSIF;17x17;11;0,8;sigmoid;10;90,677 ± 2,391
BSIF;11x11;8;N/A;poly;100;90,625 ± 2,564
BSIF;11x11;8;N/A;poly;10;90,625 ± 2,564
BSIF;11x11;8;N/A;poly;1;90,625 ± 2,564
BSIF;17x17;7;0,8;poly;10;90,625 ± 2,004
BSIF;11x11;12;0,6;linear;10;90,521 ± 3,341
BSIF;11x11;12;0,6;linear;100;90,521 ± 3,341
BSIF;17x17;9;0,6;sigmoid;10;90,469 ± 0,09
BSIF;17x17;9;0,2;poly;10;90,365 ± 0,697
BSIF;17x17;12;0,4;sigmoid;1;90,312 ± 2,227
BSIF;17x17;10;0,4;sigmoid;1;90,312 ± 1,297
BSIF;17x17;11;0,6;sigmoid;10;90,312 ± 2,405
BSIF;13x13;10;0,6;poly;100;90,26 ± 4,033
BSIF;13x13;10;0,8;poly;100;90,26 ± 4,091
BSIF;17x17;12;0,2;poly;100;90,26 ± 1,337
BSIF;15x15;11;0,6;poly;100;90,26 ± 2,413
BSIF;11x11;12;N/A;linear;1;90,208 ± 3,281
BSIF;11x11;8;0,8;rbf;1;90,208 ± 2,672
BSIF;15x15;11;0,8;poly;100;90,156 ± 2,591
BSIF;17x17;12;0,8;sigmoid;10;90,156 ± 1,2
BSIF;11x11;12;0,8;linear;1;90,104 ± 3,374
BSIF;13x13;9;0,2;linear;100;90,104 ± 2,816
BSIF;17x17;8;0,2;poly;100;90,104 ± 2,562
BSIF;17x17;11;0,4;sigmoid;1;90,104 ± 2,502
BSIF;9x9;10;0,4;linear;1;90,052 ± 3,242
BSIF;11x11;8;N/A;rbf;1;90,052 ± 2,858
BSIF;15x15;7;0,6;poly;10;90,052 ± 2,064
BSIF;15x15;7;0,8;poly;10;90,052 ± 2,236
BSIF;11x11;8;0,4;rbf;10;90 ± 2,7
BSIF;11x11;8;0,4;rbf;100;90 ± 2,7
BSIF;13x13;10;0,4;poly;100;90 ± 3,953
BSIF;15x15;11;0,4;poly;100;90 ± 2,078
BSIF;13x13;9;0,2;linear;10;89,948 ± 2,977
BSIF;13x13;10;0,6;poly;10;89,948 ± 3,119
BSIF;11x11;12;0,6;linear;1;89,896 ± 3,412
BSIF;9x9;9;N/A;linear;100;89,896 ± 3,099
BSIF;9x9;9;N/A;linear;10;89,896 ± 3,099
BSIF;13x13;6;0,4;linear;10;89,896 ± 2,197
BSIF;13x13;5;0,8;rbf;1;89,844 ± 2,038
BSIF;13x13;6;0,4;linear;100;89,844 ± 2,363
BSIF;17x17;7;0,2;poly;100;89,844 ± 1,596
BSIF;17x17;12;0,6;sigmoid;10;89,844 ± 0,992
BSIF;13x13;5;N/A;rbf;1;89,792 ± 1,932
BSIF;15x15;8;0,6;poly;10;89,792 ± 0,846
BSIF;13x13;10;0,8;poly;10;89,792 ± 3,149
BSIF;17x17;10;0,6;sigmoid;10;89,792 ± 0,846
BSIF;9x9;9;0,8;linear;100;89,74 ± 3,212
BSIF;9x9;9;0,8;linear;10;89,74 ± 3,212
BSIF;15x15;11;0,8;poly;10;89,74 ± 3,202
BSIF;17x17;6;0,2;poly;10;89,688 ± 1,477
BSIF;13x13;10;0,4;poly;10;89,688 ± 3,276
BSIF;15x15;11;0,6;poly;10;89,688 ± 3,147
BSIF;15x15;8;0,4;poly;10;89,635 ± 0,785
BSIF;13x13;5;0,6;rbf;1;89,583 ± 1,96
BSIF;11x11;7;0,8;rbf;10;89,583 ± 2,487
BSIF;11x11;7;0,8;rbf;100;89,583 ± 2,487
BSIF;11x11;7;N/A;rbf;100;89,583 ± 2,513
BSIF;11x11;7;N/A;rbf;10;89,583 ± 2,513
BSIF;11x11;12;N/A;poly;100;89,583 ± 3,665
BSIF;11x11;12;N/A;poly;10;89,583 ± 3,665
BSIF;11x11;12;N/A;poly;1;89,583 ± 3,665
BSIF;11x11;8;0,6;rbf;1;89,583 ± 2,656
BSIF;15x15;8;0,8;poly;10;89,583 ± 0,977
BSIF;15x15;7;0,4;poly;10;89,531 ± 2,216
BSIF;9x9;9;N/A;rbf;10;89,479 ± 3,494
BSIF;9x9;9;N/A;rbf;100;89,479 ± 3,494
BSIF;15x15;6;0,2;rbf;1;89,479 ± 1,708
BSIF;11x11;12;N/A;rbf;100;89,427 ± 3,178
BSIF;11x11;12;N/A;rbf;10;89,427 ± 3,178
BSIF;11x11;7;N/A;linear;100;89,427 ± 2,722
BSIF;11x11;7;N/A;linear;10;89,427 ± 2,583
BSIF;13x13;12;0,2;linear;1;89,427 ± 3,192
BSIF;15x15;11;0,4;poly;10;89,427 ± 2,678
BSIF;11x11;11;0,8;rbf;1;89,375 ± 4,609
BSIF;13x13;5;N/A;rbf;10;89,375 ± 2,872
BSIF;13x13;5;N/A;rbf;100;89,323 ± 2,888
BSIF;17x17;7;0,8;sigmoid;1;89,323 ± 1,236
BSIF;11x11;11;0,6;rbf;1;89,271 ± 4,401
BSIF;11x11;8;0,4;linear;100;89,271 ± 2,858
BSIF;11x11;8;0,4;linear;10;89,271 ± 2,907
BSIF;17x17;8;0,4;sigmoid;1;89,271 ± 0,616
BSIF;11x11;7;0,6;rbf;10;89,219 ± 2,493
BSIF;11x11;7;0,6;rbf;100;89,219 ± 2,493
BSIF;11x11;7;0,8;linear;10;89,219 ± 2,653
BSIF;11x11;12;0,4;linear;10;89,219 ± 3,737
BSIF;11x11;12;0,4;linear;100;89,219 ± 3,737
BSIF;9x9;9;0,8;rbf;100;89,219 ± 3,757
BSIF;9x9;9;0,8;rbf;10;89,219 ± 3,757
BSIF;11x11;8;0,4;linear;1;89,219 ± 2,69
BSIF;13x13;12;0,2;rbf;10;89,219 ± 3,364
BSIF;13x13;12;0,2;rbf;100;89,219 ± 3,364
BSIF;11x11;7;0,8;linear;100;89,167 ± 2,712
BSIF;11x11;12;0,8;rbf;10;89,115 ± 3,424
BSIF;11x11;12;0,8;rbf;100;89,115 ± 3,424
BSIF;17x17;12;0,2;poly;10;89,115 ± 1,424
BSIF;15x15;12;0,4;poly;100;89,115 ± 2,373
BSIF;15x15;12;0,6;poly;100;89,115 ± 2,331
BSIF;11x11;12;0,6;rbf;10;89,062 ± 3,374
BSIF;11x11;12;0,6;rbf;100;89,062 ± 3,374
BSIF;11x11;7;0,8;rbf;1;89,01 ± 3,312
BSIF;17x17;11;0,8;sigmoid;100;89,01 ± 2,694
BSIF;17x17;5;0,8;poly;100;89,01 ± 1,046
BSIF;15x15;12;0,8;poly;100;89,01 ± 2,34
BSIF;11x11;11;N/A;rbf;1;88,958 ± 4,751
BSIF;11x11;7;0,8;linear;1;88,958 ± 2,704
BSIF;11x11;7;N/A;linear;1;88,958 ± 2,522
BSIF;13x13;5;0,8;rbf;10;88,958 ± 2,656
BSIF;13x13;5;0,8;rbf;100;88,958 ± 2,656
BSIF;9x9;9;0,6;linear;10;88,958 ± 3,782
BSIF;9x9;9;0,6;linear;100;88,958 ± 3,782
BSIF;11x11;7;0,6;rbf;1;88,906 ± 3,318
BSIF;9x9;9;0,6;rbf;100;88,854 ± 3,987
BSIF;9x9;9;0,6;rbf;10;88,854 ± 3,987
BSIF;13x13;5;0,8;linear;1;88,802 ± 2,197
BSIF;9x9;9;N/A;poly;100;88,802 ± 4,273
BSIF;9x9;9;N/A;poly;1;88,802 ± 4,273
BSIF;9x9;9;N/A;poly;10;88,802 ± 4,273
BSIF;11x11;10;0,2;rbf;10;88,802 ± 3,318
BSIF;15x15;6;0,2;linear;1;88,802 ± 2,006
BSIF;17x17;11;0,4;sigmoid;10;88,802 ± 1,934
BSIF;17x17;9;0,4;sigmoid;10;88,802 ± 0,681
BSIF;17x17;9;0,8;sigmoid;100;88,75 ± 0,607
BSIF;13x13;5;N/A;linear;1;88,698 ± 2,226
BSIF;13x13;5;0,6;rbf;10;88,698 ± 2,557
BSIF;11x11;10;0,2;rbf;100;88,698 ± 3,421
BSIF;11x11;11;0,4;rbf;1;88,646 ± 4,452
BSIF;11x11;7;0,6;linear;1;88,646 ± 2,738
BSIF;11x11;7;N/A;rbf;1;88,646 ± 3,512
BSIF;11x11;12;0,4;linear;1;88,646 ± 3,322
BSIF;13x13;5;0,6;rbf;100;88,646 ± 2,579
BSIF;17x17;7;0,6;sigmoid;1;88,646 ± 1,484
BSIF;9x9;9;N/A;linear;1;88,594 ± 3,751
BSIF;17x17;5;0,4;poly;100;88,594 ± 1,056
BSIF;17x17;10;0,8;sigmoid;100;88,594 ± 0,518
BSIF;17x17;11;0,6;sigmoid;100;88,542 ± 2,668
BSIF;17x17;5;0,2;poly;100;88,49 ± 1,377
BSIF;17x17;5;0,6;poly;100;88,49 ± 1,562
BSIF;15x15;12;0,6;poly;10;88,49 ± 2,449
BSIF;11x11;7;N/A;poly;1;88,438 ± 3,246
BSIF;11x11;7;N/A;poly;100;88,438 ± 3,246
BSIF;11x11;7;N/A;poly;10;88,438 ± 3,246
BSIF;9x9;9;0,8;linear;1;88,438 ± 3,763
BSIF;15x15;9;0,2;poly;100;88,385 ± 2,754
BSIF;15x15;12;0,4;poly;10;88,385 ± 2,422
BSIF;15x15;12;0,8;poly;10;88,385 ± 2,377
BSIF;13x13;5;0,4;rbf;1;88,333 ± 2,394
BSIF;11x11;7;0,6;linear;10;88,333 ± 2,656
BSIF;13x13;9;0,6;poly;100;88,333 ± 3,03
BSIF;11x11;12;0,4;rbf;10;88,281 ± 3,598
BSIF;11x11;12;0,4;rbf;100;88,281 ± 3,598
BSIF;11x11;10;0,2;linear;1;88,281 ± 2,595
BSIF;17x17;7;0,2;poly;10;88,281 ± 2,436
BSIF;17x17;10;0,4;sigmoid;10;88,281 ± 0,727
BSIF;11x11;7;0,6;linear;100;88,229 ± 2,432
BSIF;9x9;11;0,8;linear;100;88,229 ± 4,222
BSIF;9x9;11;0,8;linear;10;88,229 ± 4,222
BSIF;9x9;11;N/A;linear;100;88,229 ± 4,25
BSIF;9x9;11;N/A;linear;10;88,229 ± 4,25
BSIF;13x13;11;0,6;poly;100;88,229 ± 2,217
BSIF;17x17;12;0,8;sigmoid;100;88,229 ± 1,759
BSIF;11x11;8;0,4;rbf;1;88,177 ± 2,911
BSIF;13x13;5;0,6;linear;1;88,125 ± 2,688
BSIF;15x15;5;0,2;rbf;1;88,125 ± 1,112
BSIF;13x13;11;0,8;poly;100;88,125 ± 2,371
BSIF;13x13;9;0,4;poly;100;88,125 ± 2,883
BSIF;13x13;9;0,8;poly;100;88,125 ± 3,204
BSIF;15x15;5;0,2;linear;1;88,073 ± 0,97
BSIF;9x9;9;0,6;linear;1;88,073 ± 3,837
BSIF;17x17;12;0,4;sigmoid;10;88,073 ± 1,505
BSIF;9x9;9;0,4;linear;10;88,021 ± 3,475
BSIF;15x15;7;0,4;sigmoid;1;88,021 ± 0,541
BSIF;15x15;6;0,2;rbf;10;88,021 ± 2,207
BSIF;17x17;9;0,6;sigmoid;100;87,969 ± 0,451
BSIF;13x13;11;0,4;poly;100;87,917 ± 2,606
BSIF;13x13;12;0,2;linear;10;87,917 ± 3,231
BSIF;13x13;12;0,2;linear;100;87,917 ± 3,17
BSIF;15x15;11;0,2;poly;100;87,917 ± 1,524
BSIF;15x15;9;0,2;poly;10;87,917 ± 3,385
BSIF;11x11;11;0,2;rbf;100;87,865 ± 4,364
BSIF;11x11;7;0,4;rbf;1;87,865 ± 3,89
BSIF;11x11;6;0,8;rbf;10;87,865 ± 2,8
BSIF;11x11;6;0,8;rbf;100;87,865 ± 2,8
BSIF;9x9;11;0,6;linear;100;87,865 ± 4,209
BSIF;9x9;11;0,6;linear;10;87,865 ± 4,209
BSIF;13x13;5;N/A;linear;100;87,865 ± 3,222
BSIF;15x15;6;0,2;rbf;100;87,865 ± 2,027
BSIF;11x11;11;0,2;rbf;10;87,812 ± 4,374
BSIF;11x11;10;0,2;linear;10;87,812 ± 3,832
BSIF;17x17;8;0,8;sigmoid;10;87,812 ± 1,597
BSIF;9x9;9;0,4;linear;100;87,708 ± 3,523
BSIF;13x13;5;0,8;linear;10;87,656 ± 3,475
BSIF;13x13;5;0,8;linear;100;87,656 ± 3,619
BSIF;17x17;8;0,2;poly;10;87,656 ± 2,835
BSIF;15x15;6;0,8;poly;100;87,656 ± 2,382
BSIF;13x13;5;N/A;linear;10;87,604 ± 3,249
BSIF;11x11;7;0,4;rbf;10;87,604 ± 2,467
BSIF;11x11;6;N/A;rbf;100;87,604 ± 2,812
BSIF;11x11;6;N/A;rbf;10;87,604 ± 2,812
BSIF;13x13;9;0,4;poly;10;87,604 ± 2,629
BSIF;11x11;7;0,4;rbf;100;87,552 ± 2,523
BSIF;11x11;10;0,2;rbf;1;87,552 ± 2,812
BSIF;11x11;10;0,2;linear;100;87,552 ± 3,929
BSIF;9x9;9;0,4;rbf;10;87,552 ± 3,751
BSIF;9x9;9;0,4;rbf;100;87,552 ± 3,751
BSIF;13x13;9;0,6;poly;10;87,552 ± 2,682
BSIF;15x15;5;0,2;linear;10;87,5 ± 1,374
BSIF;13x13;12;0,2;rbf;1;87,5 ± 3,844
BSIF;13x13;11;0,6;poly;10;87,5 ± 2,263
BSIF;13x13;11;0,8;poly;10;87,5 ± 2,474
BSIF;15x15;6;0,2;linear;10;87,448 ± 2,172
BSIF;13x13;8;0,2;rbf;10;87,448 ± 2,152
BSIF;17x17;10;0,6;sigmoid;100;87,448 ± 1,145
BSIF;11x11;7;0,4;linear;1;87,396 ± 3,246
BSIF;15x15;5;0,2;rbf;10;87,396 ± 2,028
BSIF;13x13;7;0,2;rbf;1;87,396 ± 2,694
BSIF;17x17;12;0,6;sigmoid;100;87,396 ± 1,576
BSIF;15x15;6;0,6;poly;100;87,396 ± 2,096
BSIF;11x11;9;0,2;rbf;10;87,344 ± 4,217
BSIF;15x15;7;0,8;sigmoid;10;87,344 ± 1,154
BSIF;11x11;9;0,2;linear;100;87,292 ± 3,756
BSIF;13x13;7;0,2;linear;1;87,292 ± 2,728
BSIF;11x11;9;0,2;rbf;100;87,24 ± 4,165
BSIF;11x11;11;0,2;linear;10;87,188 ± 4,202
BSIF;15x15;5;0,2;rbf;100;87,188 ± 2,086
BSIF;15x15;7;0,2;poly;100;87,188 ± 2,805
BSIF;13x13;9;0,8;poly;10;87,188 ± 2,678
BSIF;13x13;8;0,2;rbf;100;87,188 ± 2,322
BSIF;9x9;11;N/A;poly;10;87,135 ± 5,593
BSIF;9x9;11;N/A;poly;1;87,135 ± 5,593
BSIF;9x9;11;N/A;poly;100;87,135 ± 5,593
BSIF;13x13;5;0,4;rbf;10;87,135 ± 2,51
BSIF;13x13;5;0,6;linear;100;87,135 ± 3,707
BSIF;13x13;5;0,4;linear;1;87,083 ± 2,643
BSIF;11x11;11;0,2;linear;100;87,083 ± 4,552
BSIF;11x11;9;0,2;linear;1;87,083 ± 4,226
BSIF;11x11;6;0,6;rbf;10;87,083 ± 2,724
BSIF;11x11;6;0,6;rbf;100;87,083 ± 2,724
BSIF;11x11;7;0,4;linear;10;87,083 ± 2,434
BSIF;13x13;7;0,2;rbf;100;87,083 ± 3,372
BSIF;13x13;10;0,2;poly;100;87,083 ± 4,007
BSIF;15x15;11;0,2;poly;10;87,083 ± 2,539
BSIF;9x9;10;0,8;rbf;1;87,031 ± 3,109
BSIF;13x13;11;0,4;poly;10;87,031 ± 2,57
BSIF;9x9;11;N/A;linear;1;86,979 ± 4,256
BSIF;13x13;5;N/A;poly;1;86,979 ± 3,826
BSIF;13x13;5;N/A;poly;100;86,979 ± 3,826
BSIF;13x13;5;N/A;poly;10;86,979 ± 3,826
BSIF;13x13;5;0,4;rbf;100;86,979 ± 2,604
BSIF;13x13;6;0,2;rbf;1;86,979 ± 2,192
BSIF;11x11;9;0,2;linear;10;86,979 ± 3,927
BSIF;9x9;11;0,8;linear;1;86,875 ± 4,476
BSIF;15x15;8;0,2;poly;100;86,875 ± 2,296
BSIF;17x17;8;0,6;sigmoid;10;86,875 ± 1,206
BSIF;9x9;10;0,6;rbf;1;86,823 ± 3,105
BSIF;13x13;5;0,6;linear;10;86,823 ± 3,768
BSIF;13x13;7;0,2;rbf;10;86,823 ± 3,07
BSIF;17x17;11;0,4;sigmoid;100;86,823 ± 1,912
BSIF;13x13;8;0,2;rbf;1;86,771 ± 2,117
BSIF;17x17;7;0,4;sigmoid;1;86,771 ± 1,228
BSIF;15x15;12;0,2;poly;100;86,771 ± 2,132
BSIF;9x9;10;N/A;rbf;1;86,719 ± 3,157
BSIF;9x9;11;0,6;linear;1;86,719 ± 4,517
BSIF;15x15;5;0,2;linear;100;86,719 ± 2,418
BSIF;9x9;11;0,4;linear;10;86,719 ± 4,105
BSIF;9x9;11;0,4;linear;100;86,719 ± 4,105
BSIF;7x7;5;0,8;linear;100;86,719 ± 3,751
BSIF;9x9;8;0,8;linear;10;86,719 ± 4,293
BSIF;9x9;8;N/A;linear;100;86,719 ± 4,181
BSIF;9x9;8;N/A;linear;10;86,719 ± 4,181
BSIF;7x7;5;0,8;rbf;100;86,667 ± 3,759
BSIF;7x7;5;0,8;rbf;10;86,667 ± 3,77
BSIF;7x7;5;N/A;linear;10;86,667 ± 3,401
BSIF;15x15;6;0,4;poly;100;86,667 ± 2,068
BSIF;7x7;5;0,8;linear;10;86,615 ± 3,348
BSIF;11x11;9;0,2;rbf;1;86,615 ± 3,915
BSIF;9x9;8;0,6;linear;10;86,615 ± 4,209
BSIF;9x9;8;0,8;linear;100;86,615 ± 4,331
BSIF;11x11;7;0,4;linear;100;86,615 ± 2,595
BSIF;11x11;12;0,8;rbf;1;86,562 ± 4,396
BSIF;7x7;5;N/A;linear;100;86,562 ± 3,849
BSIF;15x15;6;0,2;linear;100;86,562 ± 2,054
BSIF;9x9;8;0,6;linear;100;86,51 ± 4,181
BSIF;13x13;6;0,2;linear;1;86,51 ± 1,812
BSIF;13x13;8;0,2;linear;10;86,51 ± 2,059
BSIF;15x15;7;0,6;sigmoid;10;86,51 ± 1,154
BSIF;11x11;12;0,6;rbf;1;86,458 ± 4,451
BSIF;13x13;8;0,8;poly;10;86,458 ± 3,187
BSIF;17x17;12;0,4;sigmoid;100;86,458 ± 1,374
BSIF;7x7;5;0,6;rbf;10;86,406 ± 3,49
BSIF;9x9;11;N/A;rbf;100;86,406 ± 4,904
BSIF;9x9;11;N/A;rbf;10;86,406 ± 4,904
BSIF;11x11;12;N/A;rbf;1;86,354 ± 4,711
BSIF;7x7;5;N/A;rbf;100;86,354 ± 3,979
BSIF;7x7;5;N/A;rbf;10;86,354 ± 4,057
BSIF;7x7;5;0,6;rbf;100;86,354 ± 3,463
BSIF;13x13;8;0,2;linear;1;86,354 ± 2,441
BSIF;11x11;6;0,8;linear;100;86,302 ± 2,866
BSIF;9x9;9;0,4;linear;1;86,302 ± 3,249
BSIF;7x7;5;0,6;linear;100;86,302 ± 3,771
BSIF;17x17;9;0,4;sigmoid;100;86,302 ± 0,451
BSIF;9x9;11;0,8;rbf;10;86,25 ± 5,242
BSIF;9x9;11;0,8;rbf;100;86,25 ± 5,242
BSIF;13x13;10;0,2;poly;10;86,25 ± 3,638
BSIF;7x7;5;0,6;linear;10;86,198 ± 3,734
BSIF;13x13;8;0,6;poly;10;86,198 ± 3,305
BSIF;9x9;8;N/A;rbf;10;86,146 ± 5,224
BSIF;13x13;8;0,8;poly;100;86,146 ± 3,456
BSIF;17x17;5;0,6;poly;10;86,146 ± 1,734
BSIF;11x11;6;0,8;linear;10;86,094 ± 2,54
BSIF;9x9;10;0,2;linear;10;86,094 ± 3,202
BSIF;11x11;6;N/A;linear;100;86,094 ± 3,292
BSIF;9x9;8;N/A;rbf;100;86,094 ± 5,275
BSIF;9x9;10;0,4;rbf;1;86,042 ± 2,943
BSIF;9x9;11;0,6;rbf;10;86,042 ± 5,358
BSIF;9x9;11;0,6;rbf;100;86,042 ± 5,358
BSIF;15x15;12;0,2;poly;10;86,042 ± 2,135
BSIF;17x17;10;0,4;sigmoid;100;86,042 ± 1,151
BSIF;17x17;5;0,8;poly;10;85,99 ± 1,575
BSIF;11x11;11;0,2;linear;1;85,938 ± 5,412
BSIF;13x13;11;0,2;poly;100;85,938 ± 3,202
BSIF;17x17;5;0,2;poly;10;85,938 ± 1,338
BSIF;17x17;5;0,4;poly;10;85,938 ± 1,401
BSIF;11x11;6;0,8;rbf;1;85,885 ± 4,081
BSIF;9x9;10;0,2;linear;100;85,885 ± 3,198
BSIF;11x11;6;N/A;linear;10;85,885 ± 2,97
BSIF;9x9;8;N/A;poly;100;85,781 ± 5,288
BSIF;9x9;8;N/A;poly;1;85,781 ± 5,288
BSIF;9x9;8;N/A;poly;10;85,781 ± 5,288
BSIF;9x9;8;0,8;rbf;10;85,781 ± 5,445
BSIF;9x9;8;0,8;rbf;100;85,781 ± 5,445
BSIF;13x13;8;0,6;poly;100;85,781 ± 3,357
BSIF;15x15;6;0,8;poly;10;85,781 ± 2,197
BSIF;13x13;5;0,4;linear;10;85,729 ± 2,904
BSIF;13x13;7;0,2;linear;100;85,729 ± 3,099
BSIF;13x13;7;0,2;linear;10;85,729 ± 3,165
BSIF;15x15;6;0,6;poly;10;85,729 ± 1,795
BSIF;11x11;6;N/A;poly;100;85,573 ± 2,82
BSIF;11x11;6;N/A;poly;1;85,573 ± 2,82
BSIF;11x11;6;N/A;poly;10;85,573 ± 2,82
BSIF;17x17;7;0,8;sigmoid;10;85,573 ± 1,154
BSIF;11x11;12;0,4;rbf;1;85,521 ± 4,465
BSIF;9x9;11;0,4;linear;1;85,521 ± 5,089
BSIF;11x11;6;0,6;linear;100;85,521 ± 2,441
BSIF;13x13;8;0,4;poly;10;85,521 ± 3,589
BSIF;11x11;6;N/A;rbf;1;85,469 ± 3,76
BSIF;9x9;8;0,8;linear;1;85,469 ± 5,255
BSIF;9x9;8;N/A;linear;1;85,469 ± 5,385
BSIF;13x13;8;0,4;poly;100;85,469 ± 3,503
BSIF;11x11;6;0,6;linear;10;85,417 ± 2,478
BSIF;15x15;8;0,2;poly;10;85,417 ± 1,96
BSIF;9x9;10;0,2;linear;1;85,365 ± 3,447
BSIF;11x11;6;0,6;rbf;1;85,365 ± 3,978
BSIF;9x9;11;0,4;rbf;10;85,365 ± 5,117
BSIF;9x9;11;0,4;rbf;100;85,365 ± 5,117
BSIF;15x15;5;0,8;poly;100;85,365 ± 3,862
BSIF;15x15;9;0,8;sigmoid;1;85,312 ± 1,889
BSIF;11x11;6;0,4;rbf;100;85,26 ± 3,252
BSIF;13x13;5;0,4;linear;100;85,26 ± 2,765
BSIF;13x13;8;0,2;linear;100;85,26 ± 2,152
BSIF;7x7;5;N/A;poly;10;85,208 ± 3,782
BSIF;7x7;5;N/A;poly;1;85,208 ± 3,782
BSIF;7x7;5;N/A;poly;100;85,208 ± 3,782
BSIF;11x11;6;0,4;rbf;10;85,208 ± 3,183
BSIF;9x9;8;0,6;rbf;10;85,208 ± 5,185
BSIF;9x9;8;0,6;rbf;100;85,208 ± 5,185
BSIF;7x7;5;0,4;linear;10;85,156 ± 4,209
BSIF;11x11;5;0,8;rbf;10;85,156 ± 4,288
BSIF;11x11;5;0,8;rbf;100;85,156 ± 4,288
BSIF;9x9;8;0,4;linear;10;85,156 ± 4,788
BSIF;15x15;7;0,2;poly;10;85,156 ± 3,409
BSIF;17x17;8;0,8;sigmoid;100;85,156 ± 1,752
BSIF;9x9;10;0,2;rbf;100;85,104 ± 2,364
BSIF;15x15;5;0,6;poly;100;85,104 ± 4,022
BSIF;9x9;7;0,8;linear;10;85,104 ± 4,887
BSIF;9x9;8;0,4;linear;100;85,052 ± 4,534
BSIF;15x15;7;0,8;sigmoid;100;85,052 ± 0,727
BSIF;9x9;9;0,8;rbf;1;85 ± 3,799
BSIF;9x9;10;0,2;rbf;10;85 ± 2,443
BSIF;11x11;5;N/A;rbf;10;85 ± 4,021
BSIF;11x11;5;N/A;rbf;100;85 ± 4,021
BSIF;13x13;11;0,2;poly;10;85 ± 3,048
BSIF;9x9;7;0,8;linear;100;84,948 ± 5,1
BSIF;9x9;7;N/A;linear;10;84,948 ± 5,199
BSIF;9x9;7;N/A;linear;100;84,948 ± 5,171
BSIF;9x9;12;0,8;linear;10;84,896 ± 4,641
BSIF;9x9;12;0,8;linear;100;84,896 ± 4,641
BSIF;9x9;12;N/A;linear;10;84,896 ± 4,551
BSIF;9x9;12;N/A;linear;100;84,896 ± 4,551
BSIF;13x13;9;0,2;poly;100;84,844 ± 2,51
BSIF;15x15;6;0,4;poly;10;84,844 ± 2,172
BSIF;17x17;7;0,6;sigmoid;10;84,844 ± 0,539
BSIF;15x15;9;0,6;sigmoid;1;84,844 ± 2,157
BSIF;13x13;6;0,2;rbf;10;84,792 ± 2,17
BSIF;9x9;9;0,6;rbf;1;84,688 ± 3,775
BSIF;9x9;9;N/A;rbf;1;84,688 ± 3,592
BSIF;9x9;8;0,6;linear;1;84,688 ± 5,371
BSIF;9x9;12;0,6;linear;100;84,635 ± 4,904
BSIF;9x9;12;0,6;linear;10;84,635 ± 4,904
BSIF;7x7;5;0,4;rbf;10;84,635 ± 3,354
BSIF;11x11;5;0,6;rbf;100;84,635 ± 4,131
BSIF;11x11;5;0,6;rbf;10;84,635 ± 4,131
BSIF;11x11;9;0,4;poly;100;84,635 ± 3,472
BSIF;15x15;7;0,6;sigmoid;100;84,635 ± 0,539
BSIF;13x13;7;0,8;poly;100;84,635 ± 3,209
BSIF;9x9;8;0,4;rbf;10;84,583 ± 5,658
BSIF;11x11;9;0,6;poly;100;84,583 ± 3,617
BSIF;11x11;9;0,8;poly;100;84,583 ± 3,369
BSIF;17x17;8;0,6;sigmoid;100;84,583 ± 1,382
BSIF;11x11;6;N/A;linear;1;84,531 ± 3,088
