Fitur;Ukuran;Bit;PCA;Kernel;C;Akurasi;Macro F1-score
BSIF;17x17;9;0,4;sigmoid;10;88,958;89,093
BSIF;17x17;11;0,8;sigmoid;100;89,01;89,058
BSIF;17x17;9;0,8;sigmoid;100;88,75;89,052
BSIF;9x9;9;0,8;linear;10;89,74;89,047
BSIF;9x9;9;0,8;linear;100;89,74;89,047
BSIF;15x15;6;0,2;rbf;1;89,427;89,019
BSIF;11x11;8;0,6;rbf;1;89,583;88,99
BSIF;17x17;10;0,8;sigmoid;100;88,594;88,965
BSIF;15x15;12;0,8;poly;10;88,385;88,947
BSIF;15x15;12;0,6;poly;10;88,438;88,938
BSIF;13x13;5;0,8;rbf;1;89,844;88,901
BSIF;13x13;12;0,2;linear;1;89,427;88,9
BSIF;11x11;12;0,6;linear;1;89,74;88,897
BSIF;17x17;11;0,4;sigmoid;10;88,854;88,893
BSIF;13x13;12;0,2;rbf;100;89,271;88,881
BSIF;13x13;12;0,2;rbf;10;89,271;88,881
BSIF;13x13;5;N/A;rbf;1;89,792;88,877
BSIF;15x15;12;0,4;poly;10;88,385;88,875
BSIF;17x17;7;0,8;sigmoid;1;89,323;88,866
BSIF;17x17;5;0,6;poly;100;88,646;88,847
BSIF;11x11;12;N/A;poly;100;89,583;88,843
BSIF;11x11;12;N/A;poly;10;89,583;88,843
BSIF;11x11;12;N/A;poly;1;89,583;88,843
BSIF;9x9;9;N/A;rbf;10;89,479;88,842
BSIF;9x9;9;N/A;rbf;100;89,479;88,842
BSIF;11x11;7;N/A;rbf;100;89,583;88,771
BSIF;11x11;7;N/A;rbf;10;89,583;88,771
BSIF;11x11;8;0,4;linear;1;89,323;88,767
BSIF;13x13;5;0,6;rbf;1;89,688;88,766
BSIF;11x11;7;0,8;rbf;100;89,583;88,75
BSIF;11x11;7;0,8;rbf;10;89,583;88,75
BSIF;11x11;7;N/A;linear;10;89,427;88,705
BSIF;11x11;7;N/A;linear;100;89,427;88,691
BSIF;17x17;10;0,4;sigmoid;10;88,229;88,601
BSIF;13x13;5;N/A;rbf;10;89,375;88,562
BSIF;9x9;9;0,8;rbf;100;89,219;88,556
BSIF;9x9;9;0,8;rbf;10;89,219;88,556
BSIF;11x11;7;0,6;rbf;10;89,375;88,546
BSIF;11x11;7;0,6;rbf;100;89,375;88,546
BSIF;11x11;12;0,4;linear;100;89,219;88,531
BSIF;11x11;12;0,4;linear;10;89,219;88,531
BSIF;11x11;12;N/A;rbf;100;89,427;88,498
BSIF;11x11;12;N/A;rbf;10;89,427;88,498
BSIF;13x13;5;N/A;rbf;100;89,323;88,492
BSIF;17x17;7;0,2;poly;10;88,333;88,488
BSIF;11x11;7;0,8;linear;10;89,219;88,472
BSIF;15x15;6;0,2;linear;1;88,854;88,462
BSIF;17x17;5;0,4;poly;100;88,49;88,455
BSIF;11x11;8;0,4;linear;10;89,115;88,432
BSIF;11x11;7;0,8;linear;100;89,167;88,396
BSIF;11x11;8;0,4;linear;100;89,062;88,38
BSIF;11x11;11;0,8;rbf;1;89,375;88,361
BSIF;17x17;9;0,6;sigmoid;100;88,021;88,341
BSIF;17x17;5;0,2;poly;100;88,49;88,313
BSIF;17x17;12;0,8;sigmoid;100;88,229;88,308
BSIF;17x17;11;0,6;sigmoid;100;88,229;88,298
BSIF;17x17;7;0,6;sigmoid;1;88,594;88,259
BSIF;17x17;12;0,4;sigmoid;10;88,177;88,246
BSIF;11x11;10;0,2;rbf;10;88,854;88,24
BSIF;9x9;9;0,6;linear;10;88,906;88,229
BSIF;9x9;9;0,6;rbf;100;88,854;88,222
BSIF;9x9;9;0,6;rbf;10;88,854;88,222
BSIF;11x11;12;0,8;rbf;100;89,115;88,211
BSIF;11x11;12;0,8;rbf;10;89,115;88,211
BSIF;9x9;9;0,6;linear;100;88,854;88,173
BSIF;13x13;5;0,8;rbf;10;88,958;88,163
BSIF;13x13;5;0,8;rbf;100;88,958;88,163
BSIF;11x11;10;0,2;rbf;100;88,75;88,151
BSIF;11x11;12;0,6;rbf;100;89,062;88,134
BSIF;11x11;12;0,6;rbf;10;89,062;88,134
BSIF;11x11;7;0,8;rbf;1;89,01;88,127
BSIF;11x11;11;0,6;rbf;1;89,115;88,11
BSIF;17x17;8;0,8;sigmoid;10;87,812;88,096
BSIF;13x13;9;0,6;poly;100;88,385;88,079
BSIF;9x9;9;N/A;poly;10;88,802;88,002
BSIF;9x9;9;N/A;poly;100;88,802;88,002
BSIF;9x9;9;N/A;poly;1;88,802;88,002
BSIF;11x11;7;0,6;rbf;1;88,854;88
BSIF;11x11;7;N/A;linear;1;88,958;87,994
BSIF;11x11;7;0,8;linear;1;88,958;87,99
BSIF;9x9;9;N/A;linear;1;88,594;87,989
BSIF;11x11;12;0,4;linear;1;88,802;87,98
BSIF;13x13;5;0,6;rbf;10;88,75;87,978
BSIF;13x13;5;0,8;linear;1;88,802;87,913
BSIF;13x13;5;0,6;rbf;100;88,698;87,905
BSIF;15x15;9;0,2;poly;100;88,333;87,9
BSIF;13x13;9;0,8;poly;100;88,125;87,877
BSIF;11x11;11;N/A;rbf;1;88,958;87,863
BSIF;13x13;9;0,4;poly;100;88,177;87,863
BSIF;15x15;11;0,2;poly;100;88,021;87,85
BSIF;13x13;11;0,6;poly;100;88,385;87,841
BSIF;17x17;8;0,2;poly;10;87,708;87,825
BSIF;15x15;6;0,8;poly;100;87,656;87,816
BSIF;13x13;5;N/A;linear;1;88,698;87,789
BSIF;17x17;10;0,6;sigmoid;100;87,396;87,774
BSIF;11x11;7;N/A;rbf;1;88,646;87,755
BSIF;9x9;9;0,8;linear;1;88,438;87,753
BSIF;15x15;9;0,2;poly;10;87,865;87,753
BSIF;11x11;10;0,2;linear;1;88,281;87,667
BSIF;11x11;11;0,4;rbf;1;88,646;87,662
BSIF;13x13;11;0,8;poly;100;88,125;87,657
BSIF;15x15;7;0,4;sigmoid;1;88,177;87,655
BSIF;15x15;6;0,2;rbf;10;88,021;87,608
BSIF;11x11;7;0,6;linear;1;88,49;87,576
BSIF;13x13;12;0,2;linear;100;88,073;87,539
BSIF;11x11;7;0,6;linear;10;88,333;87,537
BSIF;11x11;7;0,6;linear;100;88,281;87,51
BSIF;9x9;11;N/A;linear;10;88,229;87,507
BSIF;9x9;11;N/A;linear;100;88,229;87,507
BSIF;9x9;11;0,8;linear;100;88,229;87,501
BSIF;9x9;11;0,8;linear;10;88,229;87,501
BSIF;17x17;12;0,6;sigmoid;100;87,396;87,474
BSIF;15x15;6;0,6;poly;100;87,344;87,473
BSIF;11x11;7;N/A;poly;1;88,438;87,461
BSIF;11x11;7;N/A;poly;100;88,438;87,461
BSIF;11x11;7;N/A;poly;10;88,438;87,461
BSIF;13x13;12;0,2;linear;10;88,021;87,449
BSIF;15x15;6;0,2;rbf;100;87,812;87,438
BSIF;11x11;8;0,4;rbf;1;88,125;87,366
BSIF;9x9;9;0,6;linear;1;88,073;87,351
BSIF;9x9;9;0,4;linear;10;88,125;87,338
BSIF;17x17;8;0,6;sigmoid;10;87,031;87,325
BSIF;11x11;12;0,4;rbf;100;88,177;87,315
BSIF;11x11;12;0,4;rbf;10;88,177;87,315
BSIF;13x13;11;0,4;poly;100;87,969;87,301
BSIF;13x13;5;0,4;rbf;1;88,333;87,286
BSIF;15x15;5;0,2;linear;1;88,073;87,285
BSIF;9x9;9;0,4;linear;100;88,073;87,261
BSIF;15x15;11;0,2;poly;10;87,135;87,242
BSIF;13x13;9;0,4;poly;10;87,656;87,228
BSIF;13x13;11;0,6;poly;10;87,5;87,206
BSIF;15x15;5;0,2;rbf;1;88,125;87,204
BSIF;13x13;11;0,8;poly;10;87,5;87,196
BSIF;13x13;8;0,2;rbf;10;87,552;87,163
BSIF;11x11;7;0,4;rbf;1;88,021;87,138
BSIF;15x15;6;0,2;linear;10;87,552;87,114
BSIF;13x13;5;0,6;linear;1;88,073;87,1
BSIF;13x13;5;N/A;linear;100;87,865;87,045
BSIF;15x15;7;0,8;sigmoid;10;87,344;87,039
BSIF;13x13;9;0,6;poly;10;87,5;87,024
BSIF;11x11;10;0,2;linear;10;87,656;87,005
BSIF;13x13;8;0,2;rbf;100;87,344;86,955
BSIF;11x11;6;0,8;rbf;100;87,865;86,949
BSIF;11x11;6;0,8;rbf;10;87,865;86,949
BSIF;17x17;11;0,4;sigmoid;100;86,823;86,94
BSIF;11x11;11;0,2;rbf;100;87,865;86,934
BSIF;11x11;11;0,2;rbf;10;87,865;86,934
BSIF;11x11;7;0,4;rbf;10;87,865;86,9
BSIF;17x17;12;0,4;sigmoid;100;86,562;86,853
BSIF;13x13;7;0,2;rbf;1;87,344;86,844
BSIF;9x9;11;0,6;linear;10;87,76;86,84
BSIF;9x9;11;0,6;linear;100;87,76;86,84
BSIF;17x17;10;0,4;sigmoid;100;86,302;86,833
BSIF;9x9;9;0,4;rbf;10;87,448;86,828
BSIF;9x9;9;0,4;rbf;100;87,448;86,828
BSIF;11x11;10;0,2;rbf;1;87,5;86,804
BSIF;11x11;7;0,4;rbf;100;87,76;86,793
BSIF;13x13;9;0,8;poly;10;87,188;86,763
BSIF;15x15;7;0,2;poly;100;87,188;86,746
BSIF;11x11;10;0,2;linear;100;87,396;86,743
BSIF;13x13;7;0,2;linear;1;87,24;86,707
BSIF;13x13;5;0,8;linear;100;87,656;86,703
BSIF;13x13;5;0,8;linear;10;87,656;86,672
BSIF;11x11;6;N/A;rbf;100;87,604;86,664
BSIF;11x11;6;N/A;rbf;10;87,604;86,664
BSIF;13x13;5;N/A;linear;10;87,604;86,627
BSIF;13x13;10;0,2;poly;100;87,031;86,621
BSIF;17x17;9;0,4;sigmoid;100;86,198;86,588
BSIF;15x15;5;0,2;rbf;10;87,448;86,574
BSIF;15x15;5;0,2;linear;10;87,552;86,562
BSIF;13x13;12;0,2;rbf;1;87,552;86,554
BSIF;11x11;9;0,2;rbf;10;87,396;86,54
BSIF;11x11;9;0,2;linear;100;87,344;86,502
BSIF;13x13;11;0,4;poly;10;86,979;86,501
BSIF;15x15;12;0,2;poly;100;86,51;86,474
BSIF;15x15;6;0,4;poly;100;86,615;86,465
BSIF;11x11;7;0,4;linear;1;87,396;86,424
BSIF;11x11;11;0,2;linear;10;87,344;86,414
BSIF;11x11;9;0,2;rbf;100;87,24;86,385
BSIF;17x17;5;0,6;poly;10;86,198;86,363
BSIF;13x13;7;0,2;rbf;100;87,083;86,322
BSIF;13x13;8;0,8;poly;10;86,458;86,301
BSIF;15x15;7;0,6;sigmoid;10;86,667;86,282
BSIF;13x13;5;0,4;rbf;10;87,188;86,269
BSIF;11x11;7;0,4;linear;10;87,083;86,262
BSIF;13x13;8;0,8;poly;100;86,146;86,262
BSIF;11x11;9;0,2;linear;10;87,031;86,255
BSIF;15x15;5;0,2;rbf;100;87,188;86,254
BSIF;15x15;12;0,2;poly;10;86,094;86,236
BSIF;13x13;6;0,2;rbf;1;87,031;86,225
BSIF;13x13;10;0,2;poly;10;86,25;86,219
BSIF;13x13;8;0,2;rbf;1;86,823;86,201
BSIF;17x17;7;0,4;sigmoid;1;86,667;86,184
BSIF;17x17;5;0,8;poly;10;85,99;86,183
BSIF;15x15;8;0,2;poly;100;86,927;86,169
BSIF;13x13;5;0,4;rbf;100;87,031;86,145
BSIF;11x11;9;0,2;linear;1;87,031;86,131
BSIF;11x11;11;0,2;linear;100;87,083;86,106
BSIF;13x13;8;0,2;linear;10;86,562;86,102
BSIF;15x15;6;0,8;poly;10;85,781;86,051
BSIF;17x17;5;0,4;poly;10;85,885;86,032
BSIF;15x15;6;0,2;linear;100;86,458;86,014
BSIF;13x13;7;0,2;rbf;10;86,823;86,009
BSIF;13x13;5;0,6;linear;100;86,979;86,007
BSIF;13x13;8;0,6;poly;10;86,146;85,969
BSIF;11x11;6;0,6;rbf;100;86,875;85,962
BSIF;11x11;6;0,6;rbf;10;86,875;85,962
BSIF;9x9;11;N/A;poly;1;87,135;85,95
BSIF;9x9;11;N/A;poly;10;87,135;85,95
BSIF;9x9;11;N/A;poly;100;87,135;85,95
BSIF;13x13;5;0,4;linear;1;87,135;85,932
BSIF;13x13;5;N/A;poly;100;86,979;85,926
BSIF;13x13;5;N/A;poly;10;86,979;85,926
BSIF;13x13;5;N/A;poly;1;86,979;85,926
BSIF;9x9;8;N/A;linear;10;86,719;85,899
BSIF;9x9;8;N/A;linear;100;86,719;85,899
BSIF;17x17;7;0,8;sigmoid;10;85,573;85,892
BSIF;9x9;8;0,8;linear;10;86,719;85,883
BSIF;15x15;6;0,6;poly;10;85,677;85,873
BSIF;17x17;5;0,2;poly;10;85,99;85,866
BSIF;13x13;8;0,6;poly;100;85,781;85,848
BSIF;9x9;11;N/A;linear;1;86,979;85,846
BSIF;13x13;6;0,2;linear;1;86,667;85,833
BSIF;11x11;7;0,4;linear;100;86,615;85,818
BSIF;13x13;5;0,6;linear;10;86,771;85,817
BSIF;9x9;8;0,8;linear;100;86,615;85,773
BSIF;7x7;5;0,8;linear;100;86,719;85,757
BSIF;13x13;8;0,2;linear;1;86,354;85,743
BSIF;11x11;9;0,2;rbf;1;86,667;85,73
BSIF;7x7;5;N/A;linear;10;86,667;85,724
BSIF;9x9;11;0,8;linear;1;86,875;85,72
BSIF;9x9;11;0,4;linear;10;86,667;85,709
BSIF;9x9;11;0,4;linear;100;86,667;85,709
BSIF;7x7;5;0,8;rbf;10;86,667;85,695
BSIF;7x7;5;0,8;linear;10;86,615;85,671
BSIF;7x7;5;0,8;rbf;100;86,667;85,65
BSIF;9x9;8;0,6;linear;10;86,51;85,627
BSIF;15x15;9;0,8;sigmoid;1;85,312;85,623
BSIF;7x7;5;N/A;linear;100;86,562;85,575
BSIF;15x15;5;0,2;linear;100;86,667;85,573
BSIF;9x9;10;0,8;rbf;1;87,031;85,555
BSIF;9x9;8;0,6;linear;100;86,406;85,541
BSIF;9x9;11;N/A;rbf;10;86,406;85,44
BSIF;9x9;11;N/A;rbf;100;86,406;85,44
BSIF;17x17;8;0,8;sigmoid;100;85,156;85,397
BSIF;13x13;8;0,4;poly;10;85,573;85,386
BSIF;9x9;11;0,6;linear;1;86,615;85,381
BSIF;7x7;5;0,6;rbf;10;86,354;85,369
BSIF;7x7;5;N/A;rbf;10;86,354;85,354
BSIF;17x17;7;0,6;sigmoid;10;85,052;85,348
BSIF;13x13;8;0,4;poly;100;85,469;85,32
BSIF;7x7;5;N/A;rbf;100;86,354;85,318
BSIF;7x7;5;0,6;rbf;100;86,302;85,31
BSIF;9x9;10;0,6;rbf;1;86,771;85,308
BSIF;7x7;5;0,6;linear;100;86,198;85,285
BSIF;9x9;9;0,4;linear;1;86,25;85,279
BSIF;15x15;9;0,6;sigmoid;1;84,844;85,271
BSIF;11x11;6;0,8;linear;100;86,302;85,265
BSIF;15x15;8;0,2;poly;10;85,365;85,261
BSIF;15x15;7;0,2;poly;10;85,104;85,215
BSIF;9x9;11;0,8;rbf;100;86,25;85,184
BSIF;9x9;11;0,8;rbf;10;86,25;85,184
BSIF;9x9;10;0,2;linear;10;86,25;85,183
BSIF;17x17;8;0,6;sigmoid;100;84,844;85,171
BSIF;15x15;6;0,4;poly;10;84,948;85,163
BSIF;9x9;8;N/A;rbf;10;86,146;85,158
BSIF;13x13;7;0,2;linear;10;85,729;85,155
BSIF;9x9;8;N/A;rbf;100;86,094;85,106
BSIF;9x9;10;N/A;rbf;1;86,719;85,099
BSIF;7x7;5;0,6;linear;10;86,042;85,094
BSIF;11x11;6;N/A;linear;100;86,094;85,077
BSIF;13x13;7;0,2;linear;100;85,677;85,048
BSIF;17x17;8;0,4;sigmoid;10;84,74;85,04
BSIF;11x11;12;0,8;rbf;1;86,562;84,981
BSIF;11x11;6;0,8;linear;10;86,094;84,98
BSIF;9x9;10;0,2;linear;100;85,99;84,952
BSIF;13x13;11;0,2;poly;100;85,885;84,933
BSIF;9x9;11;0,6;rbf;100;85,938;84,875
BSIF;9x9;11;0,6;rbf;10;85,938;84,875
BSIF;13x13;5;0,4;linear;10;85,781;84,842
BSIF;9x9;8;0,8;rbf;10;85,781;84,836
BSIF;9x9;8;0,8;rbf;100;85,781;84,836
BSIF;11x11;6;N/A;linear;10;85,885;84,826
BSIF;13x13;8;0,2;linear;100;85,312;84,824
BSIF;11x11;11;0,2;linear;1;86,042;84,819
BSIF;11x11;12;0,6;rbf;1;86,354;84,783
BSIF;11x11;6;0,8;rbf;1;85,885;84,736
BSIF;15x15;7;0,8;sigmoid;100;85,052;84,696
BSIF;9x9;8;N/A;poly;100;85,781;84,654
BSIF;9x9;8;N/A;poly;1;85,781;84,654
BSIF;9x9;8;N/A;poly;10;85,781;84,654
BSIF;11x11;12;N/A;rbf;1;86,354;84,646
BSIF;9x9;10;0,4;rbf;1;86,146;84,641
BSIF;15x15;5;0,8;poly;100;85,365;84,627
BSIF;9x9;11;0,4;linear;1;85,625;84,529
BSIF;13x13;5;0,4;linear;100;85,312;84,5
BSIF;9x9;7;0,8;linear;10;85,104;84,479
BSIF;9x9;8;N/A;linear;1;85,469;84,473
BSIF;9x9;8;0,8;linear;1;85,469;84,466
BSIF;11x11;6;N/A;poly;100;85,573;84,42
BSIF;11x11;6;N/A;poly;10;85,573;84,42
BSIF;11x11;6;N/A;poly;1;85,573;84,42
BSIF;11x11;6;0,6;linear;100;85,417;84,397
BSIF;15x15;5;0,6;poly;100;85,156;84,39
BSIF;9x9;8;0,6;rbf;100;85,312;84,362
BSIF;9x9;8;0,6;rbf;10;85,312;84,362
BSIF;9x9;7;N/A;linear;100;84,948;84,341
BSIF;9x9;7;N/A;linear;10;84,948;84,34
BSIF;9x9;8;0,4;linear;10;85,156;84,334
BSIF;11x11;6;N/A;rbf;1;85,469;84,329
BSIF;13x13;7;0,8;poly;100;84,635;84,313
BSIF;11x11;6;0,4;rbf;100;85,312;84,3
BSIF;17x17;10;0,2;sigmoid;1;84,427;84,297
BSIF;9x9;7;0,8;linear;100;84,948;84,296
BSIF;11x11;5;0,8;rbf;10;85,156;84,276
BSIF;11x11;5;0,8;rbf;100;85,156;84,276
BSIF;13x13;9;0,2;poly;100;84,792;84,275
BSIF;11x11;6;0,6;linear;10;85,312;84,264
BSIF;9x9;11;0,4;rbf;10;85,312;84,257
BSIF;9x9;11;0,4;rbf;100;85,312;84,257
BSIF;11x11;6;0,4;rbf;10;85,26;84,248
BSIF;9x9;8;0,4;linear;100;85,052;84,205
BSIF;15x15;8;0,8;sigmoid;1;84,115;84,178
BSIF;13x13;7;0,6;poly;100;84,583;84,159
BSIF;7x7;5;0,4;linear;10;85,156;84,15
BSIF;11x11;5;N/A;rbf;100;85;84,12
BSIF;11x11;5;N/A;rbf;10;85;84,12
BSIF;13x13;11;0,2;poly;10;84,948;84,094
BSIF;17x17;9;0,2;sigmoid;1;84,323;84,089
BSIF;13x13;6;0,8;poly;100;84,219;84,063
BSIF;7x7;5;N/A;poly;100;85,208;84,007
BSIF;7x7;5;N/A;poly;10;85,208;84,007
BSIF;7x7;5;N/A;poly;1;85,208;84,007
BSIF;9x9;10;0,2;rbf;100;85,208;84,005
BSIF;11x11;6;0,6;rbf;1;85,208;83,991
BSIF;15x15;7;0,6;sigmoid;100;84,375;83,958
BSIF;11x11;12;0,4;rbf;1;85,573;83,942
BSIF;9x9;10;0,2;linear;1;85,208;83,92
BSIF;11x11;9;0,4;poly;100;84,74;83,861
BSIF;9x9;10;0,2;rbf;10;85,052;83,816
BSIF;17x17;12;0,2;sigmoid;1;84,219;83,8
BSIF;15x15;9;0,4;sigmoid;1;83,229;83,795
BSIF;11x11;9;0,6;poly;100;84,635;83,787
BSIF;11x11;5;0,6;rbf;10;84,635;83,784
BSIF;11x11;5;0,6;rbf;100;84,635;83,784
BSIF;11x11;9;0,8;poly;100;84,583;83,752
BSIF;13x13;6;0,6;poly;100;84,01;83,75
BSIF;9x9;8;0,4;rbf;10;84,688;83,721
BSIF;9x9;8;0,6;linear;1;84,74;83,714
BSIF;13x13;7;0,8;poly;10;83,49;83,705
BSIF;9x9;9;0,8;rbf;1;85;83,684
BSIF;7x7;5;0,4;linear;100;84,531;83,63
BSIF;15x15;7;0,4;sigmoid;10;83,854;83,61
BSIF;13x13;6;0,2;rbf;10;84,688;83,586
BSIF;9x9;8;0,4;rbf;100;84,531;83,573
BSIF;7x7;5;0,4;rbf;10;84,635;83,517
BSIF;13x13;7;0,6;poly;10;83,333;83,475
BSIF;9x9;7;0,6;linear;10;84,115;83,453
BSIF;15x15;5;0,4;poly;100;84,479;83,448
BSIF;9x9;12;N/A;linear;10;84,896;83,413
BSIF;9x9;12;N/A;linear;100;84,896;83,413
BSIF;9x9;12;0,8;linear;10;84,896;83,381
BSIF;9x9;12;0,8;linear;100;84,896;83,381
BSIF;9x9;7;N/A;rbf;10;84,167;83,37
BSIF;9x9;7;N/A;rbf;100;84,167;83,37
BSIF;7x7;5;0,4;rbf;100;84,427;83,366
BSIF;9x9;7;0,8;rbf;10;84,167;83,362
BSIF;9x9;7;0,8;rbf;100;84,167;83,362
BSIF;9x9;7;N/A;poly;1;84,115;83,357
BSIF;9x9;7;N/A;poly;10;84,115;83,357
BSIF;9x9;7;N/A;poly;100;84,115;83,357
BSIF;9x9;9;N/A;rbf;1;84,688;83,335
BSIF;11x11;6;N/A;linear;1;84,531;83,33
BSIF;13x13;9;0,2;poly;10;83,698;83,294
BSIF;9x9;7;0,6;linear;100;83,958;83,283
BSIF;17x17;11;0,2;sigmoid;1;83,646;83,267
BSIF;9x9;9;0,6;rbf;1;84,635;83,256
BSIF;17x17;7;0,4;sigmoid;10;83,229;83,248
BSIF;13x13;7;0,4;poly;100;83,854;83,246
BSIF;13x13;6;0,2;rbf;100;84,375;83,244
BSIF;15x15;8;0,6;sigmoid;1;83,021;83,2
BSIF;17x17;7;0,8;sigmoid;100;82,812;83,148
BSIF;9x9;12;0,6;linear;10;84,688;83,122
BSIF;9x9;12;0,6;linear;100;84,688;83,122
BSIF;11x11;6;0,8;linear;1;84,323;83,106
BSIF;13x13;6;0,4;poly;100;83,333;82,935
BSIF;13x13;6;0,2;linear;10;83,854;82,92
BSIF;13x13;6;0,8;poly;10;82,448;82,843
BSIF;11x11;12;0,2;linear;1;84,01;82,816
BSIF;15x15;5;0,2;poly;100;83,542;82,773
BSIF;11x11;12;0,2;linear;10;83,75;82,721
BSIF;11x11;5;N/A;rbf;1;83,802;82,676
BSIF;11x11;6;0,4;linear;10;83,802;82,642
BSIF;11x11;5;0,8;rbf;1;83,698;82,632
BSIF;13x13;7;0,4;poly;10;82,5;82,596
BSIF;11x11;12;0,2;linear;100;83,646;82,564
BSIF;13x13;6;0,6;poly;10;82,188;82,496
BSIF;11x11;6;0,6;linear;1;83,802;82,489
BSIF;15x15;6;0,2;poly;100;82,76;82,428
BSIF;9x9;7;N/A;linear;1;83,594;82,411
BSIF;17x17;10;0,4;poly;1;81,094;82,395
BSIF;11x11;12;0,2;rbf;100;83,49;82,392
BSIF;11x11;12;0,2;rbf;10;83,49;82,392
BSIF;9x9;9;0,4;rbf;1;83,802;82,381
BSIF;15x15;5;0,8;poly;10;82,552;82,365
BSIF;11x11;6;0,4;linear;100;83,49;82,333
BSIF;17x17;12;0,2;sigmoid;10;81,927;82,316
BSIF;17x17;7;0,6;sigmoid;100;81,927;82,304
BSIF;17x17;6;0,8;sigmoid;1;82,552;82,303
BSIF;9x9;9;0,2;rbf;10;83,177;82,297
BSIF;9x9;9;0,2;rbf;100;83,177;82,279
BSIF;11x11;5;N/A;linear;10;83,281;82,263
BSIF;9x9;7;0,6;rbf;100;83,125;82,237
BSIF;9x9;7;0,6;rbf;10;83,125;82,23
BSIF;11x11;5;N/A;linear;100;83,229;82,203
BSIF;9x9;7;0,8;linear;1;83,385;82,202
BSIF;17x17;8;0,4;sigmoid;100;81,823;82,156
BSIF;15x15;6;0,2;poly;10;81,823;82,098
BSIF;9x9;9;0,2;linear;100;82,917;82,097
BSIF;11x11;6;0,4;rbf;1;83,438;82,06
BSIF;11x11;9;0,8;poly;10;82,552;82,055
BSIF;9x9;9;0,2;linear;10;82,812;82,045
BSIF;11x11;10;0,8;poly;100;82,917;82,026
BSIF;11x11;10;0,6;poly;100;82,917;82,022
BSIF;7x7;9;N/A;linear;10;83,281;82,019
BSIF;15x15;5;0,6;poly;10;82,292;82,011
BSIF;7x7;5;0,8;rbf;1;83,385;81,997
BSIF;11x11;5;0,6;rbf;1;83,073;81,98
BSIF;11x11;5;0,8;linear;10;82,969;81,956
BSIF;15x15;9;0,8;sigmoid;10;80,833;81,953
BSIF;7x7;9;0,8;linear;10;83,177;81,936
BSIF;9x9;12;N/A;rbf;100;83,646;81,922
BSIF;9x9;12;N/A;rbf;10;83,646;81,922
BSIF;17x17;10;0,2;sigmoid;10;80,885;81,919
BSIF;9x9;12;0,4;linear;100;83,542;81,895
BSIF;11x11;5;0,8;linear;100;82,917;81,893
BSIF;7x7;9;N/A;linear;100;83,177;81,885
BSIF;7x7;9;0,8;linear;100;83,125;81,885
BSIF;7x7;9;0,6;linear;10;83,177;81,883
BSIF;17x17;10;0,6;poly;1;80,469;81,85
BSIF;9x9;12;0,4;linear;10;83,49;81,831
BSIF;11x11;9;0,6;poly;10;82,344;81,829
BSIF;7x7;5;N/A;rbf;1;83,333;81,827
BSIF;11x11;5;N/A;poly;1;82,969;81,824
BSIF;11x11;5;N/A;poly;10;82,969;81,824
BSIF;11x11;5;N/A;poly;100;82,969;81,824
BSIF;7x7;10;N/A;linear;10;83,49;81,82
BSIF;7x7;5;N/A;linear;1;83,438;81,804
BSIF;7x7;9;0,6;linear;100;83,073;81,785
BSIF;7x7;12;0,8;linear;10;83,073;81,784
BSIF;7x7;12;0,8;linear;100;83,073;81,784
BSIF;7x7;10;0,8;linear;10;83,438;81,772
BSIF;13x13;12;0,6;poly;100;82,5;81,771
BSIF;11x11;11;0,2;rbf;1;83,438;81,769
BSIF;9x9;8;0,4;linear;1;82,865;81,76
BSIF;7x7;5;0,8;linear;1;83,385;81,716
BSIF;9x9;12;N/A;poly;10;83,594;81,707
BSIF;9x9;12;N/A;poly;100;83,594;81,707
BSIF;9x9;12;N/A;poly;1;83,594;81,707
BSIF;7x7;10;0,8;linear;100;83,333;81,702
BSIF;13x13;12;0,8;poly;100;82,396;81,699
BSIF;9x9;12;0,8;rbf;100;83,438;81,694
BSIF;9x9;12;0,8;rbf;10;83,438;81,694
BSIF;7x7;12;N/A;linear;100;83,021;81,693
BSIF;7x7;12;N/A;linear;10;83,021;81,693
BSIF;13x13;8;0,2;poly;100;82,083;81,686
BSIF;7x7;10;N/A;linear;100;83,333;81,647
BSIF;9x9;12;0,6;linear;1;83,177;81,636
BSIF;11x11;9;0,4;poly;10;82,135;81,619
BSIF;13x13;5;0,8;poly;100;82,188;81,606
BSIF;17x17;10;0,8;poly;1;80,156;81,588
BSIF;11x11;10;0,4;poly;100;82,5;81,568
BSIF;11x11;5;0,6;linear;10;82,76;81,565
BSIF;11x11;5;0,4;rbf;100;82,604;81,56
BSIF;7x7;5;0,6;linear;1;83,229;81,538
BSIF;17x17;6;0,6;sigmoid;1;81,771;81,527
BSIF;9x9;12;0,8;linear;1;83,073;81,519
BSIF;9x9;12;N/A;linear;1;83,021;81,448
BSIF;15x15;12;0,8;sigmoid;10;80,573;81,446
BSIF;11x11;5;0,4;rbf;10;82,448;81,442
BSIF;13x13;5;0,6;poly;100;81,979;81,42
BSIF;11x11;5;N/A;linear;1;82,552;81,408
BSIF;9x9;7;0,4;linear;100;82,344;81,391
BSIF;7x7;5;0,6;rbf;1;82,76;81,379
BSIF;15x15;5;0,4;poly;10;81,823;81,359
BSIF;9x9;12;0,6;rbf;10;83,125;81,356
BSIF;9x9;12;0,6;rbf;100;83,125;81,356
