Fitur;PCA;Kernel;C;Akurasi
MTCD;0,6;sigmoid;100;87,656 $\pm$ 1,126
MTCD;N/A;sigmoid;100;88,021 $\pm$ 2,467
MTCD;0,6;sigmoid;1;87,396 $\pm$ 1,696
MTCD;0,8;sigmoid;100;87,604 $\pm$ 1,117
MTCD;0,2;sigmoid;10;87,344 $\pm$ 0,4
MTCD;0,4;poly;10;87,969 $\pm$ 2,354
MTCD;0,2;poly;100;88,281 $\pm$ 1,663
MTCD;0,2;sigmoid;1;87,188 $\pm$ 0,84
MTCD;0,4;poly;100;88,021 $\pm$ 1,63
MTCD;0,6;poly;100;88,385 $\pm$ 2,033
MTCD;0,4;linear;1;89,375 $\pm$ 1,712
MTCD;0,4;sigmoid;1;87,083 $\pm$ 1,834
MTCD;0,4;poly;100;88,333 $\pm$ 2,145
MTCD;0,8;poly;100;88,281 $\pm$ 2,221
MTCD;0,2;sigmoid;10;86,979 $\pm$ 1,513
MTCD;0,8;rbf;10;88,385 $\pm$ 1,096
MTCD;0,4;rbf;100;88,385 $\pm$ 0,936
MTCD;0,4;sigmoid;10;87,396 $\pm$ 1,272
MTCD;0,6;rbf;10;88,385 $\pm$ 1,096
MTCD;0,8;linear;1;89,271 $\pm$ 1,708
MTCD;N/A;linear;1;89,271 $\pm$ 1,708
MTCD;0,6;linear;1;89,271 $\pm$ 1,708
MTCD;0,4;poly;100;87,969 $\pm$ 0,596
MTCD;0,4;sigmoid;100;87,292 $\pm$ 1,965
MTCD;N/A;sigmoid;10;88,438 $\pm$ 3,021
MTCD;0,2;rbf;1;88,438 $\pm$ 1,831
MTCD;0,8;rbf;100;88,333 $\pm$ 1,031
MTCD;0,4;rbf;10;88,333 $\pm$ 1,01
MTCD;0,8;sigmoid;100;86,927 $\pm$ 1,745
MTCD;0,6;rbf;100;88,333 $\pm$ 1,031
MTCD;0,6;poly;100;87,865 $\pm$ 0,596
MTCD;0,8;poly;10;87,552 $\pm$ 2,566
MTCD;N/A;sigmoid;1;88,333 $\pm$ 3,065
MTCD;0,8;poly;100;87,812 $\pm$ 0,667
MTCD;0,2;poly;10;87,396 $\pm$ 1,901
MTCD;0,4;poly;100;87,708 $\pm$ 1,673
MTCD;0,2;poly;100;87,917 $\pm$ 0,255
MTCD;0,6;poly;10;87,5 $\pm$ 2,539
MTCD;0,4;sigmoid;1;87,5 $\pm$ 0,82
MTCD;0,6;poly;100;87,552 $\pm$ 1,72
MTCD;0,6;sigmoid;100;86,771 $\pm$ 1,708
MTCD;0,6;poly;100;87,604 $\pm$ 1,569
MTCD;0,8;poly;100;87,5 $\pm$ 1,798
MTCD;0,6;poly;100;87,5 $\pm$ 1,58
MTCD;0,2;sigmoid;1;87,292 $\pm$ 0,51
MTCD;0,2;poly;100;87,5 $\pm$ 1,686
MTCD;0,8;poly;100;87,396 $\pm$ 1,696
MTCD;0,4;sigmoid;10;87,083 $\pm$ 1,112
MTCD;0,2;sigmoid;100;87,083 $\pm$ 1,712
MTCD;0,8;poly;100;87,396 $\pm$ 1,52
MTCD;0,2;poly;100;88,073 $\pm$ 1,643
MTCD;0,4;poly;100;87,344 $\pm$ 1,656
MTCD;0,4;poly;10;86,719 $\pm$ 1,77
MTCD;0,2;poly;100;87,76 $\pm$ 1,818
MTCD;0,8;poly;10;86,615 $\pm$ 1,894
MTCD;N/A;sigmoid;100;87,552 $\pm$ 1,9
MTCD;0,2;rbf;100;87,708 $\pm$ 1,774
MTCD;0,4;sigmoid;100;86,146 $\pm$ 1,924
MTCD;0,2;poly;100;87,24 $\pm$ 1,695
MTCD;0,4;poly;100;87,656 $\pm$ 2,147
MTCD;0,2;sigmoid;1;86,719 $\pm$ 0,539
MTCD;0,2;sigmoid;1;86,354 $\pm$ 0,8
MTCD;N/A;sigmoid;100;87,292 $\pm$ 2,452
MTCD;0,2;poly;100;87,24 $\pm$ 1,842
MTCD;0,6;poly;10;86,615 $\pm$ 2,033
MTCD;0,4;sigmoid;100;86,458 $\pm$ 1,451
MTCD;0,2;rbf;10;87,604 $\pm$ 1,617
MTCD;0,6;sigmoid;10;86,094 $\pm$ 1,569
MTCD;0,2;poly;10;86,667 $\pm$ 1,915
MTCD;0,6;sigmoid;100;86,719 $\pm$ 1,984
MTCD;0,8;sigmoid;10;86,094 $\pm$ 1,806
MTCD;0,2;sigmoid;1;86,51 $\pm$ 1,245
MTCD;0,6;poly;100;87,448 $\pm$ 1,928
MTCD;0,8;poly;100;87,396 $\pm$ 1,878
MTCD;0,8;sigmoid;100;86,562 $\pm$ 1,957
MTCD;0,4;poly;10;86,406 $\pm$ 1,575
MTCD;0,2;linear;1;88,385 $\pm$ 2,246
MTCD;0,2;sigmoid;100;85,573 $\pm$ 2,152
MTCD;0,6;poly;10;86,146 $\pm$ 1,506
MTCD;0,4;rbf;1;87,76 $\pm$ 2,847
MTCD;0,8;rbf;1;87,76 $\pm$ 2,847
MTCD;0,2;sigmoid;10;85,99 $\pm$ 2,085
MTCD;0,8;sigmoid;1;85,625 $\pm$ 1,326
MTCD;0,2;poly;1;85,156 $\pm$ 1,209
MTCD;0,4;poly;1;85,573 $\pm$ 0,426
MTCD;0,6;rbf;1;87,708 $\pm$ 2,883
MTCD;0,6;poly;10;86,354 $\pm$ 2,436
MTCD;0,8;poly;10;86,042 $\pm$ 1,593
MTCD;0,2;poly;10;86,198 $\pm$ 1,209
MTCD;0,8;poly;10;86,302 $\pm$ 2,382
MTCD;0,4;poly;10;86,615 $\pm$ 0,785
MTCD;0,6;poly;1;85,469 $\pm$ 0,4
MTCD;0,6;sigmoid;1;85,365 $\pm$ 1,603
MTCD;0,4;sigmoid;10;85,521 $\pm$ 0,938
MTCD;0,2;sigmoid;10;85,833 $\pm$ 1,259
MTCD;0,4;poly;10;85,469 $\pm$ 1,848
MTCD;0,6;poly;100;87,135 $\pm$ 1,116
MTCD;0,4;poly;10;86,198 $\pm$ 2,35
MTCD;0,6;poly;10;86,51 $\pm$ 0,712
MTCD;0,4;sigmoid;100;85,99 $\pm$ 2,241
MTCD;0,8;poly;100;87,083 $\pm$ 1,083
MTCD;0,8;poly;1;85,312 $\pm$ 0,521
MTCD;0,2;sigmoid;10;85,625 $\pm$ 1,466
MTCD;0,2;sigmoid;100;85,312 $\pm$ 1,484
MTCD;0,8;sigmoid;10;85,26 $\pm$ 0,518
MTCD;0,8;poly;10;86,302 $\pm$ 0,825
MTCD;0,4;poly;10;85,885 $\pm$ 2,187
MTCD;0,6;poly;10;86,562 $\pm$ 2,423
MTCD;0,8;poly;10;86,458 $\pm$ 2,452
MTCD;0,4;poly;10;86,562 $\pm$ 2,674
MTCD;0,2;poly;10;86,094 $\pm$ 2,57
MTCD;0,4;poly;100;86,771 $\pm$ 0,949
MTCD;0,8;sigmoid;10;84,531 $\pm$ 0,4
MTCD;0,6;poly;10;85,156 $\pm$ 2,017
MTCD;0,4;poly;1;84,948 $\pm$ 1,287
MTCD;0,2;sigmoid;10;85,573 $\pm$ 1,329
MTCD;0,8;poly;10;85,677 $\pm$ 2,312
MTCD;N/A;sigmoid;100;85,156 $\pm$ 1,582
MTCD;0,6;poly;10;85,677 $\pm$ 2,246
MTCD;0,8;poly;10;85,052 $\pm$ 2
MTCD;0,8;sigmoid;100;84,792 $\pm$ 2,099
MTCD;N/A;sigmoid;10;86,562 $\pm$ 2,511
MTCD;0,4;poly;100;85,885 $\pm$ 0,851
MTCD;N/A;rbf;1;86,979 $\pm$ 2,188
MTCD;N/A;sigmoid;1;86,51 $\pm$ 2,515
MTCD;N/A;rbf;1;87,448 $\pm$ 3,521
MTCD;0,6;sigmoid;10;84,74 $\pm$ 0,631
MTCD;0,2;sigmoid;10;84,74 $\pm$ 1,794
MTCD;0,2;sigmoid;1;85,312 $\pm$ 0,914
MTCD;0,8;poly;100;85,781 $\pm$ 1,262
MTCD;0,2;poly;10;84,74 $\pm$ 1,739
MTCD;0,6;poly;100;85,781 $\pm$ 1,182
MTCD;0,2;poly;10;85,885 $\pm$ 0,539
MTCD;0,4;sigmoid;1;84,635 $\pm$ 1,377
MTCD;0,2;sigmoid;1;84,531 $\pm$ 0,825
MTCD;0,6;sigmoid;10;84,01 $\pm$ 0,559
MTCD;0,2;poly;100;86,354 $\pm$ 1,477
MTCD;0,2;sigmoid;100;84,635 $\pm$ 2,26
MTCD;0,8;sigmoid;10;84,271 $\pm$ 1,65
MTCD;0,8;sigmoid;1;83,906 $\pm$ 0,631
MTCD;0,2;sigmoid;1;84,844 $\pm$ 1,236
MTCD;N/A;rbf;1;86,927 $\pm$ 3,558
MTCD;0,2;poly;1;83,281 $\pm$ 2,519
MTCD;0,8;sigmoid;1;84,375 $\pm$ 1,083
MTCD;0,6;poly;1;84,427 $\pm$ 0,901
MTCD;0,6;sigmoid;100;84,323 $\pm$ 2,172
MTCD;0,8;poly;10;84,479 $\pm$ 2,096
MTCD;0,2;rbf;1;86,458 $\pm$ 3,363
MTCD;0,4;sigmoid;10;84,115 $\pm$ 0,596
MTCD;0,2;poly;1;83,542 $\pm$ 3,301
MTCD;0,2;poly;1;83,438 $\pm$ 2,955
MTCD;0,8;sigmoid;100;83,75 $\pm$ 1,031
MTCD;N/A;sigmoid;100;85,156 $\pm$ 2,322
MTCD;0,6;poly;10;84,427 $\pm$ 2,043
MTCD;0,6;sigmoid;1;84,271 $\pm$ 1,237
MTCD;0,2;sigmoid;10;84,583 $\pm$ 1,68
MTCD;0,2;poly;1;84,062 $\pm$ 1,078
MTCD;0,8;sigmoid;10;84,115 $\pm$ 0,173
MTCD;0,6;sigmoid;1;83,646 $\pm$ 0,429
MTCD;0,8;poly;1;84,271 $\pm$ 0,865
MTCD;0,4;poly;100;85,417 $\pm$ 1,822
MTCD;0,6;poly;100;85,625 $\pm$ 1,284
MTCD;0,2;poly;1;84,219 $\pm$ 1,589
MTCD;0,6;poly;1;82,812 $\pm$ 2,35
MTCD;0,4;rbf;100;86,198 $\pm$ 2,137
MTCD;0,4;rbf;10;86,198 $\pm$ 2,137
MTCD;0,8;rbf;100;86,198 $\pm$ 2,26
MTCD;0,8;rbf;10;86,198 $\pm$ 2,26
MTCD;0,6;rbf;10;86,198 $\pm$ 2,26
MTCD;0,6;rbf;100;86,198 $\pm$ 2,26
MTCD;0,2;poly;10;84,844 $\pm$ 2,404
MTCD;0,6;sigmoid;10;83,802 $\pm$ 1,806
MTCD;0,8;poly;100;85,573 $\pm$ 1,321
MTCD;0,2;sigmoid;100;84,323 $\pm$ 1,369
MTCD;0,6;sigmoid;100;83,438 $\pm$ 1,165
MTCD;0,6;poly;100;85,521 $\pm$ 0,814
MTCD;0,8;poly;100;85,469 $\pm$ 0,825
MTCD;0,4;poly;1;82,708 $\pm$ 1,993
MTCD;0,8;sigmoid;100;84,01 $\pm$ 0,631
MTCD;0,6;sigmoid;10;83,958 $\pm$ 0,255
MTCD;0,4;poly;100;85,417 $\pm$ 1,188
MTCD;0,8;poly;100;85,365 $\pm$ 1,106
MTCD;0,4;poly;1;83,281 $\pm$ 1,408
MTCD;0,8;poly;1;82,604 $\pm$ 2,147
MTCD;0,6;poly;100;85,312 $\pm$ 1,078
MTCD;0,4;poly;10;84,167 $\pm$ 1,822
MTCD;0,8;sigmoid;10;83,854 $\pm$ 1,078
MTCD;0,4;poly;100;85,521 $\pm$ 0,949
MTCD;0,4;poly;100;85,469 $\pm$ 0,864
MTCD;0,8;sigmoid;1;83,854 $\pm$ 1,759
MTCD;0,8;poly;100;85,104 $\pm$ 1,831
MTCD;0,4;sigmoid;10;83,281 $\pm$ 0,697
MTCD;0,6;poly;100;84,948 $\pm$ 2,453
MTCD;0,8;sigmoid;1;84,219 $\pm$ 0,864
MTCD;0,6;poly;1;83,229 $\pm$ 0,667
MTCD;0,6;sigmoid;10;83,802 $\pm$ 1,066
MTCD;0,4;poly;1;83,229 $\pm$ 0,949
MTCD;0,6;poly;100;85,104 $\pm$ 1,783
MTCD;0,2;poly;100;85,365 $\pm$ 0,97
MTCD;0,6;poly;10;84,01 $\pm$ 3,081
MTCD;N/A;sigmoid;1;85,104 $\pm$ 2,178
MTCD;0,8;rbf;10;85,781 $\pm$ 1,72
MTCD;0,6;rbf;100;85,781 $\pm$ 1,72
MTCD;0,6;rbf;10;85,781 $\pm$ 1,72
MTCD;0,8;rbf;100;85,781 $\pm$ 1,72
MTCD;0,2;poly;1;82,917 $\pm$ 1,724
MTCD;0,4;poly;100;85,417 $\pm$ 0,255
MTCD;0,4;poly;10;84,01 $\pm$ 2,812
MTCD;0,6;poly;100;85,365 $\pm$ 0,173
MTCD;N/A;rbf;1;86,302 $\pm$ 3,573
MTCD;0,4;rbf;10;85,729 $\pm$ 1,644
MTCD;0,4;poly;1;83,073 $\pm$ 3,215
MTCD;0,6;sigmoid;1;83,646 $\pm$ 1,935
MTCD;0,8;poly;100;84,844 $\pm$ 2,557
MTCD;N/A;rbf;1;85,99 $\pm$ 2,583
MTCD;0,8;poly;10;83,906 $\pm$ 3,045
MTCD;0,8;poly;100;85,312 $\pm$ 0,18
MTCD;0,6;sigmoid;100;83,75 $\pm$ 0,691
MTCD;0,6;poly;1;82,969 $\pm$ 1,776
MTCD;N/A;sigmoid;10;85,052 $\pm$ 2,059
MTCD;0,4;rbf;100;85,677 $\pm$ 1,72
MTCD;0,8;poly;1;83,073 $\pm$ 0,631
MTCD;0,6;poly;1;82,865 $\pm$ 3,181
MTCD;0,8;poly;100;84,74 $\pm$ 2,127
MTCD;0,2;poly;1;82,917 $\pm$ 1,259
MTCD;0,4;poly;100;84,74 $\pm$ 2,246
MTCD;0,4;poly;1;82,656 $\pm$ 2,54
MTCD;0,2;poly;10;85,208 $\pm$ 2,556
MTCD;0,6;sigmoid;1;83,958 $\pm$ 0,92
MTCD;0,4;sigmoid;1;83,073 $\pm$ 0,4
MTCD;0,8;poly;1;82,865 $\pm$ 1,764
MTCD;0,2;rbf;100;85,625 $\pm$ 1,938
MTCD;0,2;poly;1;83,281 $\pm$ 3,053
MTCD;0,8;poly;1;82,656 $\pm$ 3,292
MTCD;0,6;poly;100;84,531 $\pm$ 2,265
MTCD;0,4;sigmoid;100;83,333 $\pm$ 1,593
MTCD;0,6;poly;1;82,917 $\pm$ 3,271
MTCD;0,6;poly;1;82,448 $\pm$ 2,427
MTCD;0,4;poly;1;83,073 $\pm$ 3,164
MTCD;0,4;poly;1;82,552 $\pm$ 1,431
MTCD;0,4;poly;100;84,531 $\pm$ 2,502
MTCD;0,2;rbf;10;85,417 $\pm$ 2,057
MTCD;0,4;sigmoid;1;83,542 $\pm$ 1,031
MTCD;0,2;poly;10;83,594 $\pm$ 2,587
MTCD;0,4;sigmoid;1;83,125 $\pm$ 1,858
MTCD;0,8;poly;1;82,604 $\pm$ 3,302
MTCD;0,8;poly;1;82,135 $\pm$ 2,453
MTCD;0,4;sigmoid;10;83,125 $\pm$ 0,39
MTCD;0,4;sigmoid;10;82,917 $\pm$ 1,64
MTCD;0,2;poly;100;84,583 $\pm$ 1,151
MTCD;0,2;poly;100;84,844 $\pm$ 0,596
MTCD;0,8;rbf;1;85,417 $\pm$ 2,185
MTCD;0,6;rbf;1;85,417 $\pm$ 2,185
MTCD;0,4;sigmoid;10;83,073 $\pm$ 1,046
MTCD;0,2;poly;1;82,083 $\pm$ 0,706
MTCD;0,2;sigmoid;100;83,75 $\pm$ 1,634
MTCD;0,4;sigmoid;1;83,021 $\pm$ 1,288
MTCD;0,4;sigmoid;100;82,865 $\pm$ 1,2
MTCD;0,8;sigmoid;10;82,604 $\pm$ 1,228
MTCD;0,2;poly;100;84,74 $\pm$ 1,676
MTCD;N/A;sigmoid;10;84,219 $\pm$ 2,096
MTCD;0,4;rbf;1;85,312 $\pm$ 2,275
MTCD;0,2;poly;100;84,688 $\pm$ 0,345
MTCD;0,2;rbf;100;84,792 $\pm$ 2,078
MTCD;0,2;poly;10;83,281 $\pm$ 1,439
MTCD;N/A;rbf;1;85 $\pm$ 2,68
MTCD;0,2;poly;100;84,167 $\pm$ 1,699
MTCD;0,2;rbf;10;84,74 $\pm$ 2,111
MTCD;0,4;poly;100;84,01 $\pm$ 0,992
MTCD;0,2;sigmoid;100;82,76 $\pm$ 2,289
MTCD;0,6;poly;1;81,875 $\pm$ 1,517
MTCD;0,8;sigmoid;100;82,552 $\pm$ 2,142
MTCD;0,2;poly;100;84,167 $\pm$ 2,712
MTCD;0,4;poly;1;81,406 $\pm$ 2,085
MTCD;0,8;poly;1;81,823 $\pm$ 1,526
MTCD;0,2;poly;1;81,562 $\pm$ 1,801
MTCD;0,2;poly;1;81,562 $\pm$ 3,302
MTCD;N/A;sigmoid;1;84,01 $\pm$ 2,157
MTCD;0,6;sigmoid;10;82,344 $\pm$ 1,086
MTCD;0,2;sigmoid;100;83,281 $\pm$ 1,676
MTCD;0,6;rbf;1;84,844 $\pm$ 3,811
MTCD;0,4;poly;1;81,615 $\pm$ 1,191
MTCD;0,2;poly;100;84,375 $\pm$ 2,16
MTCD;0,2;sigmoid;10;82,344 $\pm$ 1,461
MTCD;0,6;poly;1;81,51 $\pm$ 1,253
MTCD;0,8;rbf;1;84,792 $\pm$ 3,881
MTCD;0,8;poly;1;81,094 $\pm$ 2,096
MTCD;0,6;poly;100;83,854 $\pm$ 0,8
MTCD;0,8;poly;10;82,917 $\pm$ 2,983
MTCD;0,4;sigmoid;100;81,979 $\pm$ 1,424
MTCD;0,6;poly;1;81,042 $\pm$ 2,062
MTCD;0,8;poly;100;83,75 $\pm$ 0,846
MTCD;0,8;sigmoid;1;82,5 $\pm$ 0,51
MTCD;0,4;rbf;1;84,635 $\pm$ 3,657
MTCD;0,8;sigmoid;1;82,083 $\pm$ 0,607
MTCD;0,6;poly;10;82,76 $\pm$ 3,067
MTCD;N/A;rbf;1;85,104 $\pm$ 2,781
MTCD;0,6;sigmoid;100;82,031 $\pm$ 2,192
MTCD;0,8;poly;1;81,354 $\pm$ 1,322
MTCD;0,2;sigmoid;100;82,865 $\pm$ 1,934
MTCD;0,2;poly;100;83,698 $\pm$ 1,27
MTCD;0,6;sigmoid;1;82,344 $\pm$ 0,697
MTCD;N/A;rbf;1;84,583 $\pm$ 3,268
MTCD;0,6;sigmoid;100;82,24 $\pm$ 1,003
MTCD;0,4;poly;10;82,552 $\pm$ 3,242
MTCD;0,2;sigmoid;1;82,083 $\pm$ 0,884
MTCD;0,4;poly;100;83,542 $\pm$ 1,293
MTCD;0,8;sigmoid;100;82,083 $\pm$ 1,072
MTCD;N/A;sigmoid;100;83,698 $\pm$ 2,142
MTCD;N/A;sigmoid;100;83,385 $\pm$ 2,265
MTCD;0,8;poly;10;82,344 $\pm$ 1,408
MTCD;0,4;sigmoid;100;81,667 $\pm$ 1,686
MTCD;0,8;poly;10;82,812 $\pm$ 1,322
MTCD;0,4;poly;10;82,76 $\pm$ 1,236
MTCD;0,8;sigmoid;100;81,615 $\pm$ 1,534
MTCD;0,4;poly;10;82,292 $\pm$ 1,607
MTCD;0,8;poly;100;83,229 $\pm$ 1,288
MTCD;0,6;sigmoid;1;81,615 $\pm$ 0,614
MTCD;0,6;poly;100;83,229 $\pm$ 1,288
MTCD;0,6;sigmoid;100;81,562 $\pm$ 1,746
MTCD;0,6;poly;10;82,24 $\pm$ 1,446
MTCD;0,2;poly;10;82,396 $\pm$ 1,624
MTCD;0,6;poly;10;82,604 $\pm$ 1,165
MTCD;0,4;sigmoid;10;81,302 $\pm$ 1,385
MTCD;0,8;sigmoid;10;81,198 $\pm$ 1,623
MTCD;N/A;sigmoid;100;81,875 $\pm$ 2,041
MTCD;0,8;sigmoid;100;81,562 $\pm$ 1,924
MTCD;0,2;rbf;1;83,906 $\pm$ 3,344
MTCD;0,6;sigmoid;10;81,146 $\pm$ 1,604
MTCD;0,4;poly;10;81,667 $\pm$ 1,982
MTCD;0,4;poly;10;82,656 $\pm$ 1,345
MTCD;0,4;poly;1;79,688 $\pm$ 1,338
MTCD;0,2;poly;1;80,99 $\pm$ 3,734
MTCD;0,6;poly;10;82,5 $\pm$ 1,259
MTCD;0,6;poly;10;81,562 $\pm$ 2,086
MTCD;0,8;poly;10;82,5 $\pm$ 1,259
MTCD;0,4;sigmoid;1;81,51 $\pm$ 0,648
MTCD;0,8;poly;10;81,51 $\pm$ 2,172
MTCD;N/A;rbf;1;83,906 $\pm$ 2,279
MTCD;0,6;sigmoid;100;81,354 $\pm$ 1,746
MTCD;0,2;poly;1;79,583 $\pm$ 2,2
MTCD;0,2;poly;100;82,917 $\pm$ 1,241
MTCD;0,2;rbf;1;83,854 $\pm$ 2,904
MTCD;0,8;poly;100;82,656 $\pm$ 0,614
MTCD;0,6;poly;100;82,656 $\pm$ 0,596
MTCD;0,4;sigmoid;100;81,25 $\pm$ 1,6
MTCD;0,4;sigmoid;100;80,938 $\pm$ 2,033
MTCD;0,2;poly;10;82,292 $\pm$ 1,538
MTCD;0,4;sigmoid;100;81,198 $\pm$ 1,476
MTCD;N/A;sigmoid;100;82,656 $\pm$ 2,274
MTCD;0,4;poly;100;82,552 $\pm$ 0,631
MTCD;0,4;sigmoid;1;80,885 $\pm$ 0,648
MTCD;0,8;rbf;1;83,333 $\pm$ 2,094
MTCD;0,6;rbf;1;83,333 $\pm$ 2,094
MTCD;0,2;poly;100;82,552 $\pm$ 0,4
MTCD;0,6;poly;1;79,167 $\pm$ 1,566
MTCD;0,2;poly;10;81,406 $\pm$ 2,44
MTCD;0,6;poly;1;80 $\pm$ 3,156
MTCD;0,4;poly;1;79,948 $\pm$ 3,604
MTCD;0,4;poly;1;80,469 $\pm$ 4,331
MTCD;0,8;sigmoid;100;80,469 $\pm$ 1,951
MTCD;0,6;poly;1;80,417 $\pm$ 4,164
MTCD;0,2;poly;10;81,146 $\pm$ 1,401
MTCD;N/A;rbf;1;83,594 $\pm$ 3,282
MTCD;0,8;poly;1;79,74 $\pm$ 3,164
MTCD;0,8;poly;100;82,396 $\pm$ 2,637
MTCD;0,8;poly;10;81,25 $\pm$ 1,647
MTCD;0,4;poly;10;81,302 $\pm$ 1,72
MTCD;0,4;rbf;1;83,073 $\pm$ 2,111
MTCD;0,6;sigmoid;100;80,26 $\pm$ 1,951
MTCD;0,6;poly;10;81,198 $\pm$ 1,72
MTCD;0,8;poly;1;78,854 $\pm$ 1,506
MTCD;0,4;sigmoid;10;80,104 $\pm$ 1,078
MTCD;0,6;poly;100;82,292 $\pm$ 2,799
MTCD;0,4;poly;10;81,615 $\pm$ 1,739
MTCD;0,6;poly;10;81,667 $\pm$ 1,786
MTCD;0,8;poly;1;80,208 $\pm$ 4,026
MTCD;0,2;poly;1;80,208 $\pm$ 4,471
MTCD;0,6;poly;10;81,302 $\pm$ 3,028
MTCD;0,8;poly;10;81,615 $\pm$ 1,733
MTCD;0,8;poly;10;81,25 $\pm$ 3,214
MTCD;0,6;poly;1;80 $\pm$ 3,706
MTCD;0,2;sigmoid;10;80,104 $\pm$ 1,424
MTCD;0,4;poly;10;81,458 $\pm$ 1,993
MTCD;0,2;sigmoid;100;80,26 $\pm$ 1,739
MTCD;0,4;poly;1;80,26 $\pm$ 1,978
MTCD;0,4;poly;10;81,146 $\pm$ 2,67
MTCD;0,6;poly;1;80,208 $\pm$ 2,047
MTCD;0,2;poly;10;81,562 $\pm$ 1,237
MTCD;0,6;poly;10;81,25 $\pm$ 2,094
MTCD;0,2;poly;10;81,25 $\pm$ 2,487
MTCD;0,2;poly;10;81,562 $\pm$ 1,37
MTCD;0,8;poly;10;81,198 $\pm$ 2,167
MTCD;0,2;sigmoid;10;80,312 $\pm$ 1,067
MTCD;0,8;poly;1;79,688 $\pm$ 3,574
MTCD;0,8;sigmoid;1;79,948 $\pm$ 1,173
MTCD;N/A;sigmoid;100;81,354 $\pm$ 2,458
MTCD;0,4;poly;1;79,896 $\pm$ 3,634
MTCD;0,4;poly;100;81,875 $\pm$ 2,943
MTCD;0,2;sigmoid;10;79,688 $\pm$ 2,702
MTCD;0,8;poly;1;79,844 $\pm$ 2,322
MTCD;0,6;sigmoid;1;79,74 $\pm$ 1,416
MTCD;0,2;poly;100;81,719 $\pm$ 3,006
MTCD;0,4;sigmoid;100;79,427 $\pm$ 1,77
MTCD;0,2;poly;10;80,677 $\pm$ 1,676
MTCD;0,2;poly;1;80,052 $\pm$ 1,287
MTCD;N/A;sigmoid;100;79,479 $\pm$ 2,485
MTCD;0,4;poly;1;78,542 $\pm$ 2,301
MTCD;0,2;rbf;1;82,188 $\pm$ 2,874
MTCD;0,2;sigmoid;1;80,052 $\pm$ 1,541
MTCD;0,2;sigmoid;1;79,531 $\pm$ 1,163
MTCD;0,8;sigmoid;10;79,062 $\pm$ 1,447
MTCD;0,4;poly;1;79,583 $\pm$ 2,296
MTCD;0,2;poly;1;78,542 $\pm$ 2,539
MTCD;0,8;poly;1;79,479 $\pm$ 2,493
MTCD;0,6;sigmoid;10;78,958 $\pm$ 1,233
MTCD;0,6;poly;1;79,479 $\pm$ 2,476
MTCD;0,2;sigmoid;1;79,688 $\pm$ 2,378
MTCD;N/A;sigmoid;100;81,146 $\pm$ 2,441
MTCD;0,2;sigmoid;10;79,323 $\pm$ 1,541
MTCD;N/A;sigmoid;10;80,573 $\pm$ 2,221
MTCD;N/A;sigmoid;100;80,521 $\pm$ 1,746
MTCD;0,2;poly;1;78,646 $\pm$ 5,337
MTCD;0,4;poly;10;80,833 $\pm$ 4,101
MTCD;N/A;sigmoid;10;81,823 $\pm$ 2,111
MTCD;0,6;poly;10;80,833 $\pm$ 3,988
MTCD;0,8;poly;10;80,833 $\pm$ 3,988
MTCD;N/A;rbf;1;81,979 $\pm$ 2,414
MTCD;0,4;poly;10;79,583 $\pm$ 1,84
MTCD;0,6;poly;1;78,125 $\pm$ 2,306
MTCD;0,2;poly;1;79,062 $\pm$ 2,71
MTCD;N/A;sigmoid;1;81,562 $\pm$ 2,322
MTCD;0,6;poly;10;79,323 $\pm$ 1,446
MTCD;N/A;sigmoid;1;81,042 $\pm$ 2,577
MTCD;0,8;poly;1;78,073 $\pm$ 2,395
MTCD;0,2;poly;10;80,26 $\pm$ 3,331
MTCD;N/A;sigmoid;10;80,938 $\pm$ 2,308
MTCD;0,8;poly;10;79,219 $\pm$ 1,569
MTCD;0,4;sigmoid;1;79,062 $\pm$ 1,37
MTCD;0,2;poly;1;78,281 $\pm$ 2,587
MTCD;N/A;sigmoid;100;78,594 $\pm$ 1,519
MTCD;0,6;poly;10;80,052 $\pm$ 1,4
MTCD;0,8;poly;10;80,052 $\pm$ 1,4
MTCD;N/A;sigmoid;100;78,698 $\pm$ 1,191
MTCD;0,6;poly;10;79,167 $\pm$ 2,315
MTCD;0,8;poly;10;79,115 $\pm$ 2,373
MTCD;0,2;poly;10;80,208 $\pm$ 4,36
MTCD;0,4;sigmoid;10;78,021 $\pm$ 1,288
MTCD;0,4;poly;100;80,052 $\pm$ 2,493
MTCD;0,8;poly;100;80,052 $\pm$ 2,595
MTCD;0,6;poly;100;80,052 $\pm$ 2,595
MTCD;0,4;poly;10;79,844 $\pm$ 1,476
MTCD;0,4;poly;10;78,958 $\pm$ 2,315
MTCD;N/A;sigmoid;1;79,688 $\pm$ 2,596
MTCD;N/A;rbf;1;81,042 $\pm$ 4,466
MTCD;0,2;sigmoid;100;78,177 $\pm$ 2,599
MTCD;0,2;sigmoid;10;78,594 $\pm$ 1,643
MTCD;N/A;rbf;1;80,99 $\pm$ 3,625
MTCD;0,2;sigmoid;1;78,594 $\pm$ 1,758
MTCD;0,2;sigmoid;100;78,177 $\pm$ 1,917
MTCD;0,2;poly;100;79,688 $\pm$ 2,937
MTCD;0,8;sigmoid;1;77,917 $\pm$ 0,208
MTCD;0,2;sigmoid;10;77,865 $\pm$ 1,154
