Fitur;Ukuran;Bit;PCA;Kernel;C;Akurasi;Macro F1-score
MTCD+BSIF;9x9;6;0,4;rbf;10;97,031;96,8
MTCD+BSIF;9x9;6;0,4;rbf;100;97,031;96,8
MTCD+BSIF;9x9;9;0,2;rbf;100;96,979;96,799
MTCD+BSIF;9x9;9;0,2;rbf;10;96,979;96,799
MTCD+BSIF;7x7;6;0,4;rbf;10;96,979;96,797
MTCD+BSIF;7x7;6;0,4;rbf;100;96,979;96,797
MTCD+BSIF;15x15;6;N/A;rbf;1;97,24;96,789
MTCD+BSIF;11x11;5;0,6;rbf;1;97,083;96,782
MTCD+BSIF;11x11;5;0,4;rbf;1;97,083;96,777
MTCD+BSIF;5x5;5;N/A;rbf;100;96,979;96,776
MTCD+BSIF;15x15;7;0,4;sigmoid;1;97,031;96,772
MTCD+BSIF;17x17;8;0,2;sigmoid;1;97,135;96,768
MTCD+BSIF;15x15;7;0,6;sigmoid;1;97,031;96,768
MTCD+BSIF;11x11;12;0,4;rbf;10;97,083;96,766
MTCD+BSIF;11x11;12;0,4;rbf;100;97,083;96,766
MTCD+BSIF;17x17;5;0,6;sigmoid;10;96,979;96,756
MTCD+BSIF;11x11;6;0,4;rbf;1;97,083;96,755
MTCD+BSIF;5x5;5;N/A;rbf;10;96,927;96,741
MTCD+BSIF;9x9;6;0,8;rbf;100;96,979;96,738
MTCD+BSIF;9x9;6;0,6;rbf;10;96,979;96,738
MTCD+BSIF;9x9;6;0,8;rbf;10;96,979;96,738
MTCD+BSIF;9x9;6;0,6;rbf;100;96,979;96,738
MTCD+BSIF;9x9;11;0,8;rbf;100;96,927;96,73
MTCD+BSIF;9x9;11;0,6;rbf;10;96,927;96,73
MTCD+BSIF;9x9;11;0,8;rbf;10;96,927;96,73
MTCD+BSIF;9x9;11;0,6;rbf;100;96,927;96,73
MTCD+BSIF;17x17;5;0,4;sigmoid;10;96,927;96,708
MTCD+BSIF;11x11;6;0,8;rbf;1;97,031;96,705
MTCD+BSIF;11x11;6;0,6;rbf;1;97,031;96,705
MTCD+BSIF;11x11;9;0,2;rbf;1;97,031;96,692
MTCD+BSIF;9x9;8;0,2;rbf;10;96,823;96,68
MTCD+BSIF;9x9;8;0,2;rbf;100;96,823;96,68
MTCD+BSIF;9x9;7;0,2;linear;1;96,823;96,645
MTCD+BSIF;11x11;6;0,2;rbf;100;96,823;96,631
MTCD+BSIF;11x11;6;0,2;rbf;10;96,823;96,631
MTCD+BSIF;5x5;5;0,8;linear;10;96,823;96,623
MTCD+BSIF;5x5;5;N/A;linear;100;96,823;96,623
MTCD+BSIF;5x5;5;0,8;linear;100;96,823;96,623
MTCD+BSIF;5x5;5;N/A;linear;10;96,823;96,623
MTCD+BSIF;9x9;9;0,2;linear;100;96,823;96,611
MTCD+BSIF;9x9;9;0,2;linear;10;96,823;96,611
MTCD+BSIF;7x7;7;N/A;poly;100;96,771;96,603
MTCD+BSIF;7x7;7;N/A;poly;10;96,771;96,603
MTCD+BSIF;9x9;9;0,8;rbf;1;96,771;96,591
MTCD+BSIF;9x9;9;0,6;rbf;1;96,771;96,591
MTCD+BSIF;13x13;12;0,4;rbf;1;96,875;96,578
MTCD+BSIF;9x9;12;N/A;rbf;100;96,875;96,57
MTCD+BSIF;9x9;12;N/A;rbf;10;96,875;96,57
MTCD+BSIF;5x5;5;0,4;linear;100;96,771;96,567
MTCD+BSIF;5x5;5;0,4;linear;10;96,771;96,567
MTCD+BSIF;17x17;6;0,2;sigmoid;1;96,927;96,565
MTCD+BSIF;17x17;9;0,8;sigmoid;1;96,771;96,558
MTCD+BSIF;9x9;12;N/A;linear;1;96,875;96,544
MTCD+BSIF;9x9;12;0,8;linear;1;96,875;96,544
MTCD+BSIF;17x17;6;0,2;sigmoid;10;96,719;96,541
MTCD+BSIF;13x13;8;0,2;rbf;1;96,823;96,538
MTCD+BSIF;11x11;8;0,2;rbf;1;96,875;96,528
MTCD+BSIF;17x17;9;0,6;sigmoid;1;96,719;96,522
MTCD+BSIF;17x17;7;0,4;sigmoid;100;96,667;96,516
MTCD+BSIF;5x5;5;0,6;linear;10;96,719;96,515
MTCD+BSIF;5x5;5;0,6;linear;100;96,719;96,515
MTCD+BSIF;11x11;5;0,2;rbf;10;96,667;96,515
MTCD+BSIF;11x11;5;0,2;rbf;100;96,667;96,515
MTCD+BSIF;13x13;12;0,2;rbf;10;96,771;96,511
MTCD+BSIF;13x13;12;0,2;rbf;100;96,771;96,511
MTCD+BSIF;7x7;6;0,2;linear;10;96,719;96,505
MTCD+BSIF;7x7;6;0,2;linear;100;96,719;96,505
MTCD+BSIF;17x17;11;0,6;sigmoid;1;96,719;96,496
MTCD+BSIF;9x9;12;0,6;linear;1;96,823;96,491
MTCD+BSIF;9x9;12;N/A;linear;10;96,823;96,487
MTCD+BSIF;9x9;12;0,6;linear;100;96,823;96,487
MTCD+BSIF;9x9;12;N/A;linear;100;96,823;96,487
MTCD+BSIF;9x9;12;0,6;linear;10;96,823;96,487
MTCD+BSIF;9x9;12;0,8;linear;10;96,823;96,487
MTCD+BSIF;9x9;12;0,8;linear;100;96,823;96,487
MTCD+BSIF;9x9;9;0,4;rbf;1;96,667;96,483
MTCD+BSIF;7x7;7;0,8;linear;1;96,615;96,438
MTCD+BSIF;7x7;7;N/A;linear;1;96,615;96,438
MTCD+BSIF;11x11;7;0,2;rbf;1;96,719;96,426
MTCD+BSIF;15x15;5;N/A;rbf;1;96,979;96,423
MTCD+BSIF;5x5;5;N/A;poly;10;96,667;96,423
MTCD+BSIF;5x5;5;N/A;poly;100;96,667;96,423
MTCD+BSIF;17x17;11;0,8;sigmoid;1;96,667;96,421
MTCD+BSIF;7x7;5;0,8;rbf;1;96,667;96,411
MTCD+BSIF;7x7;5;0,6;rbf;1;96,667;96,402
MTCD+BSIF;7x7;7;N/A;poly;1;96,562;96,387
MTCD+BSIF;17x17;9;0,4;sigmoid;1;96,615;96,371
MTCD+BSIF;7x7;7;0,2;linear;10;96,51;96,37
MTCD+BSIF;7x7;7;0,2;linear;100;96,51;96,37
MTCD+BSIF;17x17;11;0,4;sigmoid;1;96,615;96,354
MTCD+BSIF;15x15;12;N/A;rbf;1;96,719;96,351
MTCD+BSIF;7x7;7;0,6;linear;1;96,51;96,336
MTCD+BSIF;7x7;9;0,4;linear;10;96,562;96,332
MTCD+BSIF;7x7;9;0,4;linear;100;96,562;96,332
MTCD+BSIF;7x7;5;0,4;rbf;1;96,562;96,296
MTCD+BSIF;9x9;5;0,6;rbf;1;96,562;96,289
MTCD+BSIF;9x9;5;0,8;rbf;1;96,562;96,289
MTCD+BSIF;9x9;7;0,8;rbf;1;96,562;96,288
MTCD+BSIF;7x7;7;0,4;rbf;10;96,458;96,274
MTCD+BSIF;7x7;7;0,4;rbf;100;96,458;96,274
MTCD+BSIF;11x11;6;0,2;linear;10;96,458;96,272
MTCD+BSIF;11x11;6;0,2;linear;100;96,458;96,272
MTCD+BSIF;9x9;5;0,2;linear;1;96,51;96,27
MTCD+BSIF;7x7;6;0,2;rbf;10;96,458;96,262
MTCD+BSIF;7x7;6;0,2;rbf;100;96,458;96,262
MTCD+BSIF;9x9;5;0,4;rbf;1;96,51;96,245
MTCD+BSIF;9x9;7;0,6;rbf;1;96,51;96,234
MTCD+BSIF;9x9;7;0,4;rbf;1;96,51;96,234
MTCD+BSIF;9x9;5;0,2;rbf;100;96,51;96,224
MTCD+BSIF;9x9;5;0,2;rbf;10;96,51;96,224
MTCD+BSIF;9x9;12;0,4;linear;1;96,615;96,217
MTCD+BSIF;9x9;12;0,4;linear;100;96,615;96,213
MTCD+BSIF;9x9;12;0,4;linear;10;96,615;96,213
MTCD+BSIF;7x7;7;0,6;rbf;100;96,406;96,213
MTCD+BSIF;7x7;7;0,8;rbf;100;96,406;96,213
MTCD+BSIF;7x7;7;0,6;rbf;10;96,406;96,213
MTCD+BSIF;7x7;7;0,8;rbf;10;96,406;96,213
MTCD+BSIF;13x13;10;N/A;rbf;1;96,51;96,172
MTCD+BSIF;11x11;12;0,2;linear;10;96,51;96,17
MTCD+BSIF;11x11;12;0,2;linear;100;96,51;96,17
MTCD+BSIF;7x7;9;0,6;linear;100;96,406;96,169
MTCD+BSIF;7x7;9;0,6;linear;10;96,406;96,169
MTCD+BSIF;11x11;11;0,2;rbf;1;96,51;96,167
MTCD+BSIF;17x17;8;0,8;sigmoid;10;96,458;96,16
MTCD+BSIF;17x17;8;0,6;sigmoid;10;96,458;96,16
MTCD+BSIF;17x17;12;0,8;sigmoid;1;96,354;96,16
MTCD+BSIF;5x5;7;0,4;linear;10;96,458;96,157
MTCD+BSIF;5x5;7;0,4;linear;100;96,458;96,157
MTCD+BSIF;5x5;5;N/A;linear;1;96,406;96,152
MTCD+BSIF;5x5;5;0,8;linear;1;96,406;96,152
MTCD+BSIF;5x5;5;0,4;linear;1;96,406;96,148
MTCD+BSIF;7x7;9;N/A;linear;100;96,354;96,116
MTCD+BSIF;7x7;9;0,8;linear;100;96,354;96,116
MTCD+BSIF;7x7;9;N/A;linear;10;96,354;96,116
MTCD+BSIF;7x7;9;0,8;linear;10;96,354;96,116
MTCD+BSIF;9x9;9;0,2;linear;1;96,354;96,115
MTCD+BSIF;7x7;12;0,6;linear;10;96,302;96,101
MTCD+BSIF;7x7;12;0,6;linear;100;96,302;96,101
MTCD+BSIF;9x9;8;0,8;rbf;1;96,354;96,097
MTCD+BSIF;5x5;7;N/A;linear;100;96,354;96,094
MTCD+BSIF;5x5;7;0,8;linear;100;96,354;96,094
MTCD+BSIF;5x5;7;N/A;linear;10;96,354;96,094
MTCD+BSIF;5x5;7;0,8;linear;10;96,354;96,094
MTCD+BSIF;5x5;7;0,6;linear;100;96,354;96,087
MTCD+BSIF;5x5;7;0,6;linear;10;96,354;96,087
MTCD+BSIF;17x17;10;0,2;poly;100;96,25;96,087
MTCD+BSIF;5x5;5;0,4;rbf;10;96,302;96,071
MTCD+BSIF;5x5;5;0,4;rbf;100;96,302;96,071
MTCD+BSIF;7x7;12;N/A;linear;10;96,302;96,071
MTCD+BSIF;7x7;12;0,8;linear;100;96,302;96,071
MTCD+BSIF;7x7;12;N/A;linear;100;96,302;96,071
MTCD+BSIF;7x7;12;0,8;linear;10;96,302;96,071
MTCD+BSIF;15x15;10;0,2;poly;100;95,99;96,067
MTCD+BSIF;11x11;12;0,6;rbf;1;96,458;96,055
MTCD+BSIF;17x17;8;0,4;sigmoid;10;96,354;96,055
MTCD+BSIF;11x11;12;0,2;rbf;100;96,354;96,049
MTCD+BSIF;11x11;12;0,2;rbf;10;96,354;96,049
MTCD+BSIF;17x17;12;0,6;sigmoid;1;96,25;96,049
MTCD+BSIF;11x11;12;0,2;linear;1;96,406;96,03
MTCD+BSIF;7x7;7;0,4;linear;1;96,198;96,028
MTCD+BSIF;11x11;12;0,8;rbf;1;96,406;96,003
MTCD+BSIF;5x5;5;0,8;rbf;10;96,25;96,003
MTCD+BSIF;5x5;5;0,8;rbf;100;96,25;96,003
MTCD+BSIF;11x11;12;0,4;rbf;1;96,406;95,999
MTCD+BSIF;5x5;5;N/A;poly;1;96,302;95,988
MTCD+BSIF;9x9;8;0,6;rbf;1;96,25;95,988
MTCD+BSIF;9x9;11;0,2;linear;100;96,25;95,971
MTCD+BSIF;9x9;11;0,2;linear;10;96,25;95,971
MTCD+BSIF;5x5;5;0,6;linear;1;96,25;95,958
MTCD+BSIF;17x17;12;0,4;sigmoid;1;96,146;95,95
MTCD+BSIF;5x5;5;0,6;rbf;10;96,198;95,947
MTCD+BSIF;5x5;5;0,6;rbf;100;96,198;95,947
MTCD+BSIF;7x7;9;N/A;poly;100;96,198;95,943
MTCD+BSIF;7x7;9;N/A;poly;10;96,198;95,943
MTCD+BSIF;7x7;9;N/A;rbf;100;96,198;95,939
MTCD+BSIF;7x7;9;N/A;rbf;10;96,198;95,939
MTCD+BSIF;9x9;12;0,4;rbf;10;96,302;95,936
MTCD+BSIF;9x9;12;0,4;rbf;100;96,302;95,936
MTCD+BSIF;7x7;8;N/A;rbf;10;96,146;95,933
MTCD+BSIF;9x9;5;0,2;linear;100;96,198;95,926
MTCD+BSIF;9x9;5;0,2;linear;10;96,198;95,926
MTCD+BSIF;9x9;8;0,4;rbf;1;96,198;95,907
MTCD+BSIF;13x13;11;N/A;rbf;1;96,302;95,905
MTCD+BSIF;5x5;7;N/A;rbf;10;96,146;95,885
MTCD+BSIF;9x9;6;0,2;linear;100;96,094;95,885
MTCD+BSIF;9x9;6;0,2;linear;10;96,094;95,885
MTCD+BSIF;9x9;12;0,8;rbf;100;96,25;95,884
MTCD+BSIF;9x9;12;0,8;rbf;10;96,25;95,884
MTCD+BSIF;5x5;7;N/A;rbf;100;96,146;95,879
MTCD+BSIF;9x9;11;0,2;linear;1;96,146;95,875
MTCD+BSIF;11x11;6;0,2;linear;1;96,146;95,868
MTCD+BSIF;7x7;8;N/A;rbf;100;96,094;95,862
MTCD+BSIF;7x7;8;0,8;linear;10;96,094;95,859
MTCD+BSIF;7x7;8;N/A;linear;100;96,094;95,859
MTCD+BSIF;7x7;8;0,8;linear;100;96,094;95,859
MTCD+BSIF;7x7;8;N/A;linear;10;96,094;95,859
MTCD+BSIF;7x7;8;0,6;linear;100;96,094;95,848
MTCD+BSIF;7x7;8;0,6;linear;10;96,094;95,848
MTCD+BSIF;7x7;12;0,4;linear;100;96,094;95,846
MTCD+BSIF;7x7;12;0,4;linear;10;96,094;95,846
MTCD+BSIF;15x15;11;N/A;rbf;1;96,354;95,841
MTCD+BSIF;15x15;5;0,8;sigmoid;1;96,198;95,836
MTCD+BSIF;9x9;10;0,2;rbf;1;96,094;95,836
MTCD+BSIF;7x7;9;0,6;linear;1;96,094;95,833
MTCD+BSIF;9x9;12;0,6;rbf;10;96,198;95,832
MTCD+BSIF;9x9;12;0,6;rbf;100;96,198;95,832
MTCD+BSIF;7x7;10;0,6;linear;100;96,042;95,822
MTCD+BSIF;7x7;10;0,6;linear;10;96,042;95,822
MTCD+BSIF;17x17;9;0,2;poly;100;95,938;95,809
MTCD+BSIF;17x17;10;0,6;poly;100;95,99;95,806
MTCD+BSIF;7x7;9;N/A;linear;1;96,042;95,786
MTCD+BSIF;7x7;9;0,8;linear;1;96,042;95,786
MTCD+BSIF;7x7;8;N/A;poly;10;95,99;95,779
MTCD+BSIF;7x7;8;N/A;poly;100;95,99;95,779
MTCD+BSIF;7x7;5;0,2;rbf;1;96,042;95,775
MTCD+BSIF;7x7;9;0,4;linear;1;96,042;95,772
MTCD+BSIF;7x7;8;0,8;linear;1;95,99;95,77
MTCD+BSIF;7x7;8;N/A;linear;1;95,99;95,77
MTCD+BSIF;7x7;10;0,8;linear;10;95,99;95,767
MTCD+BSIF;7x7;10;N/A;linear;10;95,99;95,767
MTCD+BSIF;7x7;10;0,8;linear;100;95,99;95,767
MTCD+BSIF;7x7;10;N/A;linear;100;95,99;95,767
MTCD+BSIF;5x5;7;0,6;linear;1;96,042;95,744
MTCD+BSIF;17x17;10;0,8;poly;100;95,938;95,744
MTCD+BSIF;17x17;6;0,8;sigmoid;100;96,042;95,732
MTCD+BSIF;15x15;10;0,4;poly;100;95,729;95,721
MTCD+BSIF;17x17;12;0,8;sigmoid;10;95,625;95,72
MTCD+BSIF;17x17;10;0,4;poly;100;95,885;95,719
MTCD+BSIF;15x15;7;0,8;sigmoid;10;95,781;95,699
MTCD+BSIF;5x5;7;N/A;linear;1;95,99;95,698
MTCD+BSIF;5x5;7;0,8;linear;1;95,99;95,698
MTCD+BSIF;17x17;11;0,2;poly;100;95,781;95,697
MTCD+BSIF;5x5;7;0,4;linear;1;95,99;95,693
MTCD+BSIF;11x11;6;0,2;rbf;1;96,042;95,691
MTCD+BSIF;15x15;5;0,6;sigmoid;1;96,042;95,689
MTCD+BSIF;13x13;5;N/A;rbf;1;96,146;95,682
MTCD+BSIF;5x5;5;0,2;linear;10;95,938;95,678
MTCD+BSIF;7x7;8;0,4;linear;10;95,938;95,676
MTCD+BSIF;7x7;8;0,4;linear;100;95,938;95,676
MTCD+BSIF;7x7;8;0,6;linear;1;95,885;95,667
MTCD+BSIF;9x9;11;0,2;rbf;100;95,885;95,658
MTCD+BSIF;9x9;11;0,2;rbf;10;95,885;95,658
MTCD+BSIF;15x15;10;0,6;poly;100;95,625;95,655
MTCD+BSIF;17x17;6;0,6;sigmoid;100;95,99;95,654
MTCD+BSIF;7x7;10;N/A;rbf;100;95,885;95,653
MTCD+BSIF;17x17;5;0,8;sigmoid;100;96,042;95,651
MTCD+BSIF;7x7;10;0,6;linear;1;95,885;95,651
MTCD+BSIF;13x13;6;N/A;rbf;1;96,198;95,646
MTCD+BSIF;7x7;6;0,2;linear;1;95,938;95,632
MTCD+BSIF;5x5;7;N/A;poly;10;95,938;95,625
MTCD+BSIF;5x5;7;N/A;poly;100;95,938;95,625
MTCD+BSIF;5x5;5;0,2;linear;100;95,885;95,625
MTCD+BSIF;7x7;10;0,8;linear;1;95,833;95,618
MTCD+BSIF;7x7;10;N/A;linear;1;95,833;95,618
MTCD+BSIF;9x9;12;0,2;linear;1;96,042;95,614
MTCD+BSIF;17x17;5;0,6;sigmoid;100;95,99;95,587
MTCD+BSIF;13x13;9;N/A;rbf;1;95,938;95,586
MTCD+BSIF;7x7;12;N/A;rbf;100;95,833;95,583
MTCD+BSIF;7x7;9;N/A;poly;1;95,885;95,578
MTCD+BSIF;11x11;5;0,2;linear;10;95,833;95,563
MTCD+BSIF;11x11;5;0,2;linear;100;95,833;95,563
MTCD+BSIF;17x17;12;0,6;sigmoid;10;95,469;95,563
MTCD+BSIF;7x7;12;N/A;linear;1;95,833;95,559
MTCD+BSIF;7x7;12;0,8;linear;1;95,833;95,559
MTCD+BSIF;7x7;8;0,4;linear;1;95,781;95,556
MTCD+BSIF;5x5;8;N/A;rbf;100;95,781;95,553
MTCD+BSIF;15x15;10;0,8;poly;100;95,521;95,553
MTCD+BSIF;17x17;6;0,2;poly;100;95,625;95,55
MTCD+BSIF;7x7;10;N/A;poly;10;95,833;95,543
MTCD+BSIF;7x7;10;N/A;poly;100;95,833;95,543
MTCD+BSIF;17x17;11;0,4;poly;100;95,729;95,54
MTCD+BSIF;13x13;12;0,2;rbf;1;95,885;95,538
MTCD+BSIF;15x15;9;0,2;poly;100;95,573;95,535
MTCD+BSIF;7x7;10;0,4;linear;10;95,781;95,531
MTCD+BSIF;7x7;10;0,4;linear;100;95,781;95,531
MTCD+BSIF;9x9;6;0,2;linear;1;95,833;95,525
MTCD+BSIF;5x5;8;N/A;poly;10;95,781;95,525
MTCD+BSIF;5x5;8;N/A;poly;100;95,781;95,525
MTCD+BSIF;11x11;5;0,2;linear;1;95,885;95,52
MTCD+BSIF;17x17;6;0,4;poly;100;95,469;95,519
MTCD+BSIF;5x5;8;0,4;linear;100;95,781;95,516
MTCD+BSIF;5x5;8;0,4;linear;10;95,781;95,516
MTCD+BSIF;7x7;7;0,2;linear;1;95,729;95,516
MTCD+BSIF;17x17;10;0,8;sigmoid;1;95,833;95,504
MTCD+BSIF;5x5;8;N/A;linear;100;95,729;95,497
MTCD+BSIF;5x5;8;0,8;linear;10;95,729;95,497
MTCD+BSIF;5x5;8;N/A;linear;10;95,729;95,497
MTCD+BSIF;5x5;8;0,8;linear;100;95,729;95,497
MTCD+BSIF;17x17;9;0,4;poly;100;95,625;95,497
MTCD+BSIF;13x13;7;N/A;rbf;1;95,833;95,477
MTCD+BSIF;7x7;10;N/A;poly;1;95,729;95,473
MTCD+BSIF;7x7;12;N/A;rbf;10;95,729;95,472
MTCD+BSIF;7x7;8;N/A;poly;1;95,677;95,464
MTCD+BSIF;15x15;7;0,6;sigmoid;10;95,521;95,457
MTCD+BSIF;17x17;11;0,6;poly;100;95,573;95,447
MTCD+BSIF;17x17;6;0,6;poly;100;95,365;95,446
MTCD+BSIF;7x7;7;0,2;rbf;10;95,625;95,441
MTCD+BSIF;7x7;7;0,2;rbf;100;95,625;95,441
MTCD+BSIF;15x15;7;0,4;sigmoid;10;95,521;95,428
MTCD+BSIF;9x9;6;0,2;rbf;100;95,729;95,419
MTCD+BSIF;9x9;6;0,2;rbf;10;95,729;95,419
MTCD+BSIF;5x5;7;0,2;linear;10;95,729;95,415
MTCD+BSIF;5x5;7;0,2;linear;100;95,729;95,415
MTCD+BSIF;7x7;10;N/A;rbf;10;95,677;95,414
MTCD+BSIF;7x7;11;0,8;linear;1;95,729;95,406
MTCD+BSIF;7x7;11;N/A;linear;1;95,729;95,406
MTCD+BSIF;11x11;5;0,2;rbf;1;95,833;95,4
MTCD+BSIF;5x5;8;0,2;linear;10;95,625;95,397
MTCD+BSIF;5x5;8;0,2;linear;100;95,625;95,397
MTCD+BSIF;17x17;11;0,8;poly;100;95,521;95,397
MTCD+BSIF;7x7;12;0,6;linear;1;95,677;95,396
MTCD+BSIF;17x17;9;0,6;sigmoid;10;95,573;95,395
MTCD+BSIF;9x9;12;0,2;linear;10;95,833;95,391
MTCD+BSIF;9x9;12;0,2;linear;100;95,833;95,391
MTCD+BSIF;15x15;6;0,6;sigmoid;1;95,781;95,39
MTCD+BSIF;17x17;9;0,8;sigmoid;10;95,573;95,389
MTCD+BSIF;17x17;8;0,2;poly;100;95,365;95,389
MTCD+BSIF;9x9;12;N/A;poly;1;95,885;95,385
MTCD+BSIF;9x9;12;N/A;poly;100;95,885;95,385
MTCD+BSIF;9x9;12;N/A;poly;10;95,885;95,385
MTCD+BSIF;15x15;6;0,8;sigmoid;1;95,781;95,381
MTCD+BSIF;17x17;10;0,6;sigmoid;1;95,729;95,378
MTCD+BSIF;7x7;8;0,2;linear;100;95,573;95,378
MTCD+BSIF;7x7;8;0,2;linear;10;95,573;95,378
MTCD+BSIF;17x17;7;0,2;sigmoid;100;95,625;95,375
MTCD+BSIF;17x17;6;0,8;poly;100;95,26;95,375
MTCD+BSIF;5x5;8;0,6;linear;10;95,625;95,368
MTCD+BSIF;5x5;8;0,6;linear;100;95,625;95,368
MTCD+BSIF;7x7;11;0,8;linear;10;95,677;95,36
MTCD+BSIF;7x7;11;N/A;linear;10;95,677;95,36
MTCD+BSIF;7x7;11;0,8;linear;100;95,677;95,36
MTCD+BSIF;7x7;11;N/A;linear;100;95,677;95,36
MTCD+BSIF;17x17;6;0,4;sigmoid;100;95,729;95,353
MTCD+BSIF;17x17;9;0,8;poly;100;95,417;95,353
MTCD+BSIF;7x7;11;0,6;linear;1;95,677;95,35
MTCD+BSIF;7x7;11;0,4;linear;1;95,625;95,332
MTCD+BSIF;7x7;12;0,4;linear;1;95,573;95,324
MTCD+BSIF;17x17;5;0,2;sigmoid;10;95,625;95,321
MTCD+BSIF;5x5;7;N/A;poly;1;95,625;95,307
MTCD+BSIF;5x5;7;0,8;rbf;10;95,573;95,306
MTCD+BSIF;5x5;7;0,8;rbf;100;95,573;95,306
MTCD+BSIF;7x7;11;0,6;linear;100;95,625;95,301
MTCD+BSIF;7x7;11;0,6;linear;10;95,625;95,301
MTCD+BSIF;9x9;9;0,2;rbf;1;95,625;95,29
MTCD+BSIF;17x17;8;0,8;sigmoid;100;95,521;95,287
MTCD+BSIF;7x7;11;0,4;linear;100;95,573;95,284
MTCD+BSIF;7x7;11;0,4;linear;10;95,573;95,284
MTCD+BSIF;17x17;9;0,6;poly;100;95,365;95,282
MTCD+BSIF;7x7;10;0,4;linear;1;95,521;95,277
MTCD+BSIF;7x7;12;N/A;poly;10;95,573;95,275
MTCD+BSIF;7x7;12;N/A;poly;100;95,573;95,275
MTCD+BSIF;17x17;7;0,2;poly;100;95,417;95,274
MTCD+BSIF;17x17;8;0,4;poly;100;95,156;95,273
MTCD+BSIF;17x17;10;0,2;poly;10;95,365;95,263
MTCD+BSIF;5x5;9;0,4;linear;10;95,573;95,261
MTCD+BSIF;5x5;9;0,4;linear;100;95,573;95,261
MTCD+BSIF;17x17;11;0,8;sigmoid;10;95,208;95,239
MTCD+BSIF;5x5;7;0,6;rbf;100;95,521;95,238
MTCD+BSIF;5x5;7;0,6;rbf;10;95,521;95,238
MTCD+BSIF;5x5;5;0,2;rbf;100;95,573;95,23
MTCD+BSIF;5x5;8;N/A;rbf;10;95,469;95,229
MTCD+BSIF;15x15;6;0,4;sigmoid;1;95,573;95,228
MTCD+BSIF;7x7;12;N/A;poly;1;95,521;95,223
MTCD+BSIF;17x17;5;0,4;sigmoid;100;95,625;95,204
MTCD+BSIF;5x5;9;0,6;linear;10;95,521;95,202
MTCD+BSIF;5x5;9;0,6;linear;100;95,521;95,202
MTCD+BSIF;15x15;7;0,2;poly;100;95,469;95,201
MTCD+BSIF;5x5;9;N/A;linear;100;95,521;95,193
MTCD+BSIF;5x5;9;0,8;linear;10;95,521;95,193
MTCD+BSIF;5x5;9;N/A;linear;10;95,521;95,193
MTCD+BSIF;5x5;9;0,8;linear;100;95,521;95,193
MTCD+BSIF;15x15;7;0,2;sigmoid;1;95,365;95,191
MTCD+BSIF;17x17;8;0,6;sigmoid;100;95,417;95,183
MTCD+BSIF;15x15;9;0,8;poly;100;95,104;95,177
MTCD+BSIF;17x17;7;0,4;poly;100;95,208;95,176
MTCD+BSIF;5x5;5;0,2;rbf;10;95,521;95,173
MTCD+BSIF;17x17;7;0,6;poly;100;95,208;95,168
MTCD+BSIF;7x7;10;0,2;linear;10;95,469;95,165
MTCD+BSIF;7x7;10;0,2;linear;100;95,469;95,165
MTCD+BSIF;5x5;6;0,6;linear;100;95,521;95,163
MTCD+BSIF;5x5;6;0,6;linear;10;95,521;95,163
MTCD+BSIF;17x17;12;0,4;poly;100;95,365;95,156
MTCD+BSIF;15x15;9;0,4;poly;100;95,104;95,147
MTCD+BSIF;17x17;12;0,4;sigmoid;10;95;95,142
MTCD+BSIF;15x15;9;0,6;poly;100;95,052;95,14
MTCD+BSIF;15x15;5;0,4;sigmoid;1;95,469;95,136
MTCD+BSIF;17x17;7;0,8;poly;100;95,156;95,135
MTCD+BSIF;17x17;12;0,8;poly;100;95,26;95,112
MTCD+BSIF;17x17;11;0,6;sigmoid;10;95,104;95,112
MTCD+BSIF;17x17;12;0,2;poly;100;95,365;95,11
MTCD+BSIF;17x17;8;0,6;poly;100;94,948;95,089
MTCD+BSIF;17x17;12;0,6;poly;100;95,26;95,087
MTCD+BSIF;5x5;7;0,4;rbf;100;95,365;95,085
MTCD+BSIF;5x5;7;0,4;rbf;10;95,365;95,085
MTCD+BSIF;9x9;5;0,2;rbf;1;95,365;95,085
MTCD+BSIF;7x7;8;0,6;rbf;100;95,312;95,084
MTCD+BSIF;7x7;8;0,6;rbf;10;95,312;95,084
MTCD+BSIF;11x11;10;N/A;rbf;1;95,573;95,079
MTCD+BSIF;17x17;9;0,4;sigmoid;10;95,312;95,076
MTCD+BSIF;5x5;6;N/A;rbf;10;95,469;95,065
MTCD+BSIF;5x5;5;0,2;linear;1;95,417;95,053
MTCD+BSIF;7x7;11;N/A;rbf;10;95,417;95,053
MTCD+BSIF;5x5;6;0,8;linear;10;95,417;95,048
MTCD+BSIF;5x5;6;N/A;linear;100;95,417;95,048
MTCD+BSIF;5x5;6;0,8;linear;100;95,417;95,048
MTCD+BSIF;5x5;6;N/A;linear;10;95,417;95,048
MTCD+BSIF;9x9;12;0,2;rbf;100;95,469;95,036
MTCD+BSIF;9x9;12;0,2;rbf;10;95,469;95,036
MTCD+BSIF;17x17;8;0,8;poly;100;94,896;95,033
MTCD+BSIF;7x7;8;0,8;rbf;100;95,26;95,031
MTCD+BSIF;7x7;8;0,8;rbf;10;95,26;95,031
MTCD+BSIF;17x17;8;0,4;sigmoid;100;95,208;94,999
MTCD+BSIF;7x7;11;N/A;rbf;100;95,365;94,988
MTCD+BSIF;5x5;8;0,8;linear;1;95,312;94,986
