Fitur;Ukuran;Bit;PCA;Kernel;C;Akurasi
BSIF;13x13;6;N/A;poly;10;92,188 $\pm$ 1,889
BSIF;13x13;6;N/A;poly;100;92,188 $\pm$ 1,889
BSIF;15x15;5;N/A;linear;100;92,188 $\pm$ 1,491
BSIF;11x11;11;0,6;linear;1;92,135 $\pm$ 4,003
BSIF;13x13;12;N/A;rbf;1;92,083 $\pm$ 3,563
BSIF;13x13;12;0,8;rbf;1;92,083 $\pm$ 3,423
BSIF;11x11;8;0,8;rbf;100;92,083 $\pm$ 2,398
BSIF;11x11;8;0,8;rbf;10;92,083 $\pm$ 2,398
BSIF;11x11;9;N/A;rbf;1;92,083 $\pm$ 3,258
BSIF;13x13;10;0,2;rbf;100;92,083 $\pm$ 1,965
BSIF;17x17;10;0,8;sigmoid;1;92,083 $\pm$ 1,358
BSIF;17x17;11;0,2;poly;100;92,083 $\pm$ 1,774
BSIF;13x13;11;0,2;rbf;1;92,031 $\pm$ 2,255
BSIF;13x13;6;0,4;rbf;1;92,031 $\pm$ 1,353
BSIF;15x15;5;0,8;linear;10;92,031 $\pm$ 1,296
BSIF;13x13;8;0,4;rbf;1;92,031 $\pm$ 1,967
BSIF;13x13;10;0,2;rbf;10;92,031 $\pm$ 1,842
BSIF;17x17;7;0,8;poly;100;92,031 $\pm$ 2,427
BSIF;9x9;10;0,8;linear;10;91,979 $\pm$ 3,377
BSIF;9x9;10;0,8;linear;100;91,979 $\pm$ 3,377
BSIF;13x13;12;0,6;rbf;1;91,979 $\pm$ 3,586
BSIF;9x9;10;N/A;linear;10;91,979 $\pm$ 3,289
BSIF;9x9;10;N/A;linear;100;91,979 $\pm$ 3,289
BSIF;15x15;5;0,8;linear;100;91,979 $\pm$ 1,263
BSIF;15x15;9;0,4;poly;100;91,979 $\pm$ 1,889
BSIF;9x9;10;0,6;linear;10;91,927 $\pm$ 3,377
BSIF;9x9;10;0,6;linear;100;91,927 $\pm$ 3,377
BSIF;11x11;9;0,6;rbf;1;91,927 $\pm$ 3,582
BSIF;15x15;9;0,2;linear;10;91,927 $\pm$ 0,596
BSIF;15x15;9;0,2;linear;100;91,927 $\pm$ 0,631
BSIF;13x13;6;0,6;linear;10;91,927 $\pm$ 1,86
BSIF;11x11;8;N/A;linear;10;91,875 $\pm$ 2,047
BSIF;11x11;8;N/A;linear;100;91,875 $\pm$ 2,047
BSIF;11x11;10;N/A;rbf;1;91,875 $\pm$ 2,92
BSIF;17x17;7;0,4;poly;100;91,875 $\pm$ 1,869
BSIF;11x11;8;N/A;linear;1;91,823 $\pm$ 2,718
BSIF;13x13;6;0,6;linear;100;91,823 $\pm$ 1,973
BSIF;15x15;6;0,4;linear;100;91,823 $\pm$ 1,72
BSIF;15x15;5;N/A;poly;10;91,771 $\pm$ 1,005
BSIF;15x15;5;N/A;poly;100;91,771 $\pm$ 1,005
BSIF;15x15;5;N/A;poly;1;91,771 $\pm$ 1,005
BSIF;17x17;12;0,4;poly;10;91,771 $\pm$ 1,901
BSIF;15x15;5;0,4;linear;1;91,719 $\pm$ 0,901
BSIF;15x15;5;0,6;rbf;10;91,719 $\pm$ 1,312
BSIF;15x15;5;0,6;rbf;100;91,719 $\pm$ 1,312
BSIF;11x11;8;0,8;linear;100;91,719 $\pm$ 2,26
BSIF;11x11;8;0,8;linear;10;91,719 $\pm$ 2,26
BSIF;15x15;6;0,4;linear;10;91,719 $\pm$ 1,727
BSIF;15x15;8;0,2;linear;10;91,667 $\pm$ 1,112
BSIF;17x17;11;0,8;sigmoid;1;91,615 $\pm$ 1,934
BSIF;17x17;8;0,6;poly;10;91,615 $\pm$ 2,678
BSIF;13x13;12;0,4;rbf;1;91,562 $\pm$ 3,731
BSIF;11x11;8;0,8;linear;1;91,562 $\pm$ 2,758
BSIF;17x17;12;0,8;sigmoid;1;91,562 $\pm$ 1,721
BSIF;17x17;12;0,6;poly;10;91,562 $\pm$ 2,207
BSIF;13x13;6;0,4;linear;1;91,51 $\pm$ 2,096
BSIF;15x15;5;0,6;linear;10;91,51 $\pm$ 1,191
BSIF;17x17;10;0,6;sigmoid;1;91,51 $\pm$ 1,377
BSIF;17x17;12;0,8;poly;10;91,51 $\pm$ 2,212
BSIF;9x9;10;N/A;poly;1;91,458 $\pm$ 3,211
BSIF;9x9;10;N/A;poly;10;91,458 $\pm$ 3,211
BSIF;9x9;10;N/A;poly;100;91,458 $\pm$ 3,211
BSIF;15x15;5;0,6;linear;100;91,458 $\pm$ 1,276
BSIF;17x17;12;0,6;sigmoid;1;91,458 $\pm$ 1,718
BSIF;11x11;8;0,6;rbf;10;91,458 $\pm$ 2,014
BSIF;11x11;8;0,6;rbf;100;91,458 $\pm$ 2,014
BSIF;17x17;5;0,2;rbf;100;91,458 $\pm$ 1,241
BSIF;17x17;8;0,8;sigmoid;1;91,458 $\pm$ 0,943
BSIF;17x17;8;0,8;poly;10;91,458 $\pm$ 2,61
BSIF;13x13;9;0,2;rbf;1;91,406 $\pm$ 2,925
BSIF;15x15;5;0,4;rbf;1;91,354 $\pm$ 1,417
BSIF;11x11;11;0,4;linear;1;91,354 $\pm$ 4,351
BSIF;17x17;9;0,4;sigmoid;1;91,354 $\pm$ 0,937
BSIF;17x17;11;0,6;sigmoid;1;91,354 $\pm$ 1,935
BSIF;15x15;9;0,6;poly;10;91,354 $\pm$ 1,708
BSIF;11x11;8;0,6;linear;1;91,302 $\pm$ 2,583
BSIF;15x15;8;0,2;linear;100;91,302 $\pm$ 1,066
BSIF;13x13;9;0,2;linear;1;91,302 $\pm$ 2,484
BSIF;15x15;7;0,6;poly;100;91,302 $\pm$ 1,923
BSIF;15x15;7;0,8;poly;100;91,302 $\pm$ 2,147
BSIF;9x9;10;N/A;rbf;10;91,25 $\pm$ 3,177
BSIF;15x15;5;0,4;linear;10;91,25 $\pm$ 1,81
BSIF;17x17;8;0,4;poly;10;91,25 $\pm$ 2,343
BSIF;9x9;10;N/A;rbf;100;91,198 $\pm$ 3,157
BSIF;9x9;10;0,8;rbf;10;91,198 $\pm$ 3,219
BSIF;9x9;10;0,8;rbf;100;91,198 $\pm$ 3,219
BSIF;11x11;9;0,4;rbf;1;91,198 $\pm$ 3,292
BSIF;13x13;11;0,2;linear;100;91,198 $\pm$ 2,368
BSIF;11x11;10;0,4;rbf;1;91,198 $\pm$ 2,937
BSIF;9x9;10;0,8;linear;1;91,146 $\pm$ 3,053
BSIF;9x9;10;N/A;linear;1;91,146 $\pm$ 3,141
BSIF;15x15;7;0,8;sigmoid;1;91,146 $\pm$ 0,683
BSIF;17x17;9;0,8;sigmoid;10;91,146 $\pm$ 0,376
BSIF;9x9;10;0,6;linear;1;91,094 $\pm$ 2,884
BSIF;13x13;11;0,2;linear;10;91,094 $\pm$ 2,377
BSIF;15x15;5;0,4;linear;100;91,094 $\pm$ 1,636
BSIF;15x15;9;0,8;poly;10;91,094 $\pm$ 1,934
BSIF;9x9;10;0,6;rbf;10;91,042 $\pm$ 3,163
BSIF;9x9;10;0,6;rbf;100;91,042 $\pm$ 3,163
BSIF;9x9;10;0,4;linear;10;91,042 $\pm$ 3,539
BSIF;13x13;6;0,4;rbf;100;91,042 $\pm$ 1,724
BSIF;13x13;6;0,4;rbf;10;91,042 $\pm$ 1,724
BSIF;17x17;6;0,2;poly;100;91,042 $\pm$ 0,295
BSIF;15x15;9;0,4;poly;10;91,042 $\pm$ 1,869
BSIF;9x9;10;0,4;linear;100;90,99 $\pm$ 3,564
BSIF;15x15;7;0,2;linear;100;90,99 $\pm$ 0,308
BSIF;15x15;7;0,2;linear;10;90,99 $\pm$ 0,742
BSIF;13x13;10;0,2;linear;10;90,99 $\pm$ 1,883
BSIF;17x17;6;0,6;poly;10;90,99 $\pm$ 2,187
BSIF;11x11;8;0,6;linear;100;90,938 $\pm$ 2,476
BSIF;17x17;8;0,6;sigmoid;1;90,938 $\pm$ 0,758
BSIF;17x17;11;0,2;poly;10;90,938 $\pm$ 1,683
BSIF;17x17;6;0,8;poly;10;90,938 $\pm$ 2,054
BSIF;11x11;8;0,6;linear;10;90,885 $\pm$ 2,386
BSIF;13x13;9;0,2;rbf;10;90,885 $\pm$ 2,298
BSIF;17x17;10;0,8;sigmoid;10;90,885 $\pm$ 0,812
BSIF;15x15;8;0,4;poly;100;90,833 $\pm$ 1,6
BSIF;13x13;10;0,2;linear;100;90,833 $\pm$ 1,881
BSIF;15x15;8;0,6;poly;100;90,833 $\pm$ 1,58
BSIF;15x15;5;0,4;rbf;10;90,781 $\pm$ 1,424
BSIF;15x15;5;0,4;rbf;100;90,781 $\pm$ 1,424
BSIF;15x15;7;0,6;sigmoid;1;90,781 $\pm$ 0,518
BSIF;13x13;9;0,2;rbf;100;90,781 $\pm$ 2,34
BSIF;15x15;8;0,8;poly;100;90,781 $\pm$ 1,63
BSIF;15x15;7;0,4;poly;100;90,781 $\pm$ 2,137
BSIF;17x17;6;0,4;poly;10;90,781 $\pm$ 1,758
BSIF;11x11;12;N/A;linear;10;90,729 $\pm$ 3,367
BSIF;11x11;12;N/A;linear;100;90,729 $\pm$ 3,367
BSIF;17x17;7;0,4;poly;10;90,729 $\pm$ 1,65
BSIF;17x17;7;0,6;poly;10;90,729 $\pm$ 1,831
BSIF;9x9;10;0,4;rbf;10;90,677 $\pm$ 3,335
BSIF;9x9;10;0,4;rbf;100;90,677 $\pm$ 3,335
BSIF;11x11;12;0,8;linear;10;90,677 $\pm$ 3,428
BSIF;11x11;12;0,8;linear;100;90,677 $\pm$ 3,428
BSIF;17x17;11;0,8;sigmoid;10;90,677 $\pm$ 2,391
BSIF;11x11;8;N/A;poly;100;90,625 $\pm$ 2,564
BSIF;11x11;8;N/A;poly;10;90,625 $\pm$ 2,564
BSIF;11x11;8;N/A;poly;1;90,625 $\pm$ 2,564
BSIF;17x17;7;0,8;poly;10;90,625 $\pm$ 2,004
BSIF;11x11;12;0,6;linear;10;90,521 $\pm$ 3,341
BSIF;11x11;12;0,6;linear;100;90,521 $\pm$ 3,341
BSIF;17x17;9;0,6;sigmoid;10;90,469 $\pm$ 0,09
BSIF;17x17;9;0,2;poly;10;90,365 $\pm$ 0,697
BSIF;17x17;12;0,4;sigmoid;1;90,312 $\pm$ 2,227
BSIF;17x17;10;0,4;sigmoid;1;90,312 $\pm$ 1,297
BSIF;17x17;11;0,6;sigmoid;10;90,312 $\pm$ 2,405
BSIF;13x13;10;0,6;poly;100;90,26 $\pm$ 4,033
BSIF;13x13;10;0,8;poly;100;90,26 $\pm$ 4,091
BSIF;17x17;12;0,2;poly;100;90,26 $\pm$ 1,337
BSIF;15x15;11;0,6;poly;100;90,26 $\pm$ 2,413
BSIF;11x11;12;N/A;linear;1;90,208 $\pm$ 3,281
BSIF;11x11;8;0,8;rbf;1;90,208 $\pm$ 2,672
BSIF;15x15;11;0,8;poly;100;90,156 $\pm$ 2,591
BSIF;17x17;12;0,8;sigmoid;10;90,156 $\pm$ 1,2
BSIF;11x11;12;0,8;linear;1;90,104 $\pm$ 3,374
BSIF;13x13;9;0,2;linear;100;90,104 $\pm$ 2,816
BSIF;17x17;8;0,2;poly;100;90,104 $\pm$ 2,562
BSIF;17x17;11;0,4;sigmoid;1;90,104 $\pm$ 2,502
BSIF;9x9;10;0,4;linear;1;90,052 $\pm$ 3,242
BSIF;11x11;8;N/A;rbf;1;90,052 $\pm$ 2,858
BSIF;15x15;7;0,6;poly;10;90,052 $\pm$ 2,064
BSIF;15x15;7;0,8;poly;10;90,052 $\pm$ 2,236
BSIF;11x11;8;0,4;rbf;10;90 $\pm$ 2,7
BSIF;11x11;8;0,4;rbf;100;90 $\pm$ 2,7
BSIF;13x13;10;0,4;poly;100;90 $\pm$ 3,953
BSIF;15x15;11;0,4;poly;100;90 $\pm$ 2,078
BSIF;13x13;9;0,2;linear;10;89,948 $\pm$ 2,977
BSIF;13x13;10;0,6;poly;10;89,948 $\pm$ 3,119
BSIF;11x11;12;0,6;linear;1;89,896 $\pm$ 3,412
BSIF;9x9;9;N/A;linear;100;89,896 $\pm$ 3,099
BSIF;9x9;9;N/A;linear;10;89,896 $\pm$ 3,099
BSIF;13x13;6;0,4;linear;10;89,896 $\pm$ 2,197
BSIF;13x13;5;0,8;rbf;1;89,844 $\pm$ 2,038
BSIF;13x13;6;0,4;linear;100;89,844 $\pm$ 2,363
BSIF;17x17;7;0,2;poly;100;89,844 $\pm$ 1,596
BSIF;17x17;12;0,6;sigmoid;10;89,844 $\pm$ 0,992
BSIF;13x13;5;N/A;rbf;1;89,792 $\pm$ 1,932
BSIF;15x15;8;0,6;poly;10;89,792 $\pm$ 0,846
BSIF;13x13;10;0,8;poly;10;89,792 $\pm$ 3,149
BSIF;17x17;10;0,6;sigmoid;10;89,792 $\pm$ 0,846
BSIF;9x9;9;0,8;linear;100;89,74 $\pm$ 3,212
BSIF;9x9;9;0,8;linear;10;89,74 $\pm$ 3,212
BSIF;15x15;11;0,8;poly;10;89,74 $\pm$ 3,202
BSIF;17x17;6;0,2;poly;10;89,688 $\pm$ 1,477
BSIF;13x13;10;0,4;poly;10;89,688 $\pm$ 3,276
BSIF;15x15;11;0,6;poly;10;89,688 $\pm$ 3,147
BSIF;15x15;8;0,4;poly;10;89,635 $\pm$ 0,785
BSIF;13x13;5;0,6;rbf;1;89,583 $\pm$ 1,96
BSIF;11x11;7;0,8;rbf;10;89,583 $\pm$ 2,487
BSIF;11x11;7;0,8;rbf;100;89,583 $\pm$ 2,487
BSIF;11x11;7;N/A;rbf;100;89,583 $\pm$ 2,513
BSIF;11x11;7;N/A;rbf;10;89,583 $\pm$ 2,513
BSIF;11x11;12;N/A;poly;100;89,583 $\pm$ 3,665
BSIF;11x11;12;N/A;poly;10;89,583 $\pm$ 3,665
BSIF;11x11;12;N/A;poly;1;89,583 $\pm$ 3,665
BSIF;11x11;8;0,6;rbf;1;89,583 $\pm$ 2,656
BSIF;15x15;8;0,8;poly;10;89,583 $\pm$ 0,977
BSIF;15x15;7;0,4;poly;10;89,531 $\pm$ 2,216
BSIF;9x9;9;N/A;rbf;10;89,479 $\pm$ 3,494
BSIF;9x9;9;N/A;rbf;100;89,479 $\pm$ 3,494
BSIF;15x15;6;0,2;rbf;1;89,479 $\pm$ 1,708
BSIF;11x11;12;N/A;rbf;100;89,427 $\pm$ 3,178
BSIF;11x11;12;N/A;rbf;10;89,427 $\pm$ 3,178
BSIF;11x11;7;N/A;linear;100;89,427 $\pm$ 2,722
BSIF;11x11;7;N/A;linear;10;89,427 $\pm$ 2,583
BSIF;13x13;12;0,2;linear;1;89,427 $\pm$ 3,192
BSIF;15x15;11;0,4;poly;10;89,427 $\pm$ 2,678
BSIF;11x11;11;0,8;rbf;1;89,375 $\pm$ 4,609
BSIF;13x13;5;N/A;rbf;10;89,375 $\pm$ 2,872
BSIF;13x13;5;N/A;rbf;100;89,323 $\pm$ 2,888
BSIF;17x17;7;0,8;sigmoid;1;89,323 $\pm$ 1,236
BSIF;11x11;11;0,6;rbf;1;89,271 $\pm$ 4,401
BSIF;11x11;8;0,4;linear;100;89,271 $\pm$ 2,858
BSIF;11x11;8;0,4;linear;10;89,271 $\pm$ 2,907
BSIF;17x17;8;0,4;sigmoid;1;89,271 $\pm$ 0,616
BSIF;11x11;7;0,6;rbf;10;89,219 $\pm$ 2,493
BSIF;11x11;7;0,6;rbf;100;89,219 $\pm$ 2,493
BSIF;11x11;7;0,8;linear;10;89,219 $\pm$ 2,653
BSIF;11x11;12;0,4;linear;10;89,219 $\pm$ 3,737
BSIF;11x11;12;0,4;linear;100;89,219 $\pm$ 3,737
BSIF;9x9;9;0,8;rbf;100;89,219 $\pm$ 3,757
BSIF;9x9;9;0,8;rbf;10;89,219 $\pm$ 3,757
BSIF;11x11;8;0,4;linear;1;89,219 $\pm$ 2,69
BSIF;13x13;12;0,2;rbf;10;89,219 $\pm$ 3,364
BSIF;13x13;12;0,2;rbf;100;89,219 $\pm$ 3,364
BSIF;11x11;7;0,8;linear;100;89,167 $\pm$ 2,712
BSIF;11x11;12;0,8;rbf;10;89,115 $\pm$ 3,424
BSIF;11x11;12;0,8;rbf;100;89,115 $\pm$ 3,424
BSIF;17x17;12;0,2;poly;10;89,115 $\pm$ 1,424
BSIF;15x15;12;0,4;poly;100;89,115 $\pm$ 2,373
BSIF;15x15;12;0,6;poly;100;89,115 $\pm$ 2,331
BSIF;11x11;12;0,6;rbf;10;89,062 $\pm$ 3,374
BSIF;11x11;12;0,6;rbf;100;89,062 $\pm$ 3,374
BSIF;11x11;7;0,8;rbf;1;89,01 $\pm$ 3,312
BSIF;17x17;11;0,8;sigmoid;100;89,01 $\pm$ 2,694
BSIF;17x17;5;0,8;poly;100;89,01 $\pm$ 1,046
BSIF;15x15;12;0,8;poly;100;89,01 $\pm$ 2,34
BSIF;11x11;11;N/A;rbf;1;88,958 $\pm$ 4,751
BSIF;11x11;7;0,8;linear;1;88,958 $\pm$ 2,704
BSIF;11x11;7;N/A;linear;1;88,958 $\pm$ 2,522
BSIF;13x13;5;0,8;rbf;10;88,958 $\pm$ 2,656
BSIF;13x13;5;0,8;rbf;100;88,958 $\pm$ 2,656
BSIF;9x9;9;0,6;linear;10;88,958 $\pm$ 3,782
BSIF;9x9;9;0,6;linear;100;88,958 $\pm$ 3,782
BSIF;11x11;7;0,6;rbf;1;88,906 $\pm$ 3,318
BSIF;9x9;9;0,6;rbf;100;88,854 $\pm$ 3,987
BSIF;9x9;9;0,6;rbf;10;88,854 $\pm$ 3,987
BSIF;13x13;5;0,8;linear;1;88,802 $\pm$ 2,197
BSIF;9x9;9;N/A;poly;100;88,802 $\pm$ 4,273
BSIF;9x9;9;N/A;poly;1;88,802 $\pm$ 4,273
BSIF;9x9;9;N/A;poly;10;88,802 $\pm$ 4,273
BSIF;11x11;10;0,2;rbf;10;88,802 $\pm$ 3,318
BSIF;15x15;6;0,2;linear;1;88,802 $\pm$ 2,006
BSIF;17x17;11;0,4;sigmoid;10;88,802 $\pm$ 1,934
BSIF;17x17;9;0,4;sigmoid;10;88,802 $\pm$ 0,681
BSIF;17x17;9;0,8;sigmoid;100;88,75 $\pm$ 0,607
BSIF;13x13;5;N/A;linear;1;88,698 $\pm$ 2,226
BSIF;13x13;5;0,6;rbf;10;88,698 $\pm$ 2,557
BSIF;11x11;10;0,2;rbf;100;88,698 $\pm$ 3,421
BSIF;11x11;11;0,4;rbf;1;88,646 $\pm$ 4,452
BSIF;11x11;7;0,6;linear;1;88,646 $\pm$ 2,738
BSIF;11x11;7;N/A;rbf;1;88,646 $\pm$ 3,512
BSIF;11x11;12;0,4;linear;1;88,646 $\pm$ 3,322
BSIF;13x13;5;0,6;rbf;100;88,646 $\pm$ 2,579
BSIF;17x17;7;0,6;sigmoid;1;88,646 $\pm$ 1,484
BSIF;9x9;9;N/A;linear;1;88,594 $\pm$ 3,751
BSIF;17x17;5;0,4;poly;100;88,594 $\pm$ 1,056
BSIF;17x17;10;0,8;sigmoid;100;88,594 $\pm$ 0,518
BSIF;17x17;11;0,6;sigmoid;100;88,542 $\pm$ 2,668
BSIF;17x17;5;0,2;poly;100;88,49 $\pm$ 1,377
BSIF;17x17;5;0,6;poly;100;88,49 $\pm$ 1,562
BSIF;15x15;12;0,6;poly;10;88,49 $\pm$ 2,449
BSIF;11x11;7;N/A;poly;1;88,438 $\pm$ 3,246
BSIF;11x11;7;N/A;poly;100;88,438 $\pm$ 3,246
BSIF;11x11;7;N/A;poly;10;88,438 $\pm$ 3,246
BSIF;9x9;9;0,8;linear;1;88,438 $\pm$ 3,763
BSIF;15x15;9;0,2;poly;100;88,385 $\pm$ 2,754
BSIF;15x15;12;0,4;poly;10;88,385 $\pm$ 2,422
BSIF;15x15;12;0,8;poly;10;88,385 $\pm$ 2,377
BSIF;13x13;5;0,4;rbf;1;88,333 $\pm$ 2,394
BSIF;11x11;7;0,6;linear;10;88,333 $\pm$ 2,656
BSIF;13x13;9;0,6;poly;100;88,333 $\pm$ 3,03
BSIF;11x11;12;0,4;rbf;10;88,281 $\pm$ 3,598
BSIF;11x11;12;0,4;rbf;100;88,281 $\pm$ 3,598
BSIF;11x11;10;0,2;linear;1;88,281 $\pm$ 2,595
BSIF;17x17;7;0,2;poly;10;88,281 $\pm$ 2,436
BSIF;17x17;10;0,4;sigmoid;10;88,281 $\pm$ 0,727
BSIF;11x11;7;0,6;linear;100;88,229 $\pm$ 2,432
BSIF;9x9;11;0,8;linear;100;88,229 $\pm$ 4,222
BSIF;9x9;11;0,8;linear;10;88,229 $\pm$ 4,222
BSIF;9x9;11;N/A;linear;100;88,229 $\pm$ 4,25
BSIF;9x9;11;N/A;linear;10;88,229 $\pm$ 4,25
BSIF;13x13;11;0,6;poly;100;88,229 $\pm$ 2,217
BSIF;17x17;12;0,8;sigmoid;100;88,229 $\pm$ 1,759
BSIF;11x11;8;0,4;rbf;1;88,177 $\pm$ 2,911
BSIF;13x13;5;0,6;linear;1;88,125 $\pm$ 2,688
BSIF;15x15;5;0,2;rbf;1;88,125 $\pm$ 1,112
BSIF;13x13;11;0,8;poly;100;88,125 $\pm$ 2,371
BSIF;13x13;9;0,4;poly;100;88,125 $\pm$ 2,883
BSIF;13x13;9;0,8;poly;100;88,125 $\pm$ 3,204
BSIF;15x15;5;0,2;linear;1;88,073 $\pm$ 0,97
BSIF;9x9;9;0,6;linear;1;88,073 $\pm$ 3,837
BSIF;17x17;12;0,4;sigmoid;10;88,073 $\pm$ 1,505
BSIF;9x9;9;0,4;linear;10;88,021 $\pm$ 3,475
BSIF;15x15;7;0,4;sigmoid;1;88,021 $\pm$ 0,541
BSIF;15x15;6;0,2;rbf;10;88,021 $\pm$ 2,207
BSIF;17x17;9;0,6;sigmoid;100;87,969 $\pm$ 0,451
BSIF;13x13;11;0,4;poly;100;87,917 $\pm$ 2,606
BSIF;13x13;12;0,2;linear;10;87,917 $\pm$ 3,231
BSIF;13x13;12;0,2;linear;100;87,917 $\pm$ 3,17
BSIF;15x15;11;0,2;poly;100;87,917 $\pm$ 1,524
BSIF;15x15;9;0,2;poly;10;87,917 $\pm$ 3,385
BSIF;11x11;11;0,2;rbf;100;87,865 $\pm$ 4,364
BSIF;11x11;7;0,4;rbf;1;87,865 $\pm$ 3,89
BSIF;11x11;6;0,8;rbf;10;87,865 $\pm$ 2,8
BSIF;11x11;6;0,8;rbf;100;87,865 $\pm$ 2,8
BSIF;9x9;11;0,6;linear;100;87,865 $\pm$ 4,209
BSIF;9x9;11;0,6;linear;10;87,865 $\pm$ 4,209
BSIF;13x13;5;N/A;linear;100;87,865 $\pm$ 3,222
BSIF;15x15;6;0,2;rbf;100;87,865 $\pm$ 2,027
BSIF;11x11;11;0,2;rbf;10;87,812 $\pm$ 4,374
BSIF;11x11;10;0,2;linear;10;87,812 $\pm$ 3,832
BSIF;17x17;8;0,8;sigmoid;10;87,812 $\pm$ 1,597
BSIF;9x9;9;0,4;linear;100;87,708 $\pm$ 3,523
BSIF;13x13;5;0,8;linear;10;87,656 $\pm$ 3,475
BSIF;13x13;5;0,8;linear;100;87,656 $\pm$ 3,619
BSIF;17x17;8;0,2;poly;10;87,656 $\pm$ 2,835
BSIF;15x15;6;0,8;poly;100;87,656 $\pm$ 2,382
BSIF;13x13;5;N/A;linear;10;87,604 $\pm$ 3,249
BSIF;11x11;7;0,4;rbf;10;87,604 $\pm$ 2,467
BSIF;11x11;6;N/A;rbf;100;87,604 $\pm$ 2,812
BSIF;11x11;6;N/A;rbf;10;87,604 $\pm$ 2,812
BSIF;13x13;9;0,4;poly;10;87,604 $\pm$ 2,629
BSIF;11x11;7;0,4;rbf;100;87,552 $\pm$ 2,523
BSIF;11x11;10;0,2;rbf;1;87,552 $\pm$ 2,812
BSIF;11x11;10;0,2;linear;100;87,552 $\pm$ 3,929
BSIF;9x9;9;0,4;rbf;10;87,552 $\pm$ 3,751
BSIF;9x9;9;0,4;rbf;100;87,552 $\pm$ 3,751
BSIF;13x13;9;0,6;poly;10;87,552 $\pm$ 2,682
BSIF;15x15;5;0,2;linear;10;87,5 $\pm$ 1,374
BSIF;13x13;12;0,2;rbf;1;87,5 $\pm$ 3,844
BSIF;13x13;11;0,6;poly;10;87,5 $\pm$ 2,263
BSIF;13x13;11;0,8;poly;10;87,5 $\pm$ 2,474
BSIF;15x15;6;0,2;linear;10;87,448 $\pm$ 2,172
BSIF;13x13;8;0,2;rbf;10;87,448 $\pm$ 2,152
BSIF;17x17;10;0,6;sigmoid;100;87,448 $\pm$ 1,145
BSIF;11x11;7;0,4;linear;1;87,396 $\pm$ 3,246
BSIF;15x15;5;0,2;rbf;10;87,396 $\pm$ 2,028
BSIF;13x13;7;0,2;rbf;1;87,396 $\pm$ 2,694
BSIF;17x17;12;0,6;sigmoid;100;87,396 $\pm$ 1,576
BSIF;15x15;6;0,6;poly;100;87,396 $\pm$ 2,096
BSIF;11x11;9;0,2;rbf;10;87,344 $\pm$ 4,217
BSIF;15x15;7;0,8;sigmoid;10;87,344 $\pm$ 1,154
BSIF;11x11;9;0,2;linear;100;87,292 $\pm$ 3,756
BSIF;13x13;7;0,2;linear;1;87,292 $\pm$ 2,728
BSIF;11x11;9;0,2;rbf;100;87,24 $\pm$ 4,165
BSIF;11x11;11;0,2;linear;10;87,188 $\pm$ 4,202
BSIF;15x15;5;0,2;rbf;100;87,188 $\pm$ 2,086
BSIF;15x15;7;0,2;poly;100;87,188 $\pm$ 2,805
BSIF;13x13;9;0,8;poly;10;87,188 $\pm$ 2,678
BSIF;13x13;8;0,2;rbf;100;87,188 $\pm$ 2,322
BSIF;9x9;11;N/A;poly;10;87,135 $\pm$ 5,593
BSIF;9x9;11;N/A;poly;1;87,135 $\pm$ 5,593
BSIF;9x9;11;N/A;poly;100;87,135 $\pm$ 5,593
BSIF;13x13;5;0,4;rbf;10;87,135 $\pm$ 2,51
BSIF;13x13;5;0,6;linear;100;87,135 $\pm$ 3,707
BSIF;13x13;5;0,4;linear;1;87,083 $\pm$ 2,643
BSIF;11x11;11;0,2;linear;100;87,083 $\pm$ 4,552
BSIF;11x11;9;0,2;linear;1;87,083 $\pm$ 4,226
BSIF;11x11;6;0,6;rbf;10;87,083 $\pm$ 2,724
BSIF;11x11;6;0,6;rbf;100;87,083 $\pm$ 2,724
BSIF;11x11;7;0,4;linear;10;87,083 $\pm$ 2,434
BSIF;13x13;7;0,2;rbf;100;87,083 $\pm$ 3,372
BSIF;13x13;10;0,2;poly;100;87,083 $\pm$ 4,007
BSIF;15x15;11;0,2;poly;10;87,083 $\pm$ 2,539
BSIF;9x9;10;0,8;rbf;1;87,031 $\pm$ 3,109
BSIF;13x13;11;0,4;poly;10;87,031 $\pm$ 2,57
BSIF;9x9;11;N/A;linear;1;86,979 $\pm$ 4,256
BSIF;13x13;5;N/A;poly;1;86,979 $\pm$ 3,826
BSIF;13x13;5;N/A;poly;100;86,979 $\pm$ 3,826
BSIF;13x13;5;N/A;poly;10;86,979 $\pm$ 3,826
BSIF;13x13;5;0,4;rbf;100;86,979 $\pm$ 2,604
BSIF;13x13;6;0,2;rbf;1;86,979 $\pm$ 2,192
BSIF;11x11;9;0,2;linear;10;86,979 $\pm$ 3,927
BSIF;9x9;11;0,8;linear;1;86,875 $\pm$ 4,476
BSIF;15x15;8;0,2;poly;100;86,875 $\pm$ 2,296
BSIF;17x17;8;0,6;sigmoid;10;86,875 $\pm$ 1,206
BSIF;9x9;10;0,6;rbf;1;86,823 $\pm$ 3,105
BSIF;13x13;5;0,6;linear;10;86,823 $\pm$ 3,768
BSIF;13x13;7;0,2;rbf;10;86,823 $\pm$ 3,07
BSIF;17x17;11;0,4;sigmoid;100;86,823 $\pm$ 1,912
BSIF;13x13;8;0,2;rbf;1;86,771 $\pm$ 2,117
